day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;600;DIP;7018;256;;;;;7020;256;;;;;7019.0;9.3984375
3;600;UKULELE;20696;21;20695;34;;;20697;55;;;;;20696.5;1.19921875
3;600;BANANAS;4793;29;;;;;4800;29;;;;;4796.5;0.0
3;600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;600;PICNIC_BASKET;74016;4;74009;20;74008;21;74023;20;74024;21;;;74019.5;0.0
3;600;BERRIES;3904;20;3903;43;;;3911;20;3912;43;;;3907.5;-16.46484375
3;600;BAGUETTE;12381;57;12380;78;;;12383;135;;;;;12382.0;0.0
3;700;COCONUTS;7911;194;;;;;7914;194;;;;;7912.5;-23.78125
3;700;BERRIES;3903;18;3902;50;;;3910;18;3911;50;;;3906.5;-7.828125
3;700;UKULELE;20691;59;;;;;20693;59;;;;;20692.0;9.71484375
3;700;BAGUETTE;12385;54;12384;63;;;12386;54;12387;63;;;12385.5;-12.421875
3;700;BANANAS;4793;30;;;;;4799;30;;;;;4796.0;0.0
3;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;700;PINA_COLADAS;14854;36;14853;99;;;14856;99;;;;;14855.0;0.0
3;700;DIP;7018;261;;;;;7020;261;;;;;7019.0;9.046875
3;700;PEARLS;10000;4;9996;1;9995;29;10004;1;10005;29;;;10002.0;-2.0
3;700;DIVING_GEAR;100206;5;100205;18;;;100208;5;100209;18;;;100207.0;0.0
3;700;PICNIC_BASKET;74006;1;74005;18;74004;29;74017;1;74019;18;74020;29;74011.5;0.0
3;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;800;PICNIC_BASKET;74000;1;73999;10;73998;20;74012;1;74013;10;74014;20;74006.0;0.0
3;800;BERRIES;3903;10;3902;48;;;3910;10;3911;48;;;3906.5;-2.16796875
3;800;BAGUETTE;12383;101;;;;;12385;50;12386;51;;;12384.0;-5.90625
3;800;BANANAS;4798;1;4793;28;;;4799;1;4800;27;;;4798.5;0.0
3;800;DIVING_GEAR;100212;15;;;;;100215;15;;;;;100213.5;0.0
3;800;PEARLS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;-2.0
3;800;PINA_COLADAS;14857;109;;;;;14860;109;;;;;14858.5;0.0
3;800;DIP;7019;225;;;;;7021;225;;;;;7020.0;-10.078125
3;800;COCONUTS;7912;176;;;;;7914;47;7915;129;;;7913.0;-58.46875
3;800;UKULELE;20694;20;20693;37;;;20695;57;;;;;20694.5;5.1640625
3;900;PINA_COLADAS;14859;35;14858;53;;;14861;35;14862;53;;;14860.0;0.0
3;900;DIP;7017;222;;;;;7019;222;;;;;7018.0;18.0
3;900;DIVING_GEAR;100216;5;100215;17;;;100218;5;100219;17;;;100217.0;0.0
3;900;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;-4.0
3;900;PICNIC_BASKET;74012;1;74011;17;74010;19;74023;1;74025;17;74026;19;74017.5;0.0
3;900;COCONUTS;7913;179;;;;;7916;179;;;;;7914.5;-141.03125
3;900;BERRIES;3906;5;3903;17;3902;60;3910;17;3911;60;;;3908.0;-0.2421875
3;900;UKULELE;20699;49;;;;;20700;19;20701;30;;;20699.5;-5.0546875
3;900;BAGUETTE;12386;44;12385;61;;;12387;44;12388;61;;;12386.5;-17.546875
3;900;BANANAS;4797;5;4793;25;;;4799;1;4800;24;;;4798.0;1.80126953125
3;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;-4.0
3;1000;BANANAS;4793;22;;;;;4800;22;;;;;4796.5;1.62060546875
3;1000;DIVING_GEAR;100223;10;100222;12;;;100225;10;100226;12;;;100224.0;0.0
3;1000;DIP;7017;241;;;;;7019;53;7020;188;;;7018.0;23.140625
3;1000;COCONUTS;7914;68;7913;126;;;7916;194;;;;;7915.0;-161.96875
3;1000;PINA_COLADAS;14858;28;14857;65;;;14860;28;14861;65;;;14859.0;0.0
3;1000;UKULELE;20700;22;20699;39;;;20701;22;20702;39;;;20700.5;-6.97265625
3;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1000;PICNIC_BASKET;73997;12;73996;22;;;73998;7;74011;12;74012;22;73997.5;0.0
3;1000;BERRIES;3902;12;3901;46;;;3909;12;3910;46;;;3905.5;3.640625
3;1000;BAGUETTE;12382;99;;;;;12384;99;;;;;12383.0;0.26953125
3;1100;BERRIES;3902;18;3901;52;;;3909;18;3910;52;;;3905.5;3.7109375
3;1100;UKULELE;20702;18;20701;32;;;20703;50;;;;;20702.5;-10.6484375
3;1100;COCONUTS;7914;209;;;;;7916;65;7917;144;;;7915.0;-173.90625
3;1100;BAGUETTE;12386;35;12385;68;;;12387;35;12388;68;;;12386.5;-16.8203125
3;1100;BANANAS;4793;27;;;;;4798;6;4800;27;;;4795.5;1.6025390625
3;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1100;DIP;7017;218;;;;;7019;218;;;;;7018.0;27.25
3;1100;PINA_COLADAS;14857;107;;;;;14860;107;;;;;14858.5;0.0
3;1100;PEARLS;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;-27.0
3;1100;DIVING_GEAR;100221;24;;;;;100224;24;;;;;100222.5;0.0
3;1100;PICNIC_BASKET;73989;1;73988;18;73986;18;74000;1;74001;18;74002;18;73994.5;0.0
3;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1200;PICNIC_BASKET;73999;2;73998;17;73997;28;74010;2;74011;17;74012;28;74004.5;0.0
3;1200;BERRIES;3902;17;3901;51;;;3905;15;3909;17;3910;51;3903.5;5.31640625
3;1200;BAGUETTE;12390;42;12389;64;;;12392;98;;;;;12391.0;-38.47265625
3;1200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-19.0
3;1200;BANANAS;4794;2;4793;22;;;4800;24;;;;;4797.0;1.33251953125
3;1200;DIVING_GEAR;100220;26;;;;;100223;26;;;;;100221.5;0.0
3;1200;DIP;7017;64;7016;198;;;7018;64;7019;198;;;7017.5;51.28125
3;1200;PINA_COLADAS;14857;86;;;;;14860;86;;;;;14858.5;0.0
3;1200;UKULELE;20701;69;;;;;20702;28;20703;41;;;20701.5;-9.08984375
3;1200;COCONUTS;7915;74;7914;191;;;7917;191;;;;;7916.0;-213.875
3;1300;DIP;7017;249;;;;;7019;249;;;;;7018.0;34.828125
3;1300;PINA_COLADAS;14859;106;;;;;14862;106;;;;;14860.5;0.0
3;1300;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;-19.0
3;1300;DIVING_GEAR;100221;5;100220;18;;;100223;5;100224;18;;;100222.0;0.0
3;1300;BERRIES;3903;18;3902;56;;;3910;18;3911;56;;;3906.5;-0.50390625
3;1300;PICNIC_BASKET;74011;1;74010;18;74009;17;74022;1;74023;18;74024;17;74016.5;0.0
3;1300;UKULELE;20701;49;;;;;20703;49;;;;;20702.0;-10.09375
3;1300;COCONUTS;7917;77;7916;202;;;7919;202;;;;;7918.0;-301.6875
3;1300;BAGUETTE;12392;49;12391;83;;;12393;49;12394;83;;;12392.5;-48.34375
3;1300;BANANAS;4793;30;;;;;4800;31;;;;;4796.5;-1.3447265625
3;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;-23.0
3;1400;BANANAS;4793;24;;;;;4799;24;;;;;4796.0;-6.10546875
3;1400;DIVING_GEAR;100222;6;100221;16;;;100224;6;100225;16;;;100223.0;0.0
3;1400;BERRIES;3903;16;3902;59;;;3910;16;3911;59;;;3906.5;-5.09765625
3;1400;DIP;7016;267;;;;;7018;98;7019;169;;;7017.0;56.0625
3;1400;UKULELE;20700;60;;;;;20702;60;;;;;20701.0;-7.64453125
3;1400;PINA_COLADAS;14859;84;;;;;14862;30;14863;54;;;14860.5;0.0
3;1400;COCONUTS;7916;195;;;;;7919;195;;;;;7917.5;-307.03125
3;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1400;PICNIC_BASKET;73980;16;73979;29;;;73994;16;73995;29;;;73987.0;0.0
3;1400;BAGUETTE;12388;58;12387;98;;;12390;156;;;;;12389.0;-28.5
3;1500;UKULELE;20703;22;20702;42;;;20704;22;20705;42;;;20703.5;-12.9765625
3;1500;COCONUTS;7915;208;;;;;7918;208;;;;;7916.5;-254.09375
3;1500;BAGUETTE;12387;126;;;;;12389;34;12390;92;;;12388.0;-26.1328125
3;1500;BANANAS;4793;20;;;;;4799;21;;;;;4796.0;-9.5390625
3;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1500;DIP;7015;192;;;;;7017;192;;;;;7016.0;102.6875
3;1500;PINA_COLADAS;14858;90;;;;;14861;90;;;;;14859.5;0.0
3;1500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-23.0
3;1500;DIVING_GEAR;100221;23;;;;;100224;23;;;;;100222.5;0.0
3;1500;PICNIC_BASKET;73971;1;73969;16;73968;22;73982;1;73983;16;73984;22;73976.5;0.0
3;1500;BERRIES;3903;16;3902;50;;;3910;16;3911;50;;;3906.5;-0.5625
3;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1600;PICNIC_BASKET;73982;16;73981;21;;;73995;16;73996;21;;;73988.5;0.0
3;1600;BAGUETTE;12390;122;;;;;12392;58;12393;64;;;12391.0;-41.44140625
3;1600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-23.0
3;1600;BANANAS;4792;28;;;;;4799;28;;;;;4795.5;-7.9609375
3;1600;DIVING_GEAR;100231;6;100230;16;;;100233;6;100234;16;;;100232.0;0.0
3;1600;BERRIES;3902;16;3901;45;;;3909;16;3910;45;;;3905.5;9.54296875
3;1600;DIP;7016;64;7015;185;;;7018;249;;;;;7017.0;75.8125
3;1600;UKULELE;20700;66;;;;;20702;66;;;;;20701.0;-8.16015625
3;1600;PINA_COLADAS;14861;33;14860;68;;;14863;33;14864;68;;;14862.0;0.0
3;1600;COCONUTS;7916;175;;;;;7919;175;;;;;7917.5;-304.40625
3;1700;DIP;7016;236;;;;;7018;236;;;;;7017.0;59.375
3;1700;PINA_COLADAS;14860;94;;;;;14863;94;;;;;14861.5;0.0
3;1700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-23.0
3;1700;DIVING_GEAR;100233;6;100232;19;;;100235;8;100236;19;;;100234.0;-1.828125
3;1700;PICNIC_BASKET;73991;19;73990;17;;;74004;19;74006;17;;;73997.5;0.0
3;1700;BERRIES;3905;4;3902;19;3901;58;3909;19;3910;58;;;3907.0;12.109375
3;1700;UKULELE;20702;60;;;;;20704;60;;;;;20703.0;-12.0625
3;1700;COCONUTS;7916;78;7915;133;;;7918;211;;;;;7917.0;-276.75
3;1700;BAGUETTE;12391;31;12390;98;;;12392;31;12393;98;;;12391.5;-41.94921875
3;1700;BANANAS;4793;25;;;;;4799;25;;;;;4796.0;-9.4921875
3;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-23.0
3;1800;DIVING_GEAR;100217;8;100216;14;;;100219;8;100220;14;;;100218.0;59.65625
3;1800;BANANAS;4793;28;;;;;4800;28;;;;;4796.5;-11.248046875
3;1800;BERRIES;3901;14;3900;42;;;3908;14;3909;42;;;3904.5;82.4453125
3;1800;DIP;7017;59;7016;116;;;7019;175;;;;;7018.0;45.390625
3;1800;UKULELE;20700;53;;;;;20702;53;;;;;20701.0;-8.05859375
3;1800;PINA_COLADAS;14866;80;;;;;14869;80;;;;;14867.5;0.0
3;1800;COCONUTS;7917;197;;;;;7918;43;7919;77;7920;120;7917.5;-344.40625
3;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1800;PICNIC_BASKET;73997;1;73996;14;73995;21;74009;1;74010;14;74011;21;74003.0;0.0
3;1800;BAGUETTE;12392;92;;;;;12394;33;12395;59;;;12393.0;-50.97265625
3;1900;UKULELE;20697;73;;;;;20698;23;20699;50;;;20697.5;-1.34375
3;1900;BAGUETTE;12390;133;;;;;12392;54;12393;79;;;12391.0;-20.609375
3;1900;COCONUTS;7918;178;;;;;7921;178;;;;;7919.5;-416.9375
3;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1900;BANANAS;4793;28;;;;;4798;3;4799;1;4800;27;4795.5;-10.80078125
3;1900;PINA_COLADAS;14868;27;14867;64;;;14871;91;;;;;14869.5;0.0
3;1900;DIP;7013;267;;;;;7015;267;;;;;7014.0;162.609375
3;1900;DIVING_GEAR;100214;7;100213;14;;;100216;7;100217;14;;;100215.0;72.3125
3;1900;PEARLS;9996;1;9995;27;;;10002;3;10004;1;10005;27;9999.0;-23.0
3;1900;PICNIC_BASKET;73978;1;73977;14;73975;23;73989;1;73990;14;73991;23;73983.5;0.0
3;1900;BERRIES;3902;14;3901;43;;;3908;14;3909;43;;;3905.0;68.671875
3;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2000;PICNIC_BASKET;73981;1;73980;18;73979;19;73992;1;73993;18;73995;19;73986.5;0.0
3;2000;BAGUETTE;12393;133;;;;;12395;133;;;;;12394.0;-55.515625
3;2000;DIVING_GEAR;100216;8;100215;18;;;100218;8;100219;18;;;100217.0;63.0625
3;2000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-23.0
3;2000;BANANAS;4792;30;;;;;4799;30;;;;;4795.5;-6.880859375
3;2000;BERRIES;3902;18;3901;55;;;3908;18;3909;55;;;3905.0;71.03125
3;2000;UKULELE;20698;59;;;;;20699;19;20700;40;;;20698.5;-3.1796875
3;2000;PINA_COLADAS;14873;31;14872;29;14871;66;14875;95;;;;;14874.0;0.0
3;2000;COCONUTS;7919;60;7918;121;;;7921;181;;;;;7920.0;-445.09375
3;2000;DIP;7013;75;7012;188;;;7014;75;7015;188;;;7013.5;174.890625
3;2100;PINA_COLADAS;14869;38;14868;56;;;14871;38;14872;56;;;14870.0;0.0
3;2100;DIP;7013;216;;;;;7015;216;;;;;7014.0;161.890625
3;2100;DIVING_GEAR;100218;9;100217;19;;;100220;9;100221;19;;;100219.0;56.1875
3;2100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-23.0
3;2100;PICNIC_BASKET;73991;19;73990;23;;;74005;19;74006;23;;;73998.0;0.0
3;2100;BERRIES;3901;19;3900;41;;;3908;60;;;;;3904.5;64.28125
3;2100;UKULELE;20696;68;;;;;20697;23;20698;45;;;20696.5;0.484375
3;2100;BAGUETTE;12397;36;12396;68;;;12398;36;12399;68;;;12397.5;-98.625
3;2100;COCONUTS;7917;183;;;;;7920;183;;;;;7918.5;-372.15625
3;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2100;BANANAS;4797;5;4793;29;;;4800;29;;;;;4798.5;-9.9453125
3;2200;DIVING_GEAR;100219;9;100218;13;;;100221;9;100222;13;;;100220.0;51.75
3;2200;BANANAS;4793;29;;;;;4799;29;;;;;4796.0;-4.84375
3;2200;BERRIES;3901;13;3900;60;;;3908;13;3909;60;;;3904.5;53.875
3;2200;UKULELE;20695;72;;;;;20696;24;20697;48;;;20695.5;2.5078125
3;2200;COCONUTS;7917;176;;;;;7920;176;;;;;7918.5;-366.46875
3;2200;PINA_COLADAS;14870;99;;;;;14873;99;;;;;14871.5;0.0
3;2200;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;-23.0
3;2200;DIP;7011;253;;;;;7013;253;;;;;7012.0;229.921875
3;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2200;PICNIC_BASKET;73990;1;73989;13;73988;24;74001;1;74002;13;74003;24;73995.5;-40.9375
3;2200;BAGUETTE;12399;48;12398;99;;;12400;48;12401;99;;;12399.5;-119.59375
3;2300;UKULELE;20692;27;20691;46;;;20693;27;20694;46;;;20692.5;9.015625
3;2300;BAGUETTE;12399;32;12398;88;;;12400;42;12401;88;;;12399.5;-121.90625
3;2300;COCONUTS;7917;68;7916;102;;;7919;170;;;;;7918.0;-332.0625
3;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2300;BANANAS;4793;22;;;;;4798;1;4799;2;4800;20;4795.5;-6.140625
3;2300;PINA_COLADAS;14868;100;;;;;14871;100;;;;;14869.5;0.0
3;2300;PEARLS;9996;2;9995;20;;;10002;1;10004;2;10005;20;9999.0;-23.0
3;2300;DIP;7009;225;;;;;7011;88;7012;137;;;7010.0;281.671875
3;2300;DIVING_GEAR;100218;23;;;;;100221;23;;;;;100219.5;54.21875
3;2300;PICNIC_BASKET;73980;2;73979;18;73978;27;73992;2;73993;18;73994;27;73986.0;46.5625
3;2300;BERRIES;3905;5;3902;18;3901;54;3908;18;3909;54;;;3906.5;30.546875
3;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3095.0;0.0
3;2400;PICNIC_BASKET;73970;1;73969;15;73968;23;73981;1;73983;15;73984;23;73975.5;136.6875
3;2400;BAGUETTE;12396;128;;;;;12398;124;;;;;12397.0;-70.6875
3;2400;DIVING_GEAR;100229;10;100228;15;;;100231;10;100232;15;;;100230.0;12.71875
3;2400;BANANAS;4793;1;4792;24;;;4799;25;;;;;4796.0;-1.54296875
3;2400;BERRIES;3901;15;3900;50;;;3903;23;3908;15;3909;50;3902.0;58.40625
3;2400;UKULELE;20688;62;;;;;20690;62;;;;;20689.0;15.640625
3;2400;PINA_COLADAS;14868;26;14867;50;;;14870;26;14871;50;;;14869.0;0.0
3;2400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-23.0
3;2400;COCONUTS;7917;187;;;;;7920;187;;;;;7918.5;-382.03125
3;2400;DIP;7008;236;;;;;7010;236;;;;;7009.0;335.453125
3;2500;PINA_COLADAS;14868;36;14867;51;;;14871;87;;;;;14869.5;0.0
3;2500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-23.0
3;2500;DIP;7008;68;7007;154;;;7010;222;;;;;7009.0;336.3125
3;2500;DIVING_GEAR;100224;19;;;;;100227;19;;;;;100225.5;30.0
3;2500;BERRIES;3901;14;3900;48;;;3908;14;3909;48;;;3904.5;43.125
3;2500;BAGUETTE;12396;106;;;;;12398;38;12399;68;;;12397.0;-74.84375
3;2500;PICNIC_BASKET;73964;1;73963;14;73962;23;73976;1;73977;14;73978;23;73970.0;188.3125
3;2500;COCONUTS;7917;144;;;;;7920;144;;;;;7918.5;-357.625
3;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2500;BANANAS;4792;29;;;;;4799;29;;;;;4795.5;0.99609375
3;2500;UKULELE;20687;23;20686;47;;;20688;70;;;;;20687.5;19.19921875
3;2600;DIVING_GEAR;100230;5;100229;11;;;100232;5;100233;11;;;100231.0;7.71875
3;2600;BANANAS;4792;23;;;;;4798;24;;;;;4795.0;2.1953125
3;2600;BERRIES;3901;11;3900;49;;;3908;11;3909;49;;;3904.5;42.328125
3;2600;UKULELE;20690;64;;;;;20691;30;20692;34;;;20690.5;-0.78125
3;2600;PICNIC_BASKET;73953;2;73951;11;73950;30;73964;2;73965;11;73966;30;73958.5;295.3125
3;2600;PINA_COLADAS;14868;108;;;;;14871;108;;;;;14869.5;0.0
3;2600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-23.0
3;2600;COCONUTS;7917;155;;;;;7920;155;;;;;7918.5;-359.6875
3;2600;DIP;7007;214;;;;;7009;214;;;;;7008.0;358.5
3;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2600;BAGUETTE;12399;34;12398;68;;;12400;34;12401;68;;;12399.5;-126.0625
3;2700;BAGUETTE;12398;136;;;;;12400;44;12401;92;;;12399.0;-120.5625
3;2700;PICNIC_BASKET;73952;2;73951;19;73950;27;73964;2;73965;19;73966;27;73958.0;297.875
3;2700;COCONUTS;7916;222;;;;;7918;73;7919;149;;;7917.0;-295.21875
3;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2700;BANANAS;4792;28;;;;;4799;28;;;;;4795.5;-4.5234375
3;2700;UKULELE;20694;27;20693;43;;;20695;70;;;;;20694.5;-27.3125
3;2700;PINA_COLADAS;14864;80;;;;;14867;24;14868;56;;;14865.5;0.0
3;2700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-27.0
3;2700;DIP;7007;255;;;;;7008;5;7009;255;;;7007.5;355.125
3;2700;DIVING_GEAR;100237;8;100236;19;;;100239;8;100240;19;;;100238.0;-19.0625
3;2700;BERRIES;3901;19;3900;55;;;3907;19;3908;55;;;3904.0;65.203125
3;2800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2800;BAGUETTE;12393;40;12392;71;;;12394;40;12395;71;;;12393.5;3.625
3;2800;DIVING_GEAR;100243;25;;;;;100246;25;;;;;100244.5;-46.875
3;2800;BANANAS;4793;32;;;;;4799;2;4800;30;;;4796.0;-13.7890625
3;2800;BERRIES;3901;20;3900;47;;;3908;20;3909;47;;;3904.5;52.578125
