day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;70100;COCONUTS;7922;153;;;;;7925;153;;;;;7923.5;3987.5
2;70100;DIP;7083;253;;;;;7085;253;;;;;7084.0;-1380.25
2;70200;PICNIC_BASKET;73889;16;73888;21;;;73902;16;73903;21;;;73895.5;37445.0
2;70200;BAGUETTE;12212;118;;;;;12214;118;;;;;12213.0;4460.5
2;70200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3072.0;0.0
2;70200;PINA_COLADAS;14836;90;;;;;14839;90;;;;;14837.5;5828.25
2;70200;BERRIES;3855;7;3852;16;3851;56;3859;72;;;;;3857.0;-2400.25
2;70200;BANANAS;4812;5;4809;29;;;4816;29;;;;;4814.0;1805.25
2;70200;DIVING_GEAR;99147;26;;;;;99150;26;;;;;99148.5;-1469.0
2;70200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;131.0
2;70200;COCONUTS;7923;78;7922;137;;;7925;215;;;;;7924.0;3758.75
2;70200;DIP;7082;81;7081;184;;;7083;72;7084;184;;;7082.5;-682.25
2;70200;UKULELE;20857;54;;;;;20858;21;20859;33;;;20857.5;19184.5
2;70300;PINA_COLADAS;14833;89;;;;;14836;89;;;;;14834.5;6416.5
2;70300;PICNIC_BASKET;73866;15;73865;29;;;73867;7;73879;1;73880;15;73866.5;40268.0
2;70300;BANANAS;4810;6;4809;31;;;4816;31;;;;;4813.0;1817.75
2;70300;DIVING_GEAR;99136;6;99135;15;;;99138;6;99139;15;;;99137.0;-615.0
2;70300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;30;;;10003.0;131.0
2;70300;COCONUTS;7921;160;;;;;7924;160;;;;;7922.5;4204.75
2;70300;DIP;7082;51;7081;199;;;7083;51;7084;199;;;7082.5;-651.0
2;70300;BERRIES;3852;15;3851;41;;;3859;15;3860;41;;;3855.5;-2651.5
2;70300;UKULELE;20857;74;;;;;20858;29;20859;45;;;20857.5;19235.0
2;70300;BAGUETTE;12213;30;12212;51;;;12214;30;12215;51;;;12213.5;4260.0
2;70300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3072.0;0.0
2;70400;BANANAS;4809;27;;;;;4816;27;;;;;4812.5;1926.25
2;70400;DIVING_GEAR;99137;5;99136;14;;;99139;5;99140;14;;;99138.0;-691.0
2;70400;PEARLS;9995;27;;;;;9998;1;10005;27;;;9996.5;131.0
2;70400;COCONUTS;7923;200;;;;;7925;200;;;;;7924.0;3669.5
2;70400;DIP;7081;237;;;;;7083;237;;;;;7082.0;-387.25
2;70400;UKULELE;20859;52;;;;;20860;15;20861;37;;;20859.5;18690.5
2;70400;BAGUETTE;12211;149;;;;;12213;59;12214;90;;;12212.0;4791.0
2;70400;PICNIC_BASKET;73866;14;73865;15;;;73880;14;73881;15;;;73873.0;40295.0
2;70400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3072.0;0.0
2;70400;PINA_COLADAS;14837;80;;;;;14840;80;;;;;14838.5;5738.0
2;70400;BERRIES;3852;14;3851;52;;;3859;66;;;;;3855.5;-2397.5
2;70500;BERRIES;3852;17;3851;54;;;3859;17;3860;54;;;3855.5;-2543.125
2;70500;UKULELE;20859;75;;;;;20861;75;;;;;20860.0;18602.0
2;70500;BAGUETTE;12210;87;;;;;12212;36;12213;51;;;12211.0;5314.5
2;70500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;70500;PINA_COLADAS;14840;102;;;;;14843;102;;;;;14841.5;5170.5
2;70500;PICNIC_BASKET;73881;2;73880;17;73879;25;73892;2;73893;17;73894;25;73886.5;38567.0
2;70500;BANANAS;4813;1;4810;6;4809;29;4815;29;;;;;4814.0;1974.0
2;70500;DIVING_GEAR;99149;23;;;;;99152;23;;;;;99150.5;-1627.0
2;70500;PEARLS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;129.0
2;70500;COCONUTS;7924;68;7923;104;;;7926;172;;;;;7925.0;3274.5
2;70500;DIP;7081;51;7080;199;;;7082;51;7083;199;;;7081.5;-50.75
2;70600;BAGUETTE;12214;31;12213;57;;;12215;31;12216;57;;;12214.5;3775.5
2;70600;PICNIC_BASKET;73886;3;73880;20;73879;19;73894;20;73895;19;;;73890.0;38530.0
2;70600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;70600;PINA_COLADAS;14841;71;;;;;14844;20;14845;51;;;14842.5;4931.0
2;70600;BERRIES;3852;20;3851;41;;;3859;20;3860;41;;;3855.5;-2582.25
2;70600;BANANAS;4810;10;4809;24;;;4815;24;;;;;4812.5;1966.5
2;70600;DIVING_GEAR;99148;5;99147;20;;;99150;5;99151;20;;;99149.0;-1516.0
2;70600;PEARLS;9998;10;9995;24;;;10005;24;;;;;10001.5;129.0
2;70600;COCONUTS;7924;222;;;;;7927;222;;;;;7925.5;3063.75
2;70600;DIP;7081;170;;;;;7083;170;;;;;7082.0;-260.0
2;70600;UKULELE;20862;19;20861;41;;;20863;60;;;;;20862.5;17962.0
2;70700;PINA_COLADAS;14838;101;;;;;14841;101;;;;;14839.5;5466.5
2;70700;BANANAS;4809;23;;;;;4815;23;;;;;4812.0;2080.0
2;70700;PICNIC_BASKET;73875;2;73874;16;73873;30;73887;2;73888;16;73889;30;73881.0;39263.0
2;70700;DIVING_GEAR;99148;8;99147;16;;;99150;8;99151;16;;;99149.0;-1503.0
2;70700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;129.0
2;70700;COCONUTS;7922;195;;;;;7925;195;;;;;7923.5;3962.0
2;70700;DIP;7080;183;;;;;7082;183;;;;;7081.0;117.25
2;70700;BAGUETTE;12210;39;12209;62;;;12211;39;12212;62;;;12210.5;5585.5
2;70700;BERRIES;3852;16;3851;50;;;3859;16;3860;50;;;3855.5;-2449.875
2;70700;UKULELE;20858;67;;;;;20860;67;;;;;20859.0;18813.0
2;70700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;70800;BANANAS;4809;1;4808;30;;;4815;31;;;;;4812.0;2160.75
2;70800;DIVING_GEAR;99141;20;;;;;99144;20;;;;;99142.5;-1034.5
2;70800;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;129.0
2;70800;COCONUTS;7924;179;;;;;7927;179;;;;;7925.5;3129.25
2;70800;DIP;7082;213;;;;;7084;213;;;;;7083.0;-940.75
2;70800;UKULELE;20859;64;;;;;20861;64;;;;;20860.0;18566.5
2;70800;PICNIC_BASKET;73878;1;73877;13;73876;15;73890;1;73891;13;73892;15;73884.0;38908.0
2;70800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;70800;PINA_COLADAS;14841;83;;;;;14844;83;;;;;14842.5;4961.75
2;70800;BAGUETTE;12205;47;12204;89;;;12207;136;;;;;12206.0;7705.5
2;70800;BERRIES;3851;13;3850;40;;;3858;13;3859;40;;;3854.5;-2115.0
2;70900;BAGUETTE;12205;45;12204;80;;;12206;45;12207;80;;;12205.5;7843.5
2;70900;BERRIES;3851;15;3850;45;;;3858;15;3859;45;;;3854.5;-2096.625
2;70900;UKULELE;20853;51;;;;;20855;51;;;;;20854.0;20191.0
2;70900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;70900;PINA_COLADAS;14841;74;;;;;14844;24;14845;50;;;14842.5;4921.5
2;70900;DIP;7082;214;;;;;7084;80;7085;134;;;7083.0;-1089.5
2;70900;BANANAS;4814;1;4809;22;;;4815;22;;;;;4814.5;1990.0
2;70900;PICNIC_BASKET;73871;2;73870;15;73869;15;73883;2;73884;15;73885;15;73877.0;39788.0
2;70900;DIVING_GEAR;99139;21;;;;;99142;21;;;;;99140.5;-873.5
2;70900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;129.0
2;70900;COCONUTS;7923;171;;;;;7926;171;;;;;7924.5;3350.5
2;71000;PICNIC_BASKET;73873;2;73872;19;73871;25;73884;2;73885;19;73887;25;73878.5;39568.0
2;71000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;71000;PINA_COLADAS;14844;96;;;;;14847;96;;;;;14845.5;4407.25
2;71000;BAGUETTE;12209;138;;;;;12211;138;;;;;12210.0;5793.0
2;71000;BERRIES;3851;19;3850;47;;;3858;19;3859;47;;;3854.5;-2192.625
2;71000;BANANAS;4809;2;4808;30;;;4810;5;4813;7;4815;32;4809.5;2159.75
2;71000;DIVING_GEAR;99135;7;99134;19;;;99137;7;99138;19;;;99136.0;-535.0
2;71000;PEARLS;9996;2;9995;30;;;10002;7;10004;2;10005;30;9999.0;129.0
2;71000;COCONUTS;7924;183;;;;;7927;183;;;;;7925.5;2939.75
2;71000;DIP;7083;92;7082;111;;;7085;203;;;;;7084.0;-1316.0
2;71000;UKULELE;20853;67;;;;;20855;67;;;;;20854.0;20184.5
2;71100;DIP;7083;166;;;;;7085;166;;;;;7084.0;-1385.0
2;71100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;129.0
2;71100;BANANAS;4809;2;4808;27;;;4815;29;;;;;4812.0;2146.0
2;71100;PICNIC_BASKET;73864;2;73863;18;73862;23;73875;2;73876;18;73877;23;73869.5;40735.0
2;71100;DIVING_GEAR;99126;9;99125;18;;;99128;9;99129;18;;;99127.0;129.5
2;71100;COCONUTS;7924;189;;;;;7927;189;;;;;7925.5;3136.75
2;71100;PINA_COLADAS;14845;112;;;;;14848;112;;;;;14846.5;4330.0
2;71100;BAGUETTE;12206;107;;;;;12208;107;;;;;12207.0;7199.0
2;71100;BERRIES;3852;18;3851;42;;;3859;18;3860;42;;;3855.5;-2649.125
2;71100;UKULELE;20856;60;;;;;20857;23;20858;37;;;20856.5;19517.5
2;71100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;71200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;165.0
2;71200;BANANAS;4809;30;;;;;4815;1;4816;29;;;4812.0;1851.5
2;71200;COCONUTS;7922;208;;;;;7925;208;;;;;7923.5;3835.25
2;71200;DIVING_GEAR;99121;8;99120;14;;;99123;8;99124;14;;;99122.0;485.0
2;71200;DIP;7081;75;7080;171;;;7082;75;7083;171;;;7081.5;34.25
2;71200;UKULELE;20855;45;;;;;20856;15;20857;30;;;20855.5;19741.5
2;71200;PICNIC_BASKET;73858;1;73857;14;73856;15;73869;1;73870;14;73872;15;73863.5;41495.0
2;71200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;71200;PINA_COLADAS;14843;84;;;;;14846;84;;;;;14844.5;4635.5
2;71200;BAGUETTE;12206;120;;;;;12208;45;12209;75;;;12207.0;7109.5
2;71200;BERRIES;3852;14;3851;52;;;3858;14;3859;52;;;3855.0;-2346.75
2;71300;BAGUETTE;12207;36;12206;98;;;12208;36;12209;98;;;12207.5;6928.0
2;71300;BERRIES;3851;18;3850;49;;;3858;18;3859;49;;;3854.5;-2178.75
2;71300;UKULELE;20856;47;;;;;20858;47;;;;;20857.0;19383.5
2;71300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;71300;DIP;7081;98;7080;177;;;7082;98;7083;177;;;7081.5;-19.25
2;71300;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;165.0
2;71300;BANANAS;4809;27;;;;;4816;27;;;;;4812.5;1654.75
2;71300;PICNIC_BASKET;73867;18;73865;15;;;73880;18;73881;15;;;73873.5;40259.0
2;71300;COCONUTS;7921;183;;;;;7924;183;;;;;7922.5;4370.75
2;71300;DIVING_GEAR;99118;24;;;;;99121;24;;;;;99119.5;667.5
2;71300;PINA_COLADAS;14844;74;;;;;14847;74;;;;;14845.5;4514.75
2;71400;PICNIC_BASKET;73857;18;73856;20;;;73864;6;73871;18;73872;20;73860.5;41420.0
2;71400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;71400;PINA_COLADAS;14843;29;14842;59;;;14845;29;14846;59;;;14844.0;4729.25
2;71400;BAGUETTE;12203;47;12202;100;;;12205;147;;;;;12204.0;8665.0
2;71400;BERRIES;3852;18;3851;54;;;3859;18;3860;54;;;3855.5;-2460.875
2;71400;PEARLS;9995;30;;;;;9998;3;10005;30;;;9996.5;167.0
2;71400;BANANAS;4809;30;;;;;4815;30;;;;;4812.0;1952.0
2;71400;COCONUTS;7921;75;7920;110;;;7923;185;;;;;7922.0;4587.0
2;71400;DIVING_GEAR;99121;26;;;;;99124;26;;;;;99122.5;469.0
2;71400;DIP;7081;100;7080;153;;;7083;253;;;;;7082.0;-151.75
2;71400;UKULELE;20861;52;;;;;20863;52;;;;;20862.0;18068.0
2;71500;DIP;7081;81;7080;193;;;7082;81;7083;193;;;7081.5;8.0
2;71500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;161.0
2;71500;BANANAS;4809;30;;;;;4816;30;;;;;4812.5;1743.0
2;71500;COCONUTS;7920;190;;;;;7923;190;;;;;7921.5;4813.75
2;71500;PICNIC_BASKET;73868;18;73867;21;;;73882;18;73883;21;;;73875.0;40052.0
2;71500;DIVING_GEAR;99120;5;99119;18;;;99122;5;99123;18;;;99121.0;570.5
2;71500;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;4633.75
2;71500;UKULELE;20860;62;;;;;20862;62;;;;;20861.0;18283.5
2;71500;BAGUETTE;12206;38;12205;81;;;12207;48;12208;81;;;12206.5;7477.0
2;71500;BERRIES;3852;18;3851;51;;;3859;18;3860;51;;;3855.5;-2569.625
2;71500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;71600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;161.0
2;71600;BANANAS;4810;30;;;;;4816;30;;;;;4813.0;1416.75
2;71600;COCONUTS;7921;43;7920;135;;;7923;178;;;;;7922.0;4559.5
2;71600;DIVING_GEAR;99122;25;;;;;99125;25;;;;;99123.5;387.0
2;71600;DIP;7079;237;;;;;7081;87;7082;150;;;7080.0;660.0
2;71600;UKULELE;20859;70;;;;;20861;70;;;;;20860.0;18631.5
2;71600;PICNIC_BASKET;73870;2;73869;18;73867;26;73881;2;73882;18;73883;26;73875.5;39999.0
2;71600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;71600;PINA_COLADAS;14844;39;14843;67;;;14846;39;14847;67;;;14845.0;4539.5
2;71600;BAGUETTE;12208;38;12207;87;;;12209;38;12210;87;;;12208.5;6421.0
2;71600;BERRIES;3852;18;3851;43;;;3859;18;3860;43;;;3855.5;-2519.125
2;71700;UKULELE;20857;65;;;;;20859;65;;;;;20858.0;19181.5
2;71700;BAGUETTE;12209;111;;;;;12211;59;12212;52;;;12210.0;5707.0
2;71700;BERRIES;3852;11;3851;52;;;3859;11;3860;52;;;3855.5;-2532.5
2;71700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;71700;DIP;7078;237;;;;;7080;52;7081;185;;;7079.0;1269.5
2;71700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;153.0
2;71700;BANANAS;4809;22;;;;;4816;22;;;;;4812.5;1761.75
2;71700;COCONUTS;7920;187;;;;;7923;187;;;;;7921.5;4695.75
2;71700;PICNIC_BASKET;73862;1;73861;11;73860;21;73874;1;73875;11;73876;21;73868.0;40944.0
2;71700;DIVING_GEAR;99131;5;99130;11;;;99133;5;99134;11;;;99132.0;-263.5
2;71700;PINA_COLADAS;14846;29;14845;59;;;14848;29;14849;59;;;14847.0;4183.5
2;71800;PICNIC_BASKET;73879;20;73878;17;;;73893;20;73894;17;;;73886.0;38620.0
2;71800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;71800;PINA_COLADAS;14849;26;14848;53;;;14852;79;;;;;14850.5;3644.0
2;71800;BERRIES;3852;20;3851;56;;;3859;20;3860;56;;;3855.5;-2425.25
2;71800;BAGUETTE;12211;37;12210;69;;;12212;37;12213;69;;;12211.5;5147.0
2;71800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;153.0
2;71800;COCONUTS;7922;183;;;;;7924;76;7925;107;;;7923.0;4028.5
2;71800;DIVING_GEAR;99137;29;;;;;99140;29;;;;;99138.5;-743.5
2;71800;DIP;7081;225;;;;;7083;225;;;;;7082.0;-306.25
2;71800;UKULELE;20853;48;;;;;20854;17;20855;31;;;20853.5;20318.5
2;71800;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;1884.25
2;71900;DIP;7080;224;;;;;7082;224;;;;;7081.0;100.0
2;71900;BANANAS;4809;2;4808;26;;;4815;28;;;;;4812.0;2097.0
2;71900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;153.0
2;71900;COCONUTS;7921;160;;;;;7924;160;;;;;7922.5;4415.0
2;71900;PICNIC_BASKET;73880;2;73879;15;73878;17;73892;2;73893;15;73894;17;73886.0;38637.0
2;71900;DIVING_GEAR;99136;8;99135;15;;;99138;23;;;;;99137.0;-602.0
2;71900;PINA_COLADAS;14846;87;;;;;14849;87;;;;;14847.5;4160.5
2;71900;UKULELE;20857;49;;;;;20859;49;;;;;20858.0;19128.0
2;71900;BERRIES;3851;73;;;;;3858;15;3859;58;;;3854.5;-2274.5
2;71900;BAGUETTE;12211;156;;;;;12213;156;;;;;12212.0;4849.5
2;71900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72000;DIVING_GEAR;99125;21;;;;;99128;21;;;;;99126.5;163.0
2;72000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;153.0
2;72000;COCONUTS;7920;188;;;;;7923;188;;;;;7921.5;4729.75
2;72000;UKULELE;20855;50;;;;;20857;50;;;;;20856.0;19675.5
2;72000;DIP;7080;172;;;;;7082;172;;;;;7081.0;432.5
2;72000;BANANAS;4813;4;4809;20;;;4815;20;;;;;4814.0;1960.75
2;72000;PICNIC_BASKET;73882;16;73881;17;;;73895;16;73897;17;;;73888.5;38292.0
2;72000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72000;PINA_COLADAS;14844;33;14843;65;;;14846;33;14847;65;;;14845.0;4565.0
2;72000;BERRIES;3851;73;;;;;3858;16;3859;57;;;3854.5;-2274.625
2;72000;BAGUETTE;12211;57;12210;56;;;12213;113;;;;;12212.0;4944.5
2;72100;UKULELE;20856;28;20855;37;;;20857;65;;;;;20856.5;19573.5
2;72100;BERRIES;3851;18;3850;44;;;3858;18;3859;44;;;3854.5;-1978.625
2;72100;BAGUETTE;12208;49;12207;100;;;12210;149;;;;;12209.0;6366.0
2;72100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72100;DIP;7079;231;;;;;7081;100;7082;131;;;7080.0;659.0
2;72100;BANANAS;4808;22;;;;;4815;22;;;;;4811.5;2115.75
2;72100;DIVING_GEAR;99125;7;99124;18;;;99127;7;99128;18;;;99126.0;199.0
2;72100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;153.0
2;72100;COCONUTS;7920;226;;;;;7923;226;;;;;7921.5;4846.0
2;72100;PICNIC_BASKET;73882;18;73881;28;;;73883;8;73896;18;73897;28;73882.5;38251.0
2;72100;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;4654.0
2;72200;PICNIC_BASKET;73882;14;73881;22;;;73895;14;73896;22;;;73888.5;38300.0
2;72200;PINA_COLADAS;14845;73;;;;;14846;39;14848;73;;;14845.5;4268.5
2;72200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72200;BERRIES;3850;14;3849;57;;;3857;14;3858;57;;;3853.5;-1789.875
2;72200;BAGUETTE;12208;55;12207;87;;;12209;55;12210;87;;;12208.5;6561.5
2;72200;DIVING_GEAR;99126;6;99125;14;;;99128;6;99129;14;;;99127.0;108.0
2;72200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;153.0
2;72200;COCONUTS;7920;199;;;;;7923;199;;;;;7921.5;4715.75
2;72200;UKULELE;20859;52;;;;;20860;22;20861;30;;;20859.5;18707.5
2;72200;DIP;7080;87;7079;127;;;7081;87;7082;127;;;7080.5;558.5
2;72200;BANANAS;4808;28;;;;;4809;1;4815;28;;;4808.5;2125.25
2;72300;DIP;7079;175;;;;;7081;175;;;;;7080.0;962.25
2;72300;BANANAS;4809;27;;;;;4813;7;4815;27;;;4811.0;1980.25
2;72300;DIVING_GEAR;99133;5;99132;18;;;99135;5;99136;18;;;99134.0;-408.5
2;72300;PEARLS;9995;27;;;;;9998;1;10002;7;10005;27;9996.5;153.0
2;72300;COCONUTS;7922;43;7921;225;;;7923;75;7924;150;;;7922.5;4514.0
2;72300;PICNIC_BASKET;73892;18;73890;22;;;73905;18;73906;22;;;73898.5;37052.0
2;72300;PINA_COLADAS;14846;107;;;;;14849;107;;;;;14847.5;4133.5
2;72300;UKULELE;20863;59;;;;;20864;22;20865;37;;;20863.5;17599.5
2;72300;BERRIES;3850;18;3849;48;;;3857;18;3858;48;;;3853.5;-1813.625
2;72300;BAGUETTE;12210;88;;;;;12212;88;;;;;12211.0;5321.5
2;72300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72400;DIVING_GEAR;99134;27;;;;;99137;27;;;;;99135.5;-524.5
2;72400;PEARLS;10000;2;9996;1;9995;22;10004;1;10005;22;;;10002.0;151.0
2;72400;COCONUTS;7920;196;;;;;7922;57;7923;139;;;7921.0;4902.5
2;72400;UKULELE;20862;69;;;;;20864;69;;;;;20863.0;17789.5
2;72400;DIP;7081;3;7080;254;;;7082;254;;;;;7081.5;260.75
2;72400;BANANAS;4809;23;;;;;4815;23;;;;;4812.0;2022.5
2;72400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72400;PICNIC_BASKET;73899;1;73898;17;73897;30;73904;7;73910;1;73911;17;73901.5;36242.0
2;72400;PINA_COLADAS;14845;30;14844;89;;;14847;89;;;;;14846.0;4431.25
2;72400;BERRIES;3850;17;3849;51;;;3857;17;3858;51;;;3853.5;-1597.75
2;72400;BAGUETTE;12205;30;12204;89;;;12206;35;12207;89;;;12205.5;7856.5
2;72500;UKULELE;20864;56;;;;;20866;56;;;;;20865.0;17248.5
2;72500;BAGUETTE;12206;125;;;;;12208;49;12209;76;;;12207.0;7058.0
2;72500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;72500;DIP;7078;181;;;;;7080;76;7081;105;;;7079.0;1235.75
2;72500;BANANAS;4808;22;;;;;4815;22;;;;;4811.5;2170.5
2;72500;DIVING_GEAR;99152;29;;;;;99155;29;;;;;99153.5;-1878.0
2;72500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;151.0
2;72500;COCONUTS;7920;156;;;;;7922;49;7923;107;;;7921.0;4890.25
2;72500;BERRIES;3850;20;3849;48;;;3857;20;3858;48;;;3853.5;-1760.875
2;72500;PINA_COLADAS;14844;85;;;;;14847;85;;;;;14845.5;4414.0
2;72500;PICNIC_BASKET;73897;20;73896;20;;;73910;20;73911;20;;;73903.5;36395.0
2;72600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;72600;PINA_COLADAS;14844;30;14843;59;;;14846;30;14847;59;;;14845.0;4562.75
2;72600;PICNIC_BASKET;73907;2;73901;2;73900;16;73913;2;73914;16;73915;15;73910.0;35939.0
2;72600;BAGUETTE;12205;32;12204;61;;;12206;32;12207;61;;;12205.5;7898.5
2;72600;DIVING_GEAR;99151;23;;;;;99153;7;99154;16;;;99152.0;-1776.0
2;72600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;141.0
2;72600;COCONUTS;7920;203;;;;;7923;203;;;;;7921.5;4882.0
2;72600;BERRIES;3851;16;3850;47;;;3853;4;3857;16;3858;47;3852.0;-1878.25
2;72600;DIP;7078;49;7077;192;;;7079;61;7080;192;;;7078.5;1715.5
2;72600;UKULELE;20866;57;;;;;20867;15;20868;42;;;20866.5;16782.5
2;72600;BANANAS;4809;24;;;;;4815;24;;;;;4812.0;2046.0
2;72700;DIP;7078;227;;;;;7080;227;;;;;7079.0;1587.0
2;72700;BANANAS;4809;2;4808;30;;;4815;32;;;;;4812.0;2105.25
2;72700;DIVING_GEAR;99156;8;99155;13;;;99158;8;99159;13;;;99157.0;-2133.5
2;72700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;141.0
2;72700;COCONUTS;7921;69;7920;134;;;7923;203;;;;;7922.0;4583.5
2;72700;BERRIES;3850;13;3849;43;;;3857;13;3858;43;;;3853.5;-1694.875
2;72700;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;4614.75
2;72700;PICNIC_BASKET;73883;2;73882;13;73881;18;73894;2;73895;13;73896;18;73888.5;38301.0
2;72700;UKULELE;20860;55;;;;;20862;55;;;;;20861.0;18302.0
2;72700;BAGUETTE;12202;42;12201;77;;;12204;119;;;;;12203.0;9126.5
2;72700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;72800;DIVING_GEAR;99151;7;99150;12;;;99153;7;99154;12;;;99152.0;-1754.5
2;72800;PEARLS;9996;1;9995;30;;;10002;5;10004;1;10005;30;9999.0;141.0
2;72800;COCONUTS;7921;209;;;;;7923;76;7924;133;;;7922.0;4478.75
2;72800;BERRIES;3850;12;3849;55;;;3857;12;3858;55;;;3853.5;-1653.5
2;72800;DIP;7078;52;7077;153;;;7079;52;7080;153;;;7078.5;1826.5
2;72800;UKULELE;20864;55;;;;;20865;21;20866;34;;;20864.5;17359.5
2;72800;BANANAS;4808;31;;;;;4813;5;4815;31;;;4810.5;2256.75
2;72800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;72800;PINA_COLADAS;14845;80;;;;;14848;80;;;;;14846.5;4286.25
2;72800;PICNIC_BASKET;73898;1;73897;12;73896;21;73909;1;73910;12;73911;21;73903.5;36342.0
2;72800;BAGUETTE;12203;46;12202;52;;;12205;98;;;;;12204.0;8651.5
2;72900;BAGUETTE;12202;60;12201;59;;;12203;60;12204;59;;;12202.5;9370.0
2;72900;UKULELE;20858;54;;;;;20860;54;;;;;20859.0;18886.0
2;72900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3070.0;0.0
2;72900;DIP;7077;211;;;;;7079;211;;;;;7078.0;2155.5
2;72900;BANANAS;4808;28;;;;;4815;29;;;;;4811.5;2368.5
2;72900;DIVING_GEAR;99145;26;;;;;99148;26;;;;;99146.5;-1332.0
2;72900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;145.0
2;72900;COCONUTS;7921;216;;;;;7924;216;;;;;7922.5;4333.5
2;72900;BERRIES;3850;20;3849;49;;;3856;20;3857;49;;;3853.0;-1439.25
2;72900;PINA_COLADAS;14846;22;14845;65;;;14848;22;14849;65;;;14847.0;4202.5
2;72900;PICNIC_BASKET;73877;1;73876;20;73875;17;73888;1;73889;20;73890;17;73882.5;39071.0
2;73000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3071.0;0.0
2;73000;PINA_COLADAS;14843;91;;;;;14846;91;;;;;14844.5;4648.0
2;73000;PICNIC_BASKET;73879;2;73878;16;73877;29;73890;2;73892;16;73893;29;73884.5;38780.0
2;73000;BAGUETTE;12198;94;;;;;12200;33;12201;61;;;12199.0;10930.5
2;73000;DIVING_GEAR;99144;7;99143;16;;;99146;5;99147;16;;;99145.0;-1238.0
2;73000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;145.0
