day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;300;BERRIES;3916;14;3915;40;;;3923;14;3924;40;;;3919.5;0.0
1;300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;300;DIVING_GEAR;98894;7;98893;14;;;98896;7;98897;14;;;98895.0;0.0
1;300;BANANAS;4873;1;4868;26;;;4875;26;;;;;4874.0;8.0634765625
1;300;PINA_COLADAS;15014;94;;;;;15017;94;;;;;15015.5;0.0
1;300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;6.0
1;300;COCONUTS;8004;51;8003;149;;;8006;200;;;;;8005.0;0.0
1;300;DIP;7002;234;;;;;7004;234;;;;;7003.0;-11.61328125
1;400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;400;PINA_COLADAS;15012;111;;;;;15015;111;;;;;15013.5;0.0
1;400;DIP;7001;211;;;;;7003;211;;;;;7002.0;-0.8359375
1;400;BAGUETTE;12003;45;12002;54;;;12005;99;;;;;12004.0;0.0
1;400;PICNIC_BASKET;73337;2;73336;16;73335;15;73348;2;73350;16;73351;15;73342.5;0.0
1;400;BERRIES;3917;16;3916;46;;;3924;16;3925;46;;;3920.5;0.0
1;400;DIVING_GEAR;98908;9;98907;16;;;98910;9;98911;16;;;98909.0;0.0
1;400;BANANAS;4870;8;4869;28;;;4871;5;4875;28;;;4870.5;8.017578125
1;400;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;6.0
1;400;COCONUTS;8002;166;;;;;8005;166;;;;;8003.5;0.0
1;400;UKULELE;21000;15;20999;46;;;21001;61;;;;;21000.5;0.0
1;500;DIVING_GEAR;98914;5;98913;16;;;98916;21;;;;;98915.0;0.0
1;500;BANANAS;4874;1;4870;8;4869;24;4875;1;4876;23;;;4874.5;2.046875
1;500;PINA_COLADAS;15008;86;;;;;15011;36;15012;50;;;15009.5;0.0
1;500;PEARLS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;6.0
1;500;COCONUTS;8001;156;;;;;8004;156;;;;;8002.5;0.0
1;500;DIP;7002;192;;;;;7004;192;;;;;7003.0;-9.3984375
1;500;BAGUETTE;11997;126;;;;;11999;45;12000;81;;;11998.0;0.0
1;500;PICNIC_BASKET;73330;1;73329;16;73328;20;73341;1;73342;16;73344;20;73335.5;0.0
1;500;BERRIES;3917;16;3916;47;;;3924;16;3925;47;;;3920.5;0.0
1;500;UKULELE;21003;20;21002;34;;;21004;54;;;;;21003.5;0.0
1;500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;600;DIVING_GEAR;98915;6;98914;17;;;98917;6;98918;17;;;98916.0;0.0
1;600;BANANAS;4868;30;;;;;4875;30;;;;;4871.5;8.20703125
1;600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;6.0
1;600;COCONUTS;8000;206;;;;;8002;65;8003;141;;;8001.0;0.0
1;600;UKULELE;21007;18;21006;39;;;21008;57;;;;;21007.5;0.0
1;600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;600;PINA_COLADAS;15006;100;;;;;15009;100;;;;;15007.5;0.0
1;600;DIP;7002;174;;;;;7004;174;;;;;7003.0;-7.6953125
1;600;BAGUETTE;11998;34;11997;60;;;11999;34;12000;60;;;11998.5;0.0
1;600;PICNIC_BASKET;73344;2;73343;17;73342;18;73356;2;73357;17;73358;18;73350.0;0.0
1;600;BERRIES;3917;17;3916;46;;;3923;17;3924;46;;;3920.0;0.0
1;700;BAGUETTE;11996;47;11995;60;;;11997;47;11998;60;;;11996.5;0.0
1;700;PICNIC_BASKET;73342;1;73340;11;73339;30;73353;1;73354;11;73355;30;73347.5;0.0
1;700;BERRIES;3916;11;3915;42;;;3923;11;3924;42;;;3919.5;0.0
1;700;UKULELE;21008;73;;;;;21010;73;;;;;21009.0;0.0
1;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;700;DIVING_GEAR;98909;10;98908;11;;;98911;10;98912;11;;;98910.0;0.0
1;700;BANANAS;4868;23;;;;;4869;1;4875;23;;;4868.5;9.2109375
1;700;PINA_COLADAS;15007;89;;;;;15010;89;;;;;15008.5;0.0
1;700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6.0
1;700;COCONUTS;8000;108;7999;125;;;8002;190;;;;;8001.0;0.0
1;700;DIP;7002;54;7001;140;;;7003;60;7004;140;;;7002.5;-9.6171875
1;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;800;PINA_COLADAS;15009;22;15008;54;;;15011;22;15012;54;;;15010.0;0.0
1;800;DIP;7003;264;;;;;7005;264;;;;;7004.0;-28.0859375
1;800;BAGUETTE;11994;121;;;;;11996;121;;;;;11995.0;0.0
1;800;PICNIC_BASKET;73352;1;73351;19;73350;22;73363;1;73364;19;73365;22;73357.5;0.0
1;800;BERRIES;3916;19;3915;56;;;3923;19;3924;56;;;3919.5;0.0
1;800;DIVING_GEAR;98915;5;98914;19;;;98917;5;98918;19;;;98916.0;0.0
1;800;PEARLS;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;6.0
1;800;COCONUTS;7999;162;;;;;8002;162;;;;;8000.5;0.0
1;800;BANANAS;4871;1;4869;1;4868;24;4875;25;;;;;4873.0;5.8515625
1;800;UKULELE;21013;22;21012;45;;;21014;67;;;;;21013.5;0.0
1;900;BANANAS;4869;1;4868;20;;;4875;21;;;;;4872.0;7.0234375
1;900;DIVING_GEAR;98919;22;;;;;98922;22;;;;;98920.5;0.0
1;900;PINA_COLADAS;15005;102;;;;;15008;35;15009;67;;;15006.5;0.0
1;900;DIP;7003;51;7002;164;;;7004;51;7005;164;;;7003.5;-20.796875
1;900;PEARLS;9996;1;9995;20;;;9998;11;10004;1;10005;20;9997.0;2.0
1;900;COCONUTS;7999;72;7998;116;;;8001;188;;;;;8000.0;0.0
1;900;BAGUETTE;11995;59;11994;51;;;11997;110;;;;;11996.0;0.0
1;900;PICNIC_BASKET;73361;1;73360;12;73358;20;73372;1;73373;12;73374;20;73366.5;0.0
1;900;BERRIES;3915;12;3914;59;;;3922;12;3923;59;;;3918.5;0.0
1;900;UKULELE;21014;20;21013;30;;;21015;50;;;;;21014.5;0.0
1;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1000;DIVING_GEAR;98916;8;98915;19;;;98918;8;98919;19;;;98917.0;0.0
1;1000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2.0
1;1000;COCONUTS;7999;178;;;;;8002;178;;;;;8000.5;0.0
1;1000;BANANAS;4868;31;;;;;4875;31;;;;;4871.5;9.5625
1;1000;UKULELE;21015;66;;;;;21017;66;;;;;21016.0;0.0
1;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1000;PINA_COLADAS;15007;30;15006;65;;;15009;30;15010;65;;;15008.0;0.0
1;1000;DIP;7001;278;;;;;7003;278;;;;;7002.0;0.4296875
1;1000;BAGUETTE;11997;112;;;;;11999;112;;;;;11998.0;0.0
1;1000;PICNIC_BASKET;73354;1;73353;19;73352;26;73365;1;73366;19;73367;26;73359.5;0.0
1;1000;BERRIES;3919;5;3916;19;3915;46;3923;19;3924;46;;;3921.0;0.0
1;1100;BAGUETTE;12000;58;11999;80;;;12001;58;12002;80;;;12000.5;0.0
1;1100;PICNIC_BASKET;73379;1;73378;14;73377;23;73390;1;73391;14;73392;23;73384.5;0.0
1;1100;BERRIES;3916;14;3915;44;;;3923;14;3924;44;;;3919.5;0.0
1;1100;UKULELE;21016;23;21015;44;;;21017;67;;;;;21016.5;-5.640625
1;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1100;BANANAS;4868;22;;;;;4873;6;4875;22;;;4870.5;43.8828125
1;1100;DIP;7001;80;7000;184;;;7002;80;7003;184;;;7001.5;8.265625
1;1100;DIVING_GEAR;98913;22;;;;;98916;22;;;;;98914.5;0.0
1;1100;PEARLS;9996;1;9995;21;;;10002;6;10004;1;10005;21;9999.0;2.0
1;1100;COCONUTS;7999;158;;;;;8002;158;;;;;8000.5;0.0
1;1100;PINA_COLADAS;15004;25;15003;75;;;15006;25;15007;75;;;15005.0;0.0
1;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1200;DIP;6999;185;;;;;7001;185;;;;;7000.0;28.125
1;1200;PINA_COLADAS;15003;91;;;;;15006;91;;;;;15004.5;0.0
1;1200;BAGUETTE;12004;122;;;;;12006;122;;;;;12005.0;-19.75390625
1;1200;PICNIC_BASKET;73372;1;73371;17;73370;16;73383;1;73385;17;73386;16;73377.5;0.0
1;1200;BERRIES;3915;17;3914;59;;;3922;17;3923;59;;;3918.5;0.0
1;1200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2.0
1;1200;DIVING_GEAR;98904;5;98903;17;;;98906;5;98907;17;;;98905.0;0.0
1;1200;COCONUTS;8000;175;;;;;8003;175;;;;;8001.5;0.0
1;1200;BANANAS;4868;22;;;;;4874;1;4875;22;;;4871.0;46.328125
1;1200;UKULELE;21013;16;21012;48;;;21014;64;;;;;21013.5;25.53125
1;1300;BANANAS;4867;25;;;;;4874;25;;;;;4870.5;53.234375
1;1300;COCONUTS;7998;164;;;;;8001;164;;;;;7999.5;0.0
1;1300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;2.0
1;1300;DIP;6997;200;;;;;6999;200;;;;;6998.0;58.609375
1;1300;DIVING_GEAR;98904;5;98903;12;;;98906;5;98907;12;;;98905.0;0.0
1;1300;PINA_COLADAS;14998;89;;;;;15001;89;;;;;14999.5;0.0
1;1300;BAGUETTE;12004;56;12003;70;;;12006;126;;;;;12005.0;-18.8515625
1;1300;PICNIC_BASKET;73363;12;73362;29;;;73376;12;73378;29;;;73369.5;0.0
1;1300;BERRIES;3915;12;3914;49;;;3922;12;3923;49;;;3918.5;0.0
1;1300;UKULELE;21010;75;;;;;21012;75;;;;;21011.0;47.828125
1;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1400;COCONUTS;7997;194;;;;;8000;194;;;;;7998.5;0.0
1;1400;BERRIES;3916;15;3915;55;;;3923;15;3924;55;;;3919.5;0.0
1;1400;PEARLS;9995;23;;;;;10000;6;10005;23;;;9997.5;4.0
1;1400;DIVING_GEAR;98909;23;;;;;98912;23;;;;;98910.5;-14.125
1;1400;BANANAS;4868;23;;;;;4875;23;;;;;4871.5;32.3984375
1;1400;UKULELE;21011;76;;;;;21013;76;;;;;21012.0;37.96875
1;1400;DIP;6997;287;;;;;6999;287;;;;;6998.0;61.0859375
1;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1400;PINA_COLADAS;14997;27;14996;62;;;14999;27;15000;62;;;14998.0;0.0
1;1400;BAGUETTE;12004;135;;;;;12006;135;;;;;12005.0;-20.19921875
1;1400;PICNIC_BASKET;73386;15;73385;29;;;73400;15;73401;29;;;73393.0;0.0
1;1500;BAGUETTE;12007;120;;;;;12009;58;12010;62;;;12008.0;-33.109375
1;1500;PICNIC_BASKET;73393;1;73392;18;73391;30;73404;1;73405;18;73406;30;73398.5;0.0
1;1500;UKULELE;21009;78;;;;;21010;7;21011;78;;;21009.5;53.265625
1;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1500;BANANAS;4874;1;4869;21;;;4875;21;;;;;4874.5;30.84375
1;1500;COCONUTS;7997;178;;;;;7999;74;8000;104;;;7998.0;0.0
1;1500;BERRIES;3916;18;3915;56;;;3923;18;3924;56;;;3919.5;0.0
1;1500;PEARLS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;4.0
1;1500;DIP;6998;52;6997;144;;;6999;62;7000;144;;;6998.5;50.9375
1;1500;DIVING_GEAR;98916;25;;;;;98919;25;;;;;98917.5;-34.28125
1;1500;PINA_COLADAS;14997;108;;;;;15000;108;;;;;14998.5;0.0
1;1600;DIP;6995;172;;;;;6997;176;;;;;6996.0;122.90625
1;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1600;PINA_COLADAS;15000;21;14999;58;;;15002;21;15003;58;;;15001.0;0.0
1;1600;BAGUETTE;12011;59;12010;63;;;12012;59;12013;63;;;12011.5;-45.890625
1;1600;PICNIC_BASKET;73394;2;73393;15;73392;17;73406;2;73407;15;73408;17;73400.0;0.0
1;1600;COCONUTS;7997;172;;;;;8000;172;;;;;7998.5;0.0
1;1600;BERRIES;3914;15;3913;54;;;3921;15;3922;54;;;3917.5;0.0
1;1600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-4.0
1;1600;DIVING_GEAR;98920;21;;;;;98923;21;;;;;98921.5;-46.1875
1;1600;BANANAS;4869;2;4868;28;;;4875;30;;;;;4872.0;37.0390625
1;1600;UKULELE;21013;50;;;;;21015;50;;;;;21014.0;20.015625
1;1700;BANANAS;4868;28;;;;;4870;2;4875;28;;;4869.0;43.6328125
1;1700;COCONUTS;7998;176;;;;;8000;69;8001;107;;;7999.0;0.0
1;1700;BERRIES;3914;11;3913;52;;;3916;2;3921;11;3922;52;3915.0;0.0
1;1700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-4.0
1;1700;DIP;6995;234;;;;;6997;234;;;;;6996.0;122.46875
1;1700;DIVING_GEAR;98926;10;98925;11;;;98928;10;98929;11;;;98927.0;-62.90625
1;1700;PINA_COLADAS;14999;32;14998;61;;;15001;32;15002;61;;;15000.0;0.0
1;1700;BAGUETTE;12013;38;12012;97;;;12014;38;12015;97;;;12013.5;-53.859375
1;1700;PICNIC_BASKET;73397;11;73396;22;;;73410;11;73411;22;;;73403.5;0.0
1;1700;UKULELE;21017;59;;;;;21018;22;21019;37;;;21017.5;-13.765625
1;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1800;COCONUTS;7997;175;;;;;8000;175;;;;;7998.5;0.0
1;1800;BERRIES;3914;10;3913;45;;;3921;10;3922;45;;;3917.5;0.0
1;1800;PEARLS;10000;4;9995;23;;;10002;10;10005;23;;;10001.0;-4.0
1;1800;DIVING_GEAR;98922;16;;;;;98925;16;;;;;98923.5;-51.90625
1;1800;BANANAS;4868;23;;;;;4872;10;4874;23;;;4870.0;51.4375
1;1800;UKULELE;21022;64;;;;;21024;64;;;;;21023.0;-60.828125
1;1800;DIP;6995;225;;;;;6997;225;;;;;6996.0;102.125
1;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;1800;PINA_COLADAS;14997;78;;;;;15000;78;;;;;14998.5;0.0
1;1800;BAGUETTE;12013;36;12012;97;;;12014;36;12015;97;;;12013.5;-54.62109375
1;1800;PICNIC_BASKET;73406;10;73405;30;;;73420;10;73421;30;;;73413.0;0.0
1;1900;PICNIC_BASKET;73394;2;73393;18;73392;29;73405;2;73406;18;73407;29;73399.5;0.0
1;1900;UKULELE;21022;79;;;;;21023;29;21024;50;;;21022.5;-60.046875
1;1900;BAGUETTE;12014;150;;;;;12016;150;;;;;12015.0;-60.28125
1;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1900;BANANAS;4868;31;;;;;4874;32;;;;;4871.0;48.4765625
1;1900;COCONUTS;7996;219;;;;;7999;219;;;;;7997.5;0.0
1;1900;BERRIES;3914;18;3913;44;;;3921;18;3922;44;;;3917.5;0.0
1;1900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-4.0
1;1900;DIP;6996;100;6995;193;;;6997;100;6998;193;;;6996.5;93.71875
1;1900;DIVING_GEAR;98919;24;;;;;98922;24;;;;;98920.5;-43.25
1;1900;PINA_COLADAS;14998;48;14997;69;;;15000;28;15001;69;;;14999.0;-11.90625
1;2000;DIP;6994;267;;;;;6996;267;;;;;6995.0;156.875
1;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2000;PINA_COLADAS;14998;104;;;;;15001;104;;;;;14999.5;-19.921875
1;2000;PICNIC_BASKET;73387;2;73386;20;73385;25;73398;2;73399;20;73400;25;73392.5;0.0
1;2000;BAGUETTE;12014;135;;;;;12016;135;;;;;12015.0;-60.09765625
1;2000;COCONUTS;7997;198;;;;;7999;55;8000;143;;;7998.0;0.0
1;2000;BERRIES;3914;20;3913;56;;;3921;20;3922;56;;;3917.5;0.0
1;2000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-4.0
1;2000;DIVING_GEAR;98927;29;;;;;98930;29;;;;;98928.5;-67.375
1;2000;UKULELE;21026;67;;;;;21028;67;;;;;21027.0;-103.84375
1;2000;BANANAS;4868;23;;;;;4875;23;;;;;4871.5;33.265625
1;2100;BANANAS;4868;28;;;;;4875;28;;;;;4871.5;34.2421875
1;2100;COCONUTS;7998;4;7997;148;;;8000;205;;;;;7999.0;-45.6875
1;2100;BERRIES;3918;6;3914;17;3913;52;3921;17;3922;52;;;3919.5;0.0
1;2100;DIP;6994;251;;;;;6996;251;;;;;6995.0;172.5
1;2100;DIVING_GEAR;98930;25;;;;;98933;25;;;;;98931.5;-76.75
1;2100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-4.0
1;2100;PINA_COLADAS;14999;79;;;;;15002;79;;;;;15000.5;-30.03125
1;2100;PICNIC_BASKET;73395;2;73394;17;73393;21;73406;2;73407;17;73408;21;73400.5;0.0
1;2100;UKULELE;21023;57;;;;;21024;8;21025;57;;;21023.5;-74.71875
1;2100;BAGUETTE;12013;130;;;;;12015;57;12016;73;;;12014.0;-56.9921875
1;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2200;COCONUTS;7999;62;7998;140;;;8001;202;;;;;8000.0;-100.75
1;2200;BERRIES;3915;14;3914;56;;;3922;14;3923;56;;;3918.5;0.0
1;2200;DIVING_GEAR;98925;22;;;;;98928;22;;;;;98926.5;-61.71875
1;2200;PEARLS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;-4.0
1;2200;UKULELE;21021;68;;;;;21022;26;21023;42;;;21021.5;-48.4375
1;2200;BANANAS;4868;21;;;;;4875;21;;;;;4871.5;32.703125
1;2200;PINA_COLADAS;14999;88;;;;;15002;88;;;;;15000.5;-31.953125
1;2200;DIP;6994;53;6993;165;;;6995;53;6996;165;;;6994.5;181.9375
1;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2200;PICNIC_BASKET;73393;1;73392;14;73391;26;73404;1;73405;14;73406;26;73398.5;0.0
1;2200;BAGUETTE;12013;103;;;;;12015;103;;;;;12014.0;-56.03125
1;2300;PICNIC_BASKET;73392;19;73391;24;;;73404;2;73405;20;73406;24;73398.0;-17.84375
1;2300;UKULELE;21021;61;;;;;21023;61;;;;;21022.0;-53.90625
1;2300;BAGUETTE;12013;136;;;;;12015;136;;;;;12014.0;-55.90234375
1;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-4.0
1;2300;BANANAS;4868;24;;;;;4871;1;4874;2;4875;22;4869.5;42.984375
1;2300;COCONUTS;7998;154;;;;;8001;154;;;;;7999.5;-92.84375
1;2300;BERRIES;3915;20;3914;47;;;3922;20;3923;47;;;3918.5;0.0
1;2300;PINA_COLADAS;15001;23;15000;54;;;15003;23;15004;54;;;15002.0;-51.453125
1;2300;DIP;6994;278;;;;;6996;278;;;;;6995.0;160.65625
1;2300;DIVING_GEAR;98929;6;98928;20;;;98931;6;98932;20;;;98930.0;-72.0625
1;2400;PINA_COLADAS;15002;93;;;;;15005;93;;;;;15003.5;-67.6875
1;2400;DIP;6993;56;6992;150;;;6994;56;6995;150;;;6993.5;224.6875
1;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;2400;PICNIC_BASKET;73384;2;73383;10;73382;17;73396;2;73397;10;73398;17;73390.0;7.8125
1;2400;BAGUETTE;12010;35;12009;56;;;12011;42;12012;56;;;12010.5;-47.375
1;2400;BERRIES;3915;10;3914;46;;;3922;10;3923;46;;;3918.5;0.0
1;2400;COCONUTS;7999;158;;;;;8001;53;8002;105;;;8000.0;-116.0
1;2400;DIVING_GEAR;98934;17;;;;;98937;17;;;;;98935.5;-88.8125
1;2400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-4.0
1;2400;UKULELE;21022;52;;;;;21024;52;;;;;21023.0;-65.25
1;2400;BANANAS;4868;22;;;;;4874;2;4875;20;;;4871.0;46.8515625
1;2500;PEARLS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;-4.0
1;2500;BANANAS;4868;5;4867;21;;;4874;23;;;;;4871.0;51.0625
1;2500;PINA_COLADAS;15000;31;14999;72;;;15003;103;;;;;15001.5;-40.859375
1;2500;COCONUTS;7998;59;7997;131;;;8000;190;;;;;7999.0;-47.5625
1;2500;BERRIES;3915;16;3914;43;;;3922;16;3923;43;;;3918.5;0.0
1;2500;DIP;6993;215;;;;;6995;215;;;;;6994.0;205.875
1;2500;DIVING_GEAR;98939;24;;;;;98942;24;;;;;98940.5;-103.1875
1;2500;PICNIC_BASKET;73387;2;73386;16;73385;21;73398;2;73400;16;73401;21;73392.5;-0.59375
1;2500;UKULELE;21017;60;;;;;21019;60;;;;;21018.0;0.125
1;2500;BAGUETTE;12011;159;;;;;12013;159;;;;;12012.0;-70.625
1;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2600;COCONUTS;7999;77;7998;126;;;8001;203;;;;;8000.0;-101.875
1;2600;BERRIES;3915;16;3914;60;;;3922;16;3923;60;;;3918.5;0.0
1;2600;UKULELE;21012;61;;;;;21013;5;21014;61;;;21012.5;70.8125
1;2600;DIVING_GEAR;98940;24;;;;;98943;24;;;;;98941.5;-105.8125
1;2600;PICNIC_BASKET;73386;1;73385;16;73384;16;73398;1;73399;16;73400;16;73392.0;2.15625
1;2600;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;4.0
1;2600;BANANAS;4867;30;;;;;4872;4;4874;30;;;4869.5;60.6328125
1;2600;PINA_COLADAS;15001;91;;;;;15004;91;;;;;15002.5;-61.703125
1;2600;DIP;6994;254;;;;;6996;254;;;;;6995.0;156.875
1;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2600;BAGUETTE;12010;149;;;;;12012;58;12013;91;;;12011.0;-59.296875
1;2700;BAGUETTE;12014;105;;;;;12016;32;12017;73;;;12015.0;-123.796875
1;2700;UKULELE;21013;49;;;;;21015;49;;;;;21014.0;56.5
1;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;2700;PEARLS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;6.0
1;2700;BANANAS;4868;7;4867;23;;;4874;23;;;;;4871.0;73.75
1;2700;PINA_COLADAS;15000;96;;;;;15003;96;;;;;15001.5;-47.296875
1;2700;COCONUTS;7998;146;;;;;7999;73;8001;146;;;7998.5;-87.5625
1;2700;BERRIES;3915;14;3914;42;;;3922;14;3923;42;;;3918.5;0.0
1;2700;DIP;6992;73;6991;111;;;6993;73;6994;111;;;6992.5;270.5
1;2700;DIVING_GEAR;98937;6;98936;14;;;98939;6;98940;14;;;98938.0;-96.21875
1;2700;PICNIC_BASKET;73390;2;73389;14;73388;19;73401;2;73402;14;73403;19;73395.5;-8.6875
1;2800;PINA_COLADAS;15004;33;15003;51;;;15006;33;15007;51;;;15005.0;-92.234375
1;2800;DIP;6992;244;;;;;6994;244;;;;;6993.0;259.5625
1;2800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;2800;BAGUETTE;12017;56;12016;77;;;12018;56;12019;77;;;12017.5;-160.609375
1;2800;COCONUTS;8000;184;;;;;8003;184;;;;;8001.5;-170.75
1;2800;BERRIES;3914;17;3913;56;;;3921;17;3922;56;;;3917.5;0.0
1;2800;UKULELE;21011;57;;;;;21012;23;21013;34;;;21011.5;108.84375
