product,signal,horizon,regime,n,ic
SNACKPACK_VANILLA,neg_zscore_mid_50,1,mid,9973,0.014535500269270269
SNACKPACK_VANILLA,neg_zscore_mid_50,1,high,9991,-0.0006194473566139413
SNACKPACK_VANILLA,neg_zscore_mid_50,10,low,9942,-0.016149509333807988
SNACKPACK_VANILLA,neg_zscore_mid_50,10,mid,9970,0.007665946164847239
SNACKPACK_VANILLA,neg_zscore_mid_50,10,high,9991,-0.030451197537235356
SNACKPACK_VANILLA,neg_zscore_mid_50,100,low,9851,-0.019158660513110846
SNACKPACK_VANILLA,neg_zscore_mid_50,100,mid,9872,-0.04264493364800625
SNACKPACK_VANILLA,neg_zscore_mid_50,100,high,9910,-0.026468024110841135
SNACKPACK_VANILLA,neg_zscore_mid_50,1000,low,9107,0.020419608939437284
SNACKPACK_VANILLA,neg_zscore_mid_50,1000,mid,8938,0.011900606164011274
SNACKPACK_VANILLA,neg_zscore_mid_50,1000,high,8888,0.026782849257124246
SNACKPACK_VANILLA,neg_zscore_vwap_50,1,low,9099,0.0185994445807601
SNACKPACK_VANILLA,neg_zscore_vwap_50,1,mid,9242,-0.005754339751172282
SNACKPACK_VANILLA,neg_zscore_vwap_50,1,high,9163,-0.005653961350895626
SNACKPACK_VANILLA,neg_zscore_vwap_50,10,low,9075,0.04878349093199272
SNACKPACK_VANILLA,neg_zscore_vwap_50,10,mid,9239,-0.008535259421793234
SNACKPACK_VANILLA,neg_zscore_vwap_50,10,high,9163,-0.02114118217317216
SNACKPACK_VANILLA,neg_zscore_vwap_50,100,low,8984,-0.04447611689973928
SNACKPACK_VANILLA,neg_zscore_vwap_50,100,mid,9142,0.006507385515002575
SNACKPACK_VANILLA,neg_zscore_vwap_50,100,high,9083,-0.01397883540518016
SNACKPACK_VANILLA,neg_zscore_vwap_50,1000,low,8306,-0.12720170155159347
SNACKPACK_VANILLA,neg_zscore_vwap_50,1000,mid,8268,0.005778395006470695
SNACKPACK_VANILLA,neg_zscore_vwap_50,1000,high,8197,0.06758082677980588
SNACKPACK_VANILLA,obi_l1,1,low,9989,0.12297056318650056
SNACKPACK_VANILLA,obi_l1,1,mid,9990,0.12175616268561412
SNACKPACK_VANILLA,obi_l1,1,high,9991,0.09610063785082205
SNACKPACK_VANILLA,obi_l1,10,low,9965,0.03422072665761411
SNACKPACK_VANILLA,obi_l1,10,mid,9987,0.04074195392556999
SNACKPACK_VANILLA,obi_l1,10,high,9991,0.027147069892691632
SNACKPACK_VANILLA,obi_l1,100,low,9874,-0.009607228468128802
SNACKPACK_VANILLA,obi_l1,100,mid,9889,0.011704549470991976
SNACKPACK_VANILLA,obi_l1,100,high,9910,0.01925514271381145
SNACKPACK_VANILLA,obi_l1,1000,low,9130,0.01977594594040571
SNACKPACK_VANILLA,obi_l1,1000,mid,8955,0.009475479758989835
SNACKPACK_VANILLA,obi_l1,1000,high,8888,0.021704650630717033
SNACKPACK_VANILLA,obi_l3,1,low,9989,-0.11064857816669847
SNACKPACK_VANILLA,obi_l3,1,mid,9990,-0.1105739145484318
SNACKPACK_VANILLA,obi_l3,1,high,9991,-0.09820892062496828
SNACKPACK_VANILLA,obi_l3,10,low,9965,-0.032870169146880165
SNACKPACK_VANILLA,obi_l3,10,mid,9987,-0.036371639292751404
SNACKPACK_VANILLA,obi_l3,10,high,9991,-0.03149370413072897
SNACKPACK_VANILLA,obi_l3,100,low,9874,0.007687459825008813
SNACKPACK_VANILLA,obi_l3,100,mid,9889,-0.008872664939363584
SNACKPACK_VANILLA,obi_l3,100,high,9910,-0.016368616934951882
SNACKPACK_VANILLA,obi_l3,1000,low,9130,-0.017940720640866208
SNACKPACK_VANILLA,obi_l3,1000,mid,8955,-0.0062836721189172
SNACKPACK_VANILLA,obi_l3,1000,high,8888,-0.022405831138446027
SNACKPACK_VANILLA,momentum_10,1,low,9988,0.005967382517720562
SNACKPACK_VANILLA,momentum_10,1,mid,9990,-0.014832338584636687
SNACKPACK_VANILLA,momentum_10,1,high,9991,-0.004812985942347275
SNACKPACK_VANILLA,momentum_10,10,low,9964,0.02439901413416293
SNACKPACK_VANILLA,momentum_10,10,mid,9987,0.015609342933458035
SNACKPACK_VANILLA,momentum_10,10,high,9991,-0.0031204145537421526
SNACKPACK_VANILLA,momentum_10,100,low,9873,0.006699066257322781
SNACKPACK_VANILLA,momentum_10,100,mid,9889,0.036839106520910526
SNACKPACK_VANILLA,momentum_10,100,high,9910,-0.002097827822014905
SNACKPACK_VANILLA,momentum_10,1000,low,9129,-0.009522550946502976
SNACKPACK_VANILLA,momentum_10,1000,mid,8955,0.009423778055918701
SNACKPACK_VANILLA,momentum_10,1000,high,8888,-0.039739346417217256
SNACKPACK_VANILLA,neg_spread,1,low,9989,0.025678091585305637
SNACKPACK_VANILLA,neg_spread,1,mid,9990,0.023563796403966265
SNACKPACK_VANILLA,neg_spread,1,high,9991,0.007039795030752058
SNACKPACK_VANILLA,neg_spread,10,low,9965,0.0007137227149904572
SNACKPACK_VANILLA,neg_spread,10,mid,9987,0.0068127211595380745
SNACKPACK_VANILLA,neg_spread,10,high,9991,0.027725187919866206
SNACKPACK_VANILLA,neg_spread,100,low,9874,0.014308003739319688
SNACKPACK_VANILLA,neg_spread,100,mid,9889,0.023117789627729337
SNACKPACK_VANILLA,neg_spread,100,high,9910,0.03664222374592292
SNACKPACK_VANILLA,neg_spread,1000,low,9130,0.08804613006583824
SNACKPACK_VANILLA,neg_spread,1000,mid,8955,0.08820595306072175
SNACKPACK_VANILLA,neg_spread,1000,high,8888,0.08961924418153527
SNACKPACK_VANILLA,trade_imbalance,1,low,9989,-0.02007324374293793
SNACKPACK_VANILLA,trade_imbalance,1,mid,9990,0.00636036673512762
SNACKPACK_VANILLA,trade_imbalance,1,high,9991,0.007015210426280429
SNACKPACK_VANILLA,trade_imbalance,10,low,9965,-0.024714849483402957
SNACKPACK_VANILLA,trade_imbalance,10,mid,9987,0.04363673739494141
SNACKPACK_VANILLA,trade_imbalance,10,high,9991,0.021314383911128606
SNACKPACK_VANILLA,trade_imbalance,100,low,9874,0.03540037039842416
SNACKPACK_VANILLA,trade_imbalance,100,mid,9889,0.023732701413963324
SNACKPACK_VANILLA,trade_imbalance,100,high,9910,0.0250918929742456
SNACKPACK_VANILLA,trade_imbalance,1000,low,9130,0.06965288821563954
SNACKPACK_VANILLA,trade_imbalance,1000,mid,8955,0.05436135104628593
SNACKPACK_VANILLA,trade_imbalance,1000,high,8888,0.03051250664828157
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1,low,9950,-0.005859891706510738
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1,mid,9990,0.020741865418292618
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1,high,9990,0.01941969455642189
SNACKPACK_RASPBERRY,neg_zscore_mid_50,10,low,9941,0.019626943850093722
SNACKPACK_RASPBERRY,neg_zscore_mid_50,10,mid,9975,0.059935960659247556
SNACKPACK_RASPBERRY,neg_zscore_mid_50,10,high,9987,0.034125106690081335
SNACKPACK_RASPBERRY,neg_zscore_mid_50,100,low,9868,0.0404095466579833
SNACKPACK_RASPBERRY,neg_zscore_mid_50,100,mid,9835,0.050076610186333255
SNACKPACK_RASPBERRY,neg_zscore_mid_50,100,high,9930,-0.025378156933906486
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1000,low,8914,0.04063311083178138
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1000,mid,9001,0.055524606902292675
SNACKPACK_RASPBERRY,neg_zscore_mid_50,1000,high,9018,0.0562382865803178
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1,low,9166,-0.0031125508025438924
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1,mid,9131,0.003095806939424565
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1,high,9224,0.0008185646226713907
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,10,low,9166,-0.00451532043285025
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,10,mid,9116,-0.013023232911237732
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,10,high,9221,-0.015175453501468934
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,100,low,9093,0.021738077687073625
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,100,mid,8998,0.01362123884369369
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,100,high,9164,-0.012690760482893524
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1000,low,8170,0.005403973103983503
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1000,mid,8286,0.009478499624722084
SNACKPACK_RASPBERRY,neg_zscore_vwap_50,1000,high,8344,0.06988033330030814
SNACKPACK_RASPBERRY,obi_l1,1,low,9990,0.1076918939864781
SNACKPACK_RASPBERRY,obi_l1,1,mid,9990,0.10137186789335229
SNACKPACK_RASPBERRY,obi_l1,1,high,9990,0.09689297582264339
SNACKPACK_RASPBERRY,obi_l1,10,low,9981,0.03417470973910209
SNACKPACK_RASPBERRY,obi_l1,10,mid,9975,0.03562672080346854
SNACKPACK_RASPBERRY,obi_l1,10,high,9987,0.03530732110044035
SNACKPACK_RASPBERRY,obi_l1,100,low,9908,0.014053736760796525
SNACKPACK_RASPBERRY,obi_l1,100,mid,9835,-0.00786933295429855
SNACKPACK_RASPBERRY,obi_l1,100,high,9930,0.015823885130628667
SNACKPACK_RASPBERRY,obi_l1,1000,low,8954,0.010530851962568694
SNACKPACK_RASPBERRY,obi_l1,1000,mid,9001,-0.016564007138184244
SNACKPACK_RASPBERRY,obi_l1,1000,high,9018,0.009377937165251569
SNACKPACK_RASPBERRY,obi_l3,1,low,9990,-0.09737347924488067
SNACKPACK_RASPBERRY,obi_l3,1,mid,9990,-0.09208336584831596
SNACKPACK_RASPBERRY,obi_l3,1,high,9990,-0.08436125664331279
SNACKPACK_RASPBERRY,obi_l3,10,low,9981,-0.0364712458527286
SNACKPACK_RASPBERRY,obi_l3,10,mid,9975,-0.03296846221516148
SNACKPACK_RASPBERRY,obi_l3,10,high,9987,-0.028538264685297056
SNACKPACK_RASPBERRY,obi_l3,100,low,9908,-0.017904500262755245
SNACKPACK_RASPBERRY,obi_l3,100,mid,9835,0.007766435629822206
SNACKPACK_RASPBERRY,obi_l3,100,high,9930,-0.013318896202195866
SNACKPACK_RASPBERRY,obi_l3,1000,low,8954,-0.00699835812315392
SNACKPACK_RASPBERRY,obi_l3,1000,mid,9001,0.024892459899879794
SNACKPACK_RASPBERRY,obi_l3,1000,high,9018,-0.014072904345849737
SNACKPACK_RASPBERRY,momentum_10,1,low,9989,0.009345453866517257
SNACKPACK_RASPBERRY,momentum_10,1,mid,9990,-0.009839119458930833
SNACKPACK_RASPBERRY,momentum_10,1,high,9990,-0.022995824557463622
SNACKPACK_RASPBERRY,momentum_10,10,low,9980,-0.02357565756678425
SNACKPACK_RASPBERRY,momentum_10,10,mid,9975,-0.04121663266757101
SNACKPACK_RASPBERRY,momentum_10,10,high,9987,-0.048312272883040394
SNACKPACK_RASPBERRY,momentum_10,100,low,9907,-0.013739174497113043
SNACKPACK_RASPBERRY,momentum_10,100,mid,9835,-0.025259571435694038
SNACKPACK_RASPBERRY,momentum_10,100,high,9930,0.0037967754842484084
SNACKPACK_RASPBERRY,momentum_10,1000,low,8953,-0.01636196726516903
SNACKPACK_RASPBERRY,momentum_10,1000,mid,9001,-0.035948561530955304
SNACKPACK_RASPBERRY,momentum_10,1000,high,9018,-0.038200327641651634
SNACKPACK_RASPBERRY,neg_spread,1,low,9990,0.007890322604025661
SNACKPACK_RASPBERRY,neg_spread,1,mid,9990,0.033944005236562304
SNACKPACK_RASPBERRY,neg_spread,1,high,9990,0.0036190402033819125
SNACKPACK_RASPBERRY,neg_spread,10,low,9981,-0.02276230278990529
SNACKPACK_RASPBERRY,neg_spread,10,mid,9975,0.01989654398360254
SNACKPACK_RASPBERRY,neg_spread,10,high,9987,0.005636689178421089
SNACKPACK_RASPBERRY,neg_spread,100,low,9908,0.03134405030802745
SNACKPACK_RASPBERRY,neg_spread,100,mid,9835,0.023031397492966278
SNACKPACK_RASPBERRY,neg_spread,100,high,9930,0.026577899927233316
SNACKPACK_RASPBERRY,neg_spread,1000,low,8954,0.0936903955990083
SNACKPACK_RASPBERRY,neg_spread,1000,mid,9001,0.07778188255295759
SNACKPACK_RASPBERRY,neg_spread,1000,high,9018,0.11942055447787243
SNACKPACK_RASPBERRY,trade_imbalance,1,low,9990,-0.010303278460549407
SNACKPACK_RASPBERRY,trade_imbalance,1,mid,9990,-0.009542301775433932
SNACKPACK_RASPBERRY,trade_imbalance,1,high,9990,-0.007939469966003577
SNACKPACK_RASPBERRY,trade_imbalance,10,low,9981,-0.02215688234106394
SNACKPACK_RASPBERRY,trade_imbalance,10,mid,9975,-0.05085245356531414
SNACKPACK_RASPBERRY,trade_imbalance,10,high,9987,-0.029809583166516017
SNACKPACK_RASPBERRY,trade_imbalance,100,low,9908,-0.012091675197294099
SNACKPACK_RASPBERRY,trade_imbalance,100,mid,9835,-0.047574932263451254
SNACKPACK_RASPBERRY,trade_imbalance,100,high,9930,-0.07374417598971418
SNACKPACK_RASPBERRY,trade_imbalance,1000,low,8954,0.03311821434758572
SNACKPACK_RASPBERRY,trade_imbalance,1000,mid,9001,-0.003971024548884958
SNACKPACK_RASPBERRY,trade_imbalance,1000,high,9018,-0.022453072652750563
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1,low,9950,0.004749966538704404
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1,mid,9990,0.007508135515250184
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1,high,9990,0.020335062777609676
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,10,low,9937,0.04658458086836044
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,10,mid,9980,0.026124145088240062
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,10,high,9986,0.04491555078804686
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,100,low,9821,0.03251572247656502
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,100,mid,9895,0.031930587077557686
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,100,high,9917,-0.014884353921387098
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1000,low,8906,0.06423222386360539
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1000,mid,9013,0.039775947270007696
SNACKPACK_STRAWBERRY,neg_zscore_mid_50,1000,high,9014,0.054110462755867665
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1,low,9128,-0.004435242761279941
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1,mid,9136,-0.0012390704246141471
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1,high,9009,0.010984810792878816
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,10,low,9124,-0.042056412767081726
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,10,mid,9126,-0.009271059138673834
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,10,high,9005,0.00904882699080498
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,100,low,9008,-0.0011755691602677984
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,100,mid,9063,-0.002862665974637611
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,100,high,8936,-0.011890155724419073
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1000,low,8093,0.013592372850585994
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1000,mid,8184,0.02666094707174398
SNACKPACK_STRAWBERRY,neg_zscore_vwap_50,1000,high,8039,0.047157359024876645
SNACKPACK_STRAWBERRY,obi_l1,1,low,9990,0.078620337755667
SNACKPACK_STRAWBERRY,obi_l1,1,mid,9990,0.10529248630934486
SNACKPACK_STRAWBERRY,obi_l1,1,high,9990,0.10694240744097926
SNACKPACK_STRAWBERRY,obi_l1,10,low,9977,0.028832236721435162
SNACKPACK_STRAWBERRY,obi_l1,10,mid,9980,0.02382099092836638
SNACKPACK_STRAWBERRY,obi_l1,10,high,9986,0.03665951748227802
SNACKPACK_STRAWBERRY,obi_l1,100,low,9861,0.004345400487462245
SNACKPACK_STRAWBERRY,obi_l1,100,mid,9895,0.022120967003939833
SNACKPACK_STRAWBERRY,obi_l1,100,high,9917,0.01600875194794192
SNACKPACK_STRAWBERRY,obi_l1,1000,low,8946,-0.007385850813196218
SNACKPACK_STRAWBERRY,obi_l1,1000,mid,9013,0.02204622501118825
SNACKPACK_STRAWBERRY,obi_l1,1000,high,9014,0.008688080521334941
SNACKPACK_STRAWBERRY,obi_l3,1,low,9990,-0.07726657892649744
SNACKPACK_STRAWBERRY,obi_l3,1,mid,9990,-0.10473845856087335
SNACKPACK_STRAWBERRY,obi_l3,1,high,9990,-0.10835340327550047
SNACKPACK_STRAWBERRY,obi_l3,10,low,9977,-0.025401206964961683
SNACKPACK_STRAWBERRY,obi_l3,10,mid,9980,-0.023916306015432938
SNACKPACK_STRAWBERRY,obi_l3,10,high,9986,-0.03676476799370044
SNACKPACK_STRAWBERRY,obi_l3,100,low,9861,-0.0033356220688324075
SNACKPACK_STRAWBERRY,obi_l3,100,mid,9895,-0.019725927484019065
SNACKPACK_STRAWBERRY,obi_l3,100,high,9917,-0.014659772003783818
SNACKPACK_STRAWBERRY,obi_l3,1000,low,8946,0.007457664039696654
SNACKPACK_STRAWBERRY,obi_l3,1000,mid,9013,-0.026616515944314138
SNACKPACK_STRAWBERRY,obi_l3,1000,high,9014,-0.006004382543396662
SNACKPACK_STRAWBERRY,momentum_10,1,low,9989,-0.001045455838471224
SNACKPACK_STRAWBERRY,momentum_10,1,mid,9990,-0.005946124710586942
SNACKPACK_STRAWBERRY,momentum_10,1,high,9990,-0.0182740441873421
SNACKPACK_STRAWBERRY,momentum_10,10,low,9976,-0.04277981636117872
SNACKPACK_STRAWBERRY,momentum_10,10,mid,9980,-0.030303114010050432
SNACKPACK_STRAWBERRY,momentum_10,10,high,9986,-0.03225478347778233
SNACKPACK_STRAWBERRY,momentum_10,100,low,9860,-0.0029601892389630696
SNACKPACK_STRAWBERRY,momentum_10,100,mid,9895,-0.029886437260537843
SNACKPACK_STRAWBERRY,momentum_10,100,high,9917,-0.0013218798816070983
SNACKPACK_STRAWBERRY,momentum_10,1000,low,8945,-0.03700413472971442
SNACKPACK_STRAWBERRY,momentum_10,1000,mid,9013,-0.0249769582090172
SNACKPACK_STRAWBERRY,momentum_10,1000,high,9014,-0.03220121660026946
SNACKPACK_STRAWBERRY,neg_spread,1,low,9990,0.017842983074644193
SNACKPACK_STRAWBERRY,neg_spread,1,mid,9990,-0.011731284108903029
SNACKPACK_STRAWBERRY,neg_spread,1,high,9990,0.02718122830432793
SNACKPACK_STRAWBERRY,neg_spread,10,low,9977,0.05333178043925252
SNACKPACK_STRAWBERRY,neg_spread,10,mid,9980,0.005905115349926363
SNACKPACK_STRAWBERRY,neg_spread,10,high,9986,0.02245178559314831
SNACKPACK_STRAWBERRY,neg_spread,100,low,9861,0.01703630865452584
SNACKPACK_STRAWBERRY,neg_spread,100,mid,9895,0.05893267416825481
SNACKPACK_STRAWBERRY,neg_spread,100,high,9917,0.07660767403248026
SNACKPACK_STRAWBERRY,neg_spread,1000,low,8946,0.1522308224451712
SNACKPACK_STRAWBERRY,neg_spread,1000,mid,9013,0.11160982929807789
SNACKPACK_STRAWBERRY,neg_spread,1000,high,9014,0.11868880761177308
SNACKPACK_STRAWBERRY,trade_imbalance,1,low,9990,0.00585477323159442
SNACKPACK_STRAWBERRY,trade_imbalance,1,mid,9990,0.024557125146078582
SNACKPACK_STRAWBERRY,trade_imbalance,1,high,9990,-0.005954241525071504
SNACKPACK_STRAWBERRY,trade_imbalance,10,low,9977,0.019992001707209998
SNACKPACK_STRAWBERRY,trade_imbalance,10,mid,9980,0.06441262279857414
SNACKPACK_STRAWBERRY,trade_imbalance,10,high,9986,0.023570042414944665
SNACKPACK_STRAWBERRY,trade_imbalance,100,low,9861,0.015963492893420774
SNACKPACK_STRAWBERRY,trade_imbalance,100,mid,9895,0.07361688852934598
SNACKPACK_STRAWBERRY,trade_imbalance,100,high,9917,0.07034365008270259
SNACKPACK_STRAWBERRY,trade_imbalance,1000,low,8946,0.0007185885253218467
SNACKPACK_STRAWBERRY,trade_imbalance,1000,mid,9013,0.012655721074888535
SNACKPACK_STRAWBERRY,trade_imbalance,1000,high,9014,0.012313186938619767
SNACKPACK_PISTACHIO,neg_zscore_mid_50,1,low,9951,0.012849710075251989
SNACKPACK_PISTACHIO,neg_zscore_mid_50,1,mid,9989,0.027101012590466163
