product,signal,horizon,regime,n,ic
PEBBLES_S,obi_l3,1,low,9990,-0.04799721477211453
PEBBLES_S,obi_l3,1,mid,9990,-0.03333751576177354
PEBBLES_S,obi_l3,1,high,9990,-0.021472930290196632
PEBBLES_S,obi_l3,10,low,9990,-0.010246032284654951
PEBBLES_S,obi_l3,10,mid,9976,-0.020027087376587385
PEBBLES_S,obi_l3,10,high,9977,-0.01007450900267599
PEBBLES_S,obi_l3,100,low,9892,0.008375622292916688
PEBBLES_S,obi_l3,100,mid,9899,0.015827957856675328
PEBBLES_S,obi_l3,100,high,9882,-0.0009238356259427361
PEBBLES_S,obi_l3,1000,low,8937,-0.013432080893629805
PEBBLES_S,obi_l3,1000,mid,8959,0.006566652334023725
PEBBLES_S,obi_l3,1000,high,9077,0.013456531214868011
PEBBLES_S,momentum_10,1,low,9989,0.01148438033085326
PEBBLES_S,momentum_10,1,mid,9990,-0.004282430433156101
PEBBLES_S,momentum_10,1,high,9990,-0.012143750128255412
PEBBLES_S,momentum_10,10,low,9989,-0.0016407275344129412
PEBBLES_S,momentum_10,10,mid,9976,0.019091108293684315
PEBBLES_S,momentum_10,10,high,9977,0.004764082479675325
PEBBLES_S,momentum_10,100,low,9891,0.0011306994492772872
PEBBLES_S,momentum_10,100,mid,9899,-0.0035568701776620055
PEBBLES_S,momentum_10,100,high,9882,0.03126044920975694
PEBBLES_S,momentum_10,1000,low,8936,-0.017148240200238318
PEBBLES_S,momentum_10,1000,mid,8959,-0.013501230425732572
PEBBLES_S,momentum_10,1000,high,9077,-0.058264015395493376
PEBBLES_S,neg_spread,1,low,9990,0.014875103879959158
PEBBLES_S,neg_spread,1,mid,9990,0.014894750497161168
PEBBLES_S,neg_spread,1,high,9990,0.003200472206583996
PEBBLES_S,neg_spread,10,low,9990,0.02120599229907995
PEBBLES_S,neg_spread,10,mid,9976,0.016387996924393133
PEBBLES_S,neg_spread,10,high,9977,0.0210860050668618
PEBBLES_S,neg_spread,100,low,9892,0.05159936773503071
PEBBLES_S,neg_spread,100,mid,9899,0.09977589306431474
PEBBLES_S,neg_spread,100,high,9882,0.046602066031862
PEBBLES_S,neg_spread,1000,low,8937,0.11704916644662415
PEBBLES_S,neg_spread,1000,mid,8959,0.23201253906484143
PEBBLES_S,neg_spread,1000,high,9077,0.21850044529164986
PEBBLES_S,trade_imbalance,1,low,9990,0.00564411677127339
PEBBLES_S,trade_imbalance,1,mid,9990,-0.014157287694601875
PEBBLES_S,trade_imbalance,1,high,9990,0.00037309269349140547
PEBBLES_S,trade_imbalance,10,low,9990,0.01320009321756477
PEBBLES_S,trade_imbalance,10,mid,9976,-0.009996920588370468
PEBBLES_S,trade_imbalance,10,high,9977,-0.0007123034705909649
PEBBLES_S,trade_imbalance,100,low,9892,-0.05803320194358778
PEBBLES_S,trade_imbalance,100,mid,9899,-0.07107715524603642
PEBBLES_S,trade_imbalance,100,high,9882,-0.002079073346331853
PEBBLES_S,trade_imbalance,1000,low,8937,-0.04241403407407564
PEBBLES_S,trade_imbalance,1000,mid,8959,-0.002007106476746149
PEBBLES_S,trade_imbalance,1000,high,9077,-0.06465746122706888
PEBBLES_M,neg_zscore_mid_50,1,low,9950,-0.014347079528262117
PEBBLES_M,neg_zscore_mid_50,1,mid,9990,0.0023458450657463104
PEBBLES_M,neg_zscore_mid_50,1,high,9990,0.016173642574014612
PEBBLES_M,neg_zscore_mid_50,10,low,9941,-0.005653260726211099
PEBBLES_M,neg_zscore_mid_50,10,mid,9981,-0.017906733482090625
PEBBLES_M,neg_zscore_mid_50,10,high,9981,0.05348956662207238
PEBBLES_M,neg_zscore_mid_50,100,low,9859,-0.004960967041056604
PEBBLES_M,neg_zscore_mid_50,100,mid,9877,0.021034140293996986
PEBBLES_M,neg_zscore_mid_50,100,high,9897,0.05693868098189709
PEBBLES_M,neg_zscore_mid_50,1000,low,9003,-0.0018347352893085618
PEBBLES_M,neg_zscore_mid_50,1000,mid,9193,0.04080072743800582
PEBBLES_M,neg_zscore_mid_50,1000,high,8737,0.029881634020637298
PEBBLES_M,neg_zscore_vwap_50,1,low,8260,-0.01396186061247921
PEBBLES_M,neg_zscore_vwap_50,1,mid,8345,-0.014837023113169666
PEBBLES_M,neg_zscore_vwap_50,1,high,8610,0.03407016010892054
PEBBLES_M,neg_zscore_vwap_50,10,low,8251,-0.05950729453637969
PEBBLES_M,neg_zscore_vwap_50,10,mid,8336,-0.018240063785987765
PEBBLES_M,neg_zscore_vwap_50,10,high,8601,0.07404903960442921
PEBBLES_M,neg_zscore_vwap_50,100,low,8169,-0.04776539176251528
PEBBLES_M,neg_zscore_vwap_50,100,mid,8249,0.05730906155551079
PEBBLES_M,neg_zscore_vwap_50,100,high,8521,0.08766002770325546
PEBBLES_M,neg_zscore_vwap_50,1000,low,7390,-0.015392811662607073
PEBBLES_M,neg_zscore_vwap_50,1000,mid,7709,-0.03316594347213628
PEBBLES_M,neg_zscore_vwap_50,1000,high,7490,-0.025541201639761636
PEBBLES_M,obi_l1,1,low,9990,0.021888672977142736
PEBBLES_M,obi_l1,1,mid,9990,0.027267542621455577
PEBBLES_M,obi_l1,1,high,9990,0.031052716006518228
PEBBLES_M,obi_l1,10,low,9981,-0.006688951866653903
PEBBLES_M,obi_l1,10,mid,9981,0.011423170388052274
PEBBLES_M,obi_l1,10,high,9981,0.014068466708491972
PEBBLES_M,obi_l1,100,low,9899,-0.010586028419674041
PEBBLES_M,obi_l1,100,mid,9877,0.005964012473512275
PEBBLES_M,obi_l1,100,high,9897,0.011470196690049651
PEBBLES_M,obi_l1,1000,low,9043,0.002658510975448127
PEBBLES_M,obi_l1,1000,mid,9193,0.0032960178293735044
PEBBLES_M,obi_l1,1000,high,8737,-0.01197830001863749
PEBBLES_M,obi_l3,1,low,9990,-0.0199750310773905
PEBBLES_M,obi_l3,1,mid,9990,-0.03146090523606719
PEBBLES_M,obi_l3,1,high,9990,-0.04018873519993958
PEBBLES_M,obi_l3,10,low,9981,-0.0009054113166169067
PEBBLES_M,obi_l3,10,mid,9981,-0.011719809666780802
PEBBLES_M,obi_l3,10,high,9981,-0.015067819061308229
PEBBLES_M,obi_l3,100,low,9899,0.013181479009686211
PEBBLES_M,obi_l3,100,mid,9877,-0.0168220923943445
PEBBLES_M,obi_l3,100,high,9897,-0.004402540951935908
PEBBLES_M,obi_l3,1000,low,9043,0.010588837653804698
PEBBLES_M,obi_l3,1000,mid,9193,-0.0036649953660525692
PEBBLES_M,obi_l3,1000,high,8737,0.005182036041252322
PEBBLES_M,momentum_10,1,low,9989,0.009391888279047161
PEBBLES_M,momentum_10,1,mid,9990,0.0028194063420137142
PEBBLES_M,momentum_10,1,high,9990,0.006792946377106574
PEBBLES_M,momentum_10,10,low,9980,0.01520430778961401
PEBBLES_M,momentum_10,10,mid,9981,0.011815332282001177
PEBBLES_M,momentum_10,10,high,9981,0.0003017499119566499
PEBBLES_M,momentum_10,100,low,9898,-0.002685444149659576
PEBBLES_M,momentum_10,100,mid,9877,-0.012988360285785247
PEBBLES_M,momentum_10,100,high,9897,-0.01791766220816087
PEBBLES_M,momentum_10,1000,low,9042,0.0014412291769588031
PEBBLES_M,momentum_10,1000,mid,9193,-0.02696531987285196
PEBBLES_M,momentum_10,1000,high,8737,-0.022450749867799484
PEBBLES_M,neg_spread,1,low,9990,0.02021684693354807
PEBBLES_M,neg_spread,1,mid,9990,0.01289391958501285
PEBBLES_M,neg_spread,1,high,9990,0.015169513466234316
PEBBLES_M,neg_spread,10,low,9981,0.03012098144332809
PEBBLES_M,neg_spread,10,mid,9981,0.01894102646345313
PEBBLES_M,neg_spread,10,high,9981,0.027657114587461583
PEBBLES_M,neg_spread,100,low,9899,0.06291180606232225
PEBBLES_M,neg_spread,100,mid,9877,0.06268308542686564
PEBBLES_M,neg_spread,100,high,9897,0.07910501110605118
PEBBLES_M,neg_spread,1000,low,9043,0.2428043569100863
PEBBLES_M,neg_spread,1000,mid,9193,0.2064208490249227
PEBBLES_M,neg_spread,1000,high,8737,0.19858717537042098
PEBBLES_M,trade_imbalance,1,low,9990,0.02480169506764595
PEBBLES_M,trade_imbalance,1,mid,9990,-0.008085696739048381
PEBBLES_M,trade_imbalance,1,high,9990,0.009904626363337101
PEBBLES_M,trade_imbalance,10,low,9981,0.02130202167290297
PEBBLES_M,trade_imbalance,10,mid,9981,-0.013730908391593919
PEBBLES_M,trade_imbalance,10,high,9981,0.03464556694297363
PEBBLES_M,trade_imbalance,100,low,9899,-0.0193819385336282
PEBBLES_M,trade_imbalance,100,mid,9877,0.03257598384819033
PEBBLES_M,trade_imbalance,100,high,9897,0.1007714181689031
PEBBLES_M,trade_imbalance,1000,low,9043,-0.013913391223952834
PEBBLES_M,trade_imbalance,1000,mid,9193,0.05776649171158548
PEBBLES_M,trade_imbalance,1000,high,8737,0.05859053381206267
PEBBLES_L,neg_zscore_mid_50,1,low,9971,0.006163774197146476
PEBBLES_L,neg_zscore_mid_50,1,mid,9985,-0.0012289287094872012
PEBBLES_L,neg_zscore_mid_50,1,high,9974,0.012472158644632029
PEBBLES_L,neg_zscore_mid_50,10,low,9960,0.022941021867990102
PEBBLES_L,neg_zscore_mid_50,10,mid,9975,0.017603306373388784
PEBBLES_L,neg_zscore_mid_50,10,high,9968,0.0407242075966074
PEBBLES_L,neg_zscore_mid_50,100,low,9884,0.04381864868285877
PEBBLES_L,neg_zscore_mid_50,100,mid,9854,0.0504103636883338
PEBBLES_L,neg_zscore_mid_50,100,high,9895,-0.025788958588959757
PEBBLES_L,neg_zscore_mid_50,1000,low,8989,0.02758245124231269
PEBBLES_L,neg_zscore_mid_50,1000,mid,8976,-0.015179406741063663
PEBBLES_L,neg_zscore_mid_50,1000,high,8968,0.02370860406227957
PEBBLES_L,neg_zscore_vwap_50,1,low,8931,-0.001492543605811446
PEBBLES_L,neg_zscore_vwap_50,1,mid,8664,0.005852227664736371
PEBBLES_L,neg_zscore_vwap_50,1,high,8926,0.008177312715928293
PEBBLES_L,neg_zscore_vwap_50,10,low,8920,-0.0014055285741263234
PEBBLES_L,neg_zscore_vwap_50,10,mid,8654,0.046707996954295616
PEBBLES_L,neg_zscore_vwap_50,10,high,8920,0.03627142329370281
PEBBLES_L,neg_zscore_vwap_50,100,low,8844,-0.08197980911282154
PEBBLES_L,neg_zscore_vwap_50,100,mid,8533,0.03734487392315479
PEBBLES_L,neg_zscore_vwap_50,100,high,8847,0.06144414824930459
PEBBLES_L,neg_zscore_vwap_50,1000,low,7995,-0.041075990769581065
PEBBLES_L,neg_zscore_vwap_50,1000,mid,7753,-0.004338676659725581
PEBBLES_L,neg_zscore_vwap_50,1000,high,7985,0.030425087808457138
PEBBLES_L,obi_l1,1,low,9989,0.023158709985820435
PEBBLES_L,obi_l1,1,mid,9990,0.034037351002738775
PEBBLES_L,obi_l1,1,high,9991,0.031096955713048314
PEBBLES_L,obi_l1,10,low,9978,0.029121196997577124
PEBBLES_L,obi_l1,10,mid,9980,-0.0014029667035537917
PEBBLES_L,obi_l1,10,high,9985,0.001491853878731206
PEBBLES_L,obi_l1,100,low,9902,0.014978292075296872
PEBBLES_L,obi_l1,100,mid,9859,-0.015914430404680095
PEBBLES_L,obi_l1,100,high,9912,0.01268499159497016
PEBBLES_L,obi_l1,1000,low,9007,-0.0052731564203629035
PEBBLES_L,obi_l1,1000,mid,8981,-0.016019274321964712
PEBBLES_L,obi_l1,1000,high,8985,0.008184483902868014
PEBBLES_L,obi_l3,1,low,9989,-0.02738100936845796
PEBBLES_L,obi_l3,1,mid,9990,-0.026312895106842434
PEBBLES_L,obi_l3,1,high,9991,-0.03562233687594088
PEBBLES_L,obi_l3,10,low,9978,-0.024381740920451683
PEBBLES_L,obi_l3,10,mid,9980,0.004437958160519056
PEBBLES_L,obi_l3,10,high,9985,0.004180222331239052
PEBBLES_L,obi_l3,100,low,9902,-0.009394974136724703
PEBBLES_L,obi_l3,100,mid,9859,0.01153384724852119
PEBBLES_L,obi_l3,100,high,9912,0.00676138502421367
PEBBLES_L,obi_l3,1000,low,9007,0.0114694206470246
PEBBLES_L,obi_l3,1000,mid,8981,0.01743797546401879
PEBBLES_L,obi_l3,1000,high,8985,-0.009368138896622247
PEBBLES_L,momentum_10,1,low,9988,-0.0040222043493482905
PEBBLES_L,momentum_10,1,mid,9990,0.0016721952284200516
PEBBLES_L,momentum_10,1,high,9991,-0.010134441192353344
PEBBLES_L,momentum_10,10,low,9977,-0.03898822225544699
PEBBLES_L,momentum_10,10,mid,9980,-0.006324812840949211
PEBBLES_L,momentum_10,10,high,9985,-0.04060601222497858
PEBBLES_L,momentum_10,100,low,9901,-0.02447967644808619
PEBBLES_L,momentum_10,100,mid,9859,-0.03924699048970795
PEBBLES_L,momentum_10,100,high,9912,0.032907422702220815
PEBBLES_L,momentum_10,1000,low,9006,-0.021252119280937072
PEBBLES_L,momentum_10,1000,mid,8981,0.010353131569442812
PEBBLES_L,momentum_10,1000,high,8985,-0.013801489873403924
PEBBLES_L,neg_spread,1,low,9989,0.01957043474011972
PEBBLES_L,neg_spread,1,mid,9990,-0.004726664260126099
PEBBLES_L,neg_spread,1,high,9991,0.011735288399867734
PEBBLES_L,neg_spread,10,low,9978,0.02901176641314735
PEBBLES_L,neg_spread,10,mid,9980,0.012876633909010681
PEBBLES_L,neg_spread,10,high,9985,0.018149061330007744
PEBBLES_L,neg_spread,100,low,9902,0.05371503232583988
PEBBLES_L,neg_spread,100,mid,9859,0.07410871422331419
PEBBLES_L,neg_spread,100,high,9912,0.03523349211738915
PEBBLES_L,neg_spread,1000,low,9007,0.1387395857653315
PEBBLES_L,neg_spread,1000,mid,8981,0.2018977852343294
PEBBLES_L,neg_spread,1000,high,8985,0.1469456414345386
PEBBLES_L,trade_imbalance,1,low,9989,0.007247305465763087
PEBBLES_L,trade_imbalance,1,mid,9990,0.0002772902615732878
PEBBLES_L,trade_imbalance,1,high,9991,-0.00966378891293314
PEBBLES_L,trade_imbalance,10,low,9978,0.0011719033822047858
PEBBLES_L,trade_imbalance,10,mid,9980,0.0034977562550681904
PEBBLES_L,trade_imbalance,10,high,9985,-0.008282401592240132
PEBBLES_L,trade_imbalance,100,low,9902,0.08362696830441366
PEBBLES_L,trade_imbalance,100,mid,9859,-0.008919446857175608
PEBBLES_L,trade_imbalance,100,high,9912,-0.04806101351453621
PEBBLES_L,trade_imbalance,1000,low,9007,-0.022773149964947344
PEBBLES_L,trade_imbalance,1000,mid,8981,0.048189895864736876
PEBBLES_L,trade_imbalance,1000,high,8985,0.04966814590459551
PEBBLES_XL,neg_zscore_mid_50,1,low,9962,-0.01166444375846206
PEBBLES_XL,neg_zscore_mid_50,1,mid,9978,0.0044416789337311385
PEBBLES_XL,neg_zscore_mid_50,1,high,9990,0.006357805404306877
PEBBLES_XL,neg_zscore_mid_50,10,low,9952,0.013585957944382398
PEBBLES_XL,neg_zscore_mid_50,10,mid,9967,0.021318015284369364
PEBBLES_XL,neg_zscore_mid_50,10,high,9984,0.03684729784049373
PEBBLES_XL,neg_zscore_mid_50,100,low,9912,0.0693376943322548
PEBBLES_XL,neg_zscore_mid_50,100,mid,9841,0.0707047477237485
PEBBLES_XL,neg_zscore_mid_50,100,high,9880,0.09351027657158466
PEBBLES_XL,neg_zscore_mid_50,1000,low,8952,0.04625714044704726
PEBBLES_XL,neg_zscore_mid_50,1000,mid,8934,0.06293589462141258
PEBBLES_XL,neg_zscore_mid_50,1000,high,9047,0.048134077815855734
PEBBLES_XL,neg_zscore_vwap_50,1,low,8782,0.03206727543927686
PEBBLES_XL,neg_zscore_vwap_50,1,mid,8872,0.02424612808697437
PEBBLES_XL,neg_zscore_vwap_50,1,high,9017,-0.004900946319327779
PEBBLES_XL,neg_zscore_vwap_50,10,low,8772,0.06958052377543916
PEBBLES_XL,neg_zscore_vwap_50,10,mid,8861,0.05235729312958023
PEBBLES_XL,neg_zscore_vwap_50,10,high,9011,-0.013272328501504085
PEBBLES_XL,neg_zscore_vwap_50,100,low,8734,0.0620695309323001
PEBBLES_XL,neg_zscore_vwap_50,100,mid,8792,0.08778739674241685
PEBBLES_XL,neg_zscore_vwap_50,100,high,8932,0.0764241285110812
PEBBLES_XL,neg_zscore_vwap_50,1000,low,7800,-0.01144356349156224
PEBBLES_XL,neg_zscore_vwap_50,1000,mid,7903,0.027937434378198192
PEBBLES_XL,neg_zscore_vwap_50,1000,high,8146,0.027621587738715387
PEBBLES_XL,obi_l1,1,low,9989,0.014919397106680122
PEBBLES_XL,obi_l1,1,mid,9991,0.026264514847699524
PEBBLES_XL,obi_l1,1,high,9990,0.03153666423348345
PEBBLES_XL,obi_l1,10,low,9979,0.011113620041105193
PEBBLES_XL,obi_l1,10,mid,9980,0.001643458629126114
PEBBLES_XL,obi_l1,10,high,9984,0.01904245661952571
PEBBLES_XL,obi_l1,100,low,9939,0.002567560242137456
PEBBLES_XL,obi_l1,100,mid,9854,0.014916282083139876
PEBBLES_XL,obi_l1,100,high,9880,-0.006647754260480435
PEBBLES_XL,obi_l1,1000,low,8979,0.011471525847961805
PEBBLES_XL,obi_l1,1000,mid,8947,0.018180839778640077
PEBBLES_XL,obi_l1,1000,high,9047,0.006356274567939235
PEBBLES_XL,obi_l3,1,low,9989,-0.019263657681403062
PEBBLES_XL,obi_l3,1,mid,9991,-0.018729021950197242
PEBBLES_XL,obi_l3,1,high,9990,-0.037517403213090966
PEBBLES_XL,obi_l3,10,low,9979,-0.017925396775844538
PEBBLES_XL,obi_l3,10,mid,9980,-0.001843930136460406
PEBBLES_XL,obi_l3,10,high,9984,-0.013842848799474243
PEBBLES_XL,obi_l3,100,low,9939,-0.016929257186920718
PEBBLES_XL,obi_l3,100,mid,9854,-0.018328355082086502
PEBBLES_XL,obi_l3,100,high,9880,0.0010695910042263965
PEBBLES_XL,obi_l3,1000,low,8979,-0.015361527363357615
PEBBLES_XL,obi_l3,1000,mid,8947,-0.014772258628688655
PEBBLES_XL,obi_l3,1000,high,9047,-0.0066490061843145895
PEBBLES_XL,momentum_10,1,low,9988,0.013921797327591077
PEBBLES_XL,momentum_10,1,mid,9991,0.008943774325714662
PEBBLES_XL,momentum_10,1,high,9990,0.0014162883541339755
PEBBLES_XL,momentum_10,10,low,9978,0.007952713424661481
PEBBLES_XL,momentum_10,10,mid,9980,0.004928568597724014
PEBBLES_XL,momentum_10,10,high,9984,-0.0071908300669646956
PEBBLES_XL,momentum_10,100,low,9938,-0.05638454180666493
PEBBLES_XL,momentum_10,100,mid,9854,-0.028440488622071616
PEBBLES_XL,momentum_10,100,high,9880,-0.030569582380255866
PEBBLES_XL,momentum_10,1000,low,8978,-0.04288860319526313
PEBBLES_XL,momentum_10,1000,mid,8947,-0.005035796577727915
PEBBLES_XL,momentum_10,1000,high,9047,-0.04579543756348623
PEBBLES_XL,neg_spread,1,low,9989,0.007180548383537551
PEBBLES_XL,neg_spread,1,mid,9991,-0.002602879729357229
PEBBLES_XL,neg_spread,1,high,9990,0.024585767772282913
PEBBLES_XL,neg_spread,10,low,9979,0.010743193467303154
PEBBLES_XL,neg_spread,10,mid,9980,0.002759879851885929
PEBBLES_XL,neg_spread,10,high,9984,0.06246442460874785
PEBBLES_XL,neg_spread,100,low,9939,0.02393093500039499
