day,timestamp,GALAXY_SOUNDS_cum,MICROCHIP_cum,OXYGEN_SHAKE_cum,PANEL_cum,PEBBLES_cum,ROBOT_cum,SLEEP_POD_cum,SNACKPACK_cum,TRANSLATOR_cum,UV_VISOR_cum,GALAXY_SOUNDS_rank,MICROCHIP_rank,OXYGEN_SHAKE_rank,PANEL_rank,PEBBLES_rank,ROBOT_rank,SLEEP_POD_rank,SNACKPACK_rank,TRANSLATOR_rank,UV_VISOR_rank
2,15300,,,,,,,,,,,,,,,,,,,,
2,15400,,,,,,,,,,,,,,,,,,,,
2,15500,,,,,,,,,,,,,,,,,,,,
2,15600,,,,,,,,,,,,,,,,,,,,
2,15700,,,,,,,,,,,,,,,,,,,,
2,15800,,,,,,,,,,,,,,,,,,,,
2,15900,,,,,,,,,,,,,,,,,,,,
2,16000,,,,,,,,,,,,,,,,,,,,
2,16100,,,,,,,,,,,,,,,,,,,,
2,16200,,,,,,,,,,,,,,,,,,,,
2,16300,,,,,,,,,,,,,,,,,,,,
2,16400,,,,,,,,,,,,,,,,,,,,
2,16500,,,,,,,,,,,,,,,,,,,,
2,16600,,,,,,,,,,,,,,,,,,,,
2,16700,,,,,,,,,,,,,,,,,,,,
2,16800,,,,,,,,,,,,,,,,,,,,
2,16900,,,,,,,,,,,,,,,,,,,,
2,17000,,,,,,,,,,,,,,,,,,,,
2,17100,,,,,,,,,,,,,,,,,,,,
2,17200,,,,,,,,,,,,,,,,,,,,
2,17300,,,,,,,,,,,,,,,,,,,,
2,17400,,,,,,,,,,,,,,,,,,,,
2,17500,,,,,,,,,,,,,,,,,,,,
2,17600,,,,,,,,,,,,,,,,,,,,
2,17700,,,,,,,,,,,,,,,,,,,,
2,17800,,,,,,,,,,,,,,,,,,,,
2,17900,,,,,,,,,,,,,,,,,,,,
2,18000,,,,,,,,,,,,,,,,,,,,
2,18100,,,,,,,,,,,,,,,,,,,,
2,18200,,,,,,,,,,,,,,,,,,,,
2,18300,,,,,,,,,,,,,,,,,,,,
2,18400,,,,,,,,,,,,,,,,,,,,
2,18500,,,,,,,,,,,,,,,,,,,,
2,18600,,,,,,,,,,,,,,,,,,,,
2,18700,,,,,,,,,,,,,,,,,,,,
2,18800,,,,,,,,,,,,,,,,,,,,
2,18900,,,,,,,,,,,,,,,,,,,,
2,19000,,,,,,,,,,,,,,,,,,,,
2,19100,,,,,,,,,,,,,,,,,,,,
2,19200,,,,,,,,,,,,,,,,,,,,
2,19300,,,,,,,,,,,,,,,,,,,,
2,19400,,,,,,,,,,,,,,,,,,,,
2,19500,,,,,,,,,,,,,,,,,,,,
2,19600,,,,,,,,,,,,,,,,,,,,
2,19700,,,,,,,,,,,,,,,,,,,,
2,19800,,,,,,,,,,,,,,,,,,,,
2,19900,,,,,,,,,,,,,,,,,,,,
2,20000,,,,,,,,,,,,,,,,,,,,
2,20100,,,,,,,,,,,,,,,,,,,,
2,20200,,,,,,,,,,,,,,,,,,,,
2,20300,,,,,,,,,,,,,,,,,,,,
2,20400,,,,,,,,,,,,,,,,,,,,
2,20500,,,,,,,,,,,,,,,,,,,,
2,20600,,,,,,,,,,,,,,,,,,,,
2,20700,,,,,,,,,,,,,,,,,,,,
2,20800,,,,,,,,,,,,,,,,,,,,
2,20900,,,,,,,,,,,,,,,,,,,,
2,21000,,,,,,,,,,,,,,,,,,,,
2,21100,,,,,,,,,,,,,,,,,,,,
2,21200,,,,,,,,,,,,,,,,,,,,
2,21300,,,,,,,,,,,,,,,,,,,,
2,21400,,,,,,,,,,,,,,,,,,,,
2,21500,,,,,,,,,,,,,,,,,,,,
2,21600,,,,,,,,,,,,,,,,,,,,
2,21700,,,,,,,,,,,,,,,,,,,,
2,21800,,,,,,,,,,,,,,,,,,,,
2,21900,,,,,,,,,,,,,,,,,,,,
2,22000,,,,,,,,,,,,,,,,,,,,
2,22100,,,,,,,,,,,,,,,,,,,,
2,22200,,,,,,,,,,,,,,,,,,,,
2,22300,,,,,,,,,,,,,,,,,,,,
2,22400,,,,,,,,,,,,,,,,,,,,
2,22500,,,,,,,,,,,,,,,,,,,,
2,22600,,,,,,,,,,,,,,,,,,,,
2,22700,,,,,,,,,,,,,,,,,,,,
2,22800,,,,,,,,,,,,,,,,,,,,
2,22900,,,,,,,,,,,,,,,,,,,,
2,23000,,,,,,,,,,,,,,,,,,,,
2,23100,,,,,,,,,,,,,,,,,,,,
2,23200,,,,,,,,,,,,,,,,,,,,
2,23300,,,,,,,,,,,,,,,,,,,,
2,23400,,,,,,,,,,,,,,,,,,,,
2,23500,,,,,,,,,,,,,,,,,,,,
2,23600,,,,,,,,,,,,,,,,,,,,
2,23700,,,,,,,,,,,,,,,,,,,,
2,23800,,,,,,,,,,,,,,,,,,,,
2,23900,,,,,,,,,,,,,,,,,,,,
2,24000,,,,,,,,,,,,,,,,,,,,
2,24100,,,,,,,,,,,,,,,,,,,,
2,24200,,,,,,,,,,,,,,,,,,,,
2,24300,,,,,,,,,,,,,,,,,,,,
2,24400,,,,,,,,,,,,,,,,,,,,
2,24500,,,,,,,,,,,,,,,,,,,,
2,24600,,,,,,,,,,,,,,,,,,,,
2,24700,,,,,,,,,,,,,,,,,,,,
2,24800,,,,,,,,,,,,,,,,,,,,
2,24900,,,,,,,,,,,,,,,,,,,,
2,25000,,,,,,,,,,,,,,,,,,,,
2,25100,,,,,,,,,,,,,,,,,,,,
2,25200,,,,,,,,,,,,,,,,,,,,
2,25300,,,,,,,,,,,,,,,,,,,,
2,25400,,,,,,,,,,,,,,,,,,,,
2,25500,,,,,,,,,,,,,,,,,,,,
2,25600,,,,,,,,,,,,,,,,,,,,
2,25700,,,,,,,,,,,,,,,,,,,,
2,25800,,,,,,,,,,,,,,,,,,,,
2,25900,,,,,,,,,,,,,,,,,,,,
2,26000,,,,,,,,,,,,,,,,,,,,
2,26100,,,,,,,,,,,,,,,,,,,,
2,26200,,,,,,,,,,,,,,,,,,,,
2,26300,,,,,,,,,,,,,,,,,,,,
2,26400,,,,,,,,,,,,,,,,,,,,
2,26500,,,,,,,,,,,,,,,,,,,,
2,26600,,,,,,,,,,,,,,,,,,,,
2,26700,,,,,,,,,,,,,,,,,,,,
2,26800,,,,,,,,,,,,,,,,,,,,
2,26900,,,,,,,,,,,,,,,,,,,,
2,27000,,,,,,,,,,,,,,,,,,,,
2,27100,,,,,,,,,,,,,,,,,,,,
2,27200,,,,,,,,,,,,,,,,,,,,
2,27300,,,,,,,,,,,,,,,,,,,,
2,27400,,,,,,,,,,,,,,,,,,,,
2,27500,,,,,,,,,,,,,,,,,,,,
2,27600,,,,,,,,,,,,,,,,,,,,
2,27700,,,,,,,,,,,,,,,,,,,,
2,27800,,,,,,,,,,,,,,,,,,,,
2,27900,,,,,,,,,,,,,,,,,,,,
2,28000,,,,,,,,,,,,,,,,,,,,
2,28100,,,,,,,,,,,,,,,,,,,,
2,28200,,,,,,,,,,,,,,,,,,,,
2,28300,,,,,,,,,,,,,,,,,,,,
2,28400,,,,,,,,,,,,,,,,,,,,
2,28500,,,,,,,,,,,,,,,,,,,,
2,28600,,,,,,,,,,,,,,,,,,,,
2,28700,,,,,,,,,,,,,,,,,,,,
2,28800,,,,,,,,,,,,,,,,,,,,
2,28900,,,,,,,,,,,,,,,,,,,,
2,29000,,,,,,,,,,,,,,,,,,,,
2,29100,,,,,,,,,,,,,,,,,,,,
2,29200,,,,,,,,,,,,,,,,,,,,
2,29300,,,,,,,,,,,,,,,,,,,,
2,29400,,,,,,,,,,,,,,,,,,,,
2,29500,,,,,,,,,,,,,,,,,,,,
2,29600,,,,,,,,,,,,,,,,,,,,
2,29700,,,,,,,,,,,,,,,,,,,,
2,29800,,,,,,,,,,,,,,,,,,,,
2,29900,,,,,,,,,,,,,,,,,,,,
2,30000,,,,,,,,,,,,,,,,,,,,
2,30100,,,,,,,,,,,,,,,,,,,,
2,30200,,,,,,,,,,,,,,,,,,,,
2,30300,,,,,,,,,,,,,,,,,,,,
2,30400,,,,,,,,,,,,,,,,,,,,
2,30500,,,,,,,,,,,,,,,,,,,,
2,30600,,,,,,,,,,,,,,,,,,,,
2,30700,,,,,,,,,,,,,,,,,,,,
2,30800,,,,,,,,,,,,,,,,,,,,
2,30900,,,,,,,,,,,,,,,,,,,,
2,31000,,,,,,,,,,,,,,,,,,,,
2,31100,,,,,,,,,,,,,,,,,,,,
2,31200,,,,,,,,,,,,,,,,,,,,
2,31300,,,,,,,,,,,,,,,,,,,,
2,31400,,,,,,,,,,,,,,,,,,,,
2,31500,,,,,,,,,,,,,,,,,,,,
2,31600,,,,,,,,,,,,,,,,,,,,
2,31700,,,,,,,,,,,,,,,,,,,,
2,31800,,,,,,,,,,,,,,,,,,,,
2,31900,,,,,,,,,,,,,,,,,,,,
2,32000,,,,,,,,,,,,,,,,,,,,
2,32100,,,,,,,,,,,,,,,,,,,,
2,32200,,,,,,,,,,,,,,,,,,,,
2,32300,,,,,,,,,,,,,,,,,,,,
2,32400,,,,,,,,,,,,,,,,,,,,
2,32500,,,,,,,,,,,,,,,,,,,,
2,32600,,,,,,,,,,,,,,,,,,,,
2,32700,,,,,,,,,,,,,,,,,,,,
2,32800,,,,,,,,,,,,,,,,,,,,
2,32900,,,,,,,,,,,,,,,,,,,,
2,33000,,,,,,,,,,,,,,,,,,,,
2,33100,,,,,,,,,,,,,,,,,,,,
2,33200,,,,,,,,,,,,,,,,,,,,
2,33300,,,,,,,,,,,,,,,,,,,,
2,33400,,,,,,,,,,,,,,,,,,,,
2,33500,,,,,,,,,,,,,,,,,,,,
2,33600,,,,,,,,,,,,,,,,,,,,
2,33700,,,,,,,,,,,,,,,,,,,,
2,33800,,,,,,,,,,,,,,,,,,,,
2,33900,,,,,,,,,,,,,,,,,,,,
2,34000,,,,,,,,,,,,,,,,,,,,
2,34100,,,,,,,,,,,,,,,,,,,,
2,34200,,,,,,,,,,,,,,,,,,,,
2,34300,,,,,,,,,,,,,,,,,,,,
2,34400,,,,,,,,,,,,,,,,,,,,
2,34500,,,,,,,,,,,,,,,,,,,,
2,34600,,,,,,,,,,,,,,,,,,,,
2,34700,,,,,,,,,,,,,,,,,,,,
2,34800,,,,,,,,,,,,,,,,,,,,
2,34900,,,,,,,,,,,,,,,,,,,,
2,35000,,,,,,,,,,,,,,,,,,,,
2,35100,,,,,,,,,,,,,,,,,,,,
2,35200,,,,,,,,,,,,,,,,,,,,
2,35300,,,,,,,,,,,,,,,,,,,,
2,35400,,,,,,,,,,,,,,,,,,,,
2,35500,,,,,,,,,,,,,,,,,,,,
2,35600,,,,,,,,,,,,,,,,,,,,
2,35700,,,,,,,,,,,,,,,,,,,,
2,35800,,,,,,,,,,,,,,,,,,,,
2,35900,,,,,,,,,,,,,,,,,,,,
2,36000,,,,,,,,,,,,,,,,,,,,
2,36100,,,,,,,,,,,,,,,,,,,,
2,36200,,,,,,,,,,,,,,,,,,,,
2,36300,,,,,,,,,,,,,,,,,,,,
2,36400,,,,,,,,,,,,,,,,,,,,
2,36500,,,,,,,,,,,,,,,,,,,,
2,36600,,,,,,,,,,,,,,,,,,,,
2,36700,,,,,,,,,,,,,,,,,,,,
2,36800,,,,,,,,,,,,,,,,,,,,
2,36900,,,,,,,,,,,,,,,,,,,,
2,37000,,,,,,,,,,,,,,,,,,,,
2,37100,,,,,,,,,,,,,,,,,,,,
2,37200,,,,,,,,,,,,,,,,,,,,
2,37300,,,,,,,,,,,,,,,,,,,,
2,37400,,,,,,,,,,,,,,,,,,,,
2,37500,,,,,,,,,,,,,,,,,,,,
2,37600,,,,,,,,,,,,,,,,,,,,
2,37700,,,,,,,,,,,,,,,,,,,,
2,37800,,,,,,,,,,,,,,,,,,,,
2,37900,,,,,,,,,,,,,,,,,,,,
2,38000,,,,,,,,,,,,,,,,,,,,
2,38100,,,,,,,,,,,,,,,,,,,,
2,38200,,,,,,,,,,,,,,,,,,,,
2,38300,,,,,,,,,,,,,,,,,,,,
2,38400,,,,,,,,,,,,,,,,,,,,
2,38500,,,,,,,,,,,,,,,,,,,,
2,38600,,,,,,,,,,,,,,,,,,,,
2,38700,,,,,,,,,,,,,,,,,,,,
2,38800,,,,,,,,,,,,,,,,,,,,
2,38900,,,,,,,,,,,,,,,,,,,,
2,39000,,,,,,,,,,,,,,,,,,,,
2,39100,,,,,,,,,,,,,,,,,,,,
2,39200,,,,,,,,,,,,,,,,,,,,
2,39300,,,,,,,,,,,,,,,,,,,,
2,39400,,,,,,,,,,,,,,,,,,,,
2,39500,,,,,,,,,,,,,,,,,,,,
2,39600,,,,,,,,,,,,,,,,,,,,
2,39700,,,,,,,,,,,,,,,,,,,,
2,39800,,,,,,,,,,,,,,,,,,,,
2,39900,,,,,,,,,,,,,,,,,,,,
2,40000,,,,,,,,,,,,,,,,,,,,
2,40100,,,,,,,,,,,,,,,,,,,,
2,40200,,,,,,,,,,,,,,,,,,,,
2,40300,,,,,,,,,,,,,,,,,,,,
2,40400,,,,,,,,,,,,,,,,,,,,
2,40500,,,,,,,,,,,,,,,,,,,,
2,40600,,,,,,,,,,,,,,,,,,,,
2,40700,,,,,,,,,,,,,,,,,,,,
2,40800,,,,,,,,,,,,,,,,,,,,
2,40900,,,,,,,,,,,,,,,,,,,,
2,41000,,,,,,,,,,,,,,,,,,,,
2,41100,,,,,,,,,,,,,,,,,,,,
2,41200,,,,,,,,,,,,,,,,,,,,
2,41300,,,,,,,,,,,,,,,,,,,,
2,41400,,,,,,,,,,,,,,,,,,,,
2,41500,,,,,,,,,,,,,,,,,,,,
2,41600,,,,,,,,,,,,,,,,,,,,
2,41700,,,,,,,,,,,,,,,,,,,,
2,41800,,,,,,,,,,,,,,,,,,,,
2,41900,,,,,,,,,,,,,,,,,,,,
2,42000,,,,,,,,,,,,,,,,,,,,
2,42100,,,,,,,,,,,,,,,,,,,,
2,42200,,,,,,,,,,,,,,,,,,,,
2,42300,,,,,,,,,,,,,,,,,,,,
2,42400,,,,,,,,,,,,,,,,,,,,
2,42500,,,,,,,,,,,,,,,,,,,,
2,42600,,,,,,,,,,,,,,,,,,,,
2,42700,,,,,,,,,,,,,,,,,,,,
2,42800,,,,,,,,,,,,,,,,,,,,
2,42900,,,,,,,,,,,,,,,,,,,,
2,43000,,,,,,,,,,,,,,,,,,,,
2,43100,,,,,,,,,,,,,,,,,,,,
2,43200,,,,,,,,,,,,,,,,,,,,
2,43300,,,,,,,,,,,,,,,,,,,,
2,43400,,,,,,,,,,,,,,,,,,,,
2,43500,,,,,,,,,,,,,,,,,,,,
2,43600,,,,,,,,,,,,,,,,,,,,
2,43700,,,,,,,,,,,,,,,,,,,,
2,43800,,,,,,,,,,,,,,,,,,,,
2,43900,,,,,,,,,,,,,,,,,,,,
2,44000,,,,,,,,,,,,,,,,,,,,
2,44100,,,,,,,,,,,,,,,,,,,,
2,44200,,,,,,,,,,,,,,,,,,,,
2,44300,,,,,,,,,,,,,,,,,,,,
2,44400,,,,,,,,,,,,,,,,,,,,
2,44500,,,,,,,,,,,,,,,,,,,,
2,44600,,,,,,,,,,,,,,,,,,,,
2,44700,,,,,,,,,,,,,,,,,,,,
2,44800,,,,,,,,,,,,,,,,,,,,
2,44900,,,,,,,,,,,,,,,,,,,,
2,45000,,,,,,,,,,,,,,,,,,,,
2,45100,,,,,,,,,,,,,,,,,,,,
2,45200,,,,,,,,,,,,,,,,,,,,
2,45300,,,,,,,,,,,,,,,,,,,,
2,45400,,,,,,,,,,,,,,,,,,,,
2,45500,,,,,,,,,,,,,,,,,,,,
2,45600,,,,,,,,,,,,,,,,,,,,
2,45700,,,,,,,,,,,,,,,,,,,,
2,45800,,,,,,,,,,,,,,,,,,,,
2,45900,,,,,,,,,,,,,,,,,,,,
2,46000,,,,,,,,,,,,,,,,,,,,
2,46100,,,,,,,,,,,,,,,,,,,,
2,46200,,,,,,,,,,,,,,,,,,,,
2,46300,,,,,,,,,,,,,,,,,,,,
2,46400,,,,,,,,,,,,,,,,,,,,
2,46500,,,,,,,,,,,,,,,,,,,,
2,46600,,,,,,,,,,,,,,,,,,,,
2,46700,,,,,,,,,,,,,,,,,,,,
2,46800,,,,,,,,,,,,,,,,,,,,
2,46900,,,,,,,,,,,,,,,,,,,,
2,47000,,,,,,,,,,,,,,,,,,,,
2,47100,,,,,,,,,,,,,,,,,,,,
2,47200,,,,,,,,,,,,,,,,,,,,
2,47300,,,,,,,,,,,,,,,,,,,,
2,47400,,,,,,,,,,,,,,,,,,,,
2,47500,,,,,,,,,,,,,,,,,,,,
2,47600,,,,,,,,,,,,,,,,,,,,
2,47700,,,,,,,,,,,,,,,,,,,,
2,47800,,,,,,,,,,,,,,,,,,,,
2,47900,,,,,,,,,,,,,,,,,,,,
2,48000,,,,,,,,,,,,,,,,,,,,
2,48100,,,,,,,,,,,,,,,,,,,,
2,48200,,,,,,,,,,,,,,,,,,,,
2,48300,,,,,,,,,,,,,,,,,,,,
2,48400,,,,,,,,,,,,,,,,,,,,
2,48500,,,,,,,,,,,,,,,,,,,,
2,48600,,,,,,,,,,,,,,,,,,,,
2,48700,,,,,,,,,,,,,,,,,,,,
2,48800,,,,,,,,,,,,,,,,,,,,
2,48900,,,,,,,,,,,,,,,,,,,,
2,49000,,,,,,,,,,,,,,,,,,,,
2,49100,,,,,,,,,,,,,,,,,,,,
2,49200,,,,,,,,,,,,,,,,,,,,
2,49300,,,,,,,,,,,,,,,,,,,,
2,49400,,,,,,,,,,,,,,,,,,,,
2,49500,,,,,,,,,,,,,,,,,,,,
2,49600,,,,,,,,,,,,,,,,,,,,
2,49700,,,,,,,,,,,,,,,,,,,,
2,49800,,,,,,,,,,,,,,,,,,,,
2,49900,,,,,,,,,,,,,,,,,,,,
2,50000,,,,,,,,,,,,,,,,,,,,
2,50100,,,,,,,,,,,,,,,,,,,,
2,50200,,,,,,,,,,,,,,,,,,,,
2,50300,,,,,,,,,,,,,,,,,,,,
2,50400,,,,,,,,,,,,,,,,,,,,
2,50500,,,,,,,,,,,,,,,,,,,,
2,50600,,,,,,,,,,,,,,,,,,,,
2,50700,,,,,,,,,,,,,,,,,,,,
2,50800,,,,,,,,,,,,,,,,,,,,
2,50900,,,,,,,,,,,,,,,,,,,,
2,51000,,,,,,,,,,,,,,,,,,,,
2,51100,,,,,,,,,,,,,,,,,,,,
2,51200,,,,,,,,,,,,,,,,,,,,
2,51300,,,,,,,,,,,,,,,,,,,,
2,51400,,,,,,,,,,,,,,,,,,,,
2,51500,,,,,,,,,,,,,,,,,,,,
2,51600,,,,,,,,,,,,,,,,,,,,
2,51700,,,,,,,,,,,,,,,,,,,,
2,51800,,,,,,,,,,,,,,,,,,,,
2,51900,,,,,,,,,,,,,,,,,,,,
2,52000,,,,,,,,,,,,,,,,,,,,
2,52100,,,,,,,,,,,,,,,,,,,,
2,52200,,,,,,,,,,,,,,,,,,,,
2,52300,,,,,,,,,,,,,,,,,,,,
2,52400,,,,,,,,,,,,,,,,,,,,
2,52500,,,,,,,,,,,,,,,,,,,,
2,52600,,,,,,,,,,,,,,,,,,,,
2,52700,,,,,,,,,,,,,,,,,,,,
2,52800,,,,,,,,,,,,,,,,,,,,
2,52900,,,,,,,,,,,,,,,,,,,,
2,53000,,,,,,,,,,,,,,,,,,,,
2,53100,,,,,,,,,,,,,,,,,,,,
2,53200,,,,,,,,,,,,,,,,,,,,
2,53300,,,,,,,,,,,,,,,,,,,,
2,53400,,,,,,,,,,,,,,,,,,,,
2,53500,,,,,,,,,,,,,,,,,,,,
2,53600,,,,,,,,,,,,,,,,,,,,
2,53700,,,,,,,,,,,,,,,,,,,,
2,53800,,,,,,,,,,,,,,,,,,,,
2,53900,,,,,,,,,,,,,,,,,,,,
2,54000,,,,,,,,,,,,,,,,,,,,
