day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;500;BANANAS;4874;1;4870;8;4869;24;4875;1;4876;23;;;4874.5;2.046875
1;500;PINA_COLADAS;15008;86;;;;;15011;36;15012;50;;;15009.5;0.0
1;500;PEARLS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;6.0
1;500;COCONUTS;8001;156;;;;;8004;156;;;;;8002.5;0.0
1;500;BERRIES;3917;16;3916;47;;;3924;16;3925;47;;;3920.5;0.0
1;500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;600;DIVING_GEAR;98915;6;98914;17;;;98917;6;98918;17;;;98916.0;0.0
1;600;BANANAS;4868;30;;;;;4875;30;;;;;4871.5;8.20703125
1;600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;6.0
1;600;COCONUTS;8000;206;;;;;8002;65;8003;141;;;8001.0;0.0
1;600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;600;PINA_COLADAS;15006;100;;;;;15009;100;;;;;15007.5;0.0
1;600;BERRIES;3917;17;3916;46;;;3923;17;3924;46;;;3920.0;0.0
1;700;BERRIES;3916;11;3915;42;;;3923;11;3924;42;;;3919.5;0.0
1;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;700;DIVING_GEAR;98909;10;98908;11;;;98911;10;98912;11;;;98910.0;0.0
1;700;BANANAS;4868;23;;;;;4869;1;4875;23;;;4868.5;9.2109375
1;700;PINA_COLADAS;15007;89;;;;;15010;89;;;;;15008.5;0.0
1;700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6.0
1;700;COCONUTS;8000;108;7999;125;;;8002;190;;;;;8001.0;0.0
1;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;800;PINA_COLADAS;15009;22;15008;54;;;15011;22;15012;54;;;15010.0;0.0
1;800;BERRIES;3916;19;3915;56;;;3923;19;3924;56;;;3919.5;0.0
1;800;DIVING_GEAR;98915;5;98914;19;;;98917;5;98918;19;;;98916.0;0.0
1;800;PEARLS;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;6.0
1;800;COCONUTS;7999;162;;;;;8002;162;;;;;8000.5;0.0
1;800;BANANAS;4871;1;4869;1;4868;24;4875;25;;;;;4873.0;5.8515625
1;900;BANANAS;4869;1;4868;20;;;4875;21;;;;;4872.0;7.0234375
1;900;DIVING_GEAR;98919;22;;;;;98922;22;;;;;98920.5;0.0
1;900;PINA_COLADAS;15005;102;;;;;15008;35;15009;67;;;15006.5;0.0
1;900;PEARLS;9996;1;9995;20;;;9998;11;10004;1;10005;20;9997.0;2.0
1;900;COCONUTS;7999;72;7998;116;;;8001;188;;;;;8000.0;0.0
1;900;BERRIES;3915;12;3914;59;;;3922;12;3923;59;;;3918.5;0.0
1;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1000;DIVING_GEAR;98916;8;98915;19;;;98918;8;98919;19;;;98917.0;0.0
1;1000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2.0
1;1000;COCONUTS;7999;178;;;;;8002;178;;;;;8000.5;0.0
1;1000;BANANAS;4868;31;;;;;4875;31;;;;;4871.5;9.5625
1;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1000;PINA_COLADAS;15007;30;15006;65;;;15009;30;15010;65;;;15008.0;0.0
1;1000;BERRIES;3919;5;3916;19;3915;46;3923;19;3924;46;;;3921.0;0.0
1;1100;BERRIES;3916;14;3915;44;;;3923;14;3924;44;;;3919.5;0.0
1;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1100;BANANAS;4868;22;;;;;4873;6;4875;22;;;4870.5;43.8828125
1;1100;DIVING_GEAR;98913;22;;;;;98916;22;;;;;98914.5;0.0
1;1100;PEARLS;9996;1;9995;21;;;10002;6;10004;1;10005;21;9999.0;2.0
1;1100;COCONUTS;7999;158;;;;;8002;158;;;;;8000.5;0.0
1;1100;PINA_COLADAS;15004;25;15003;75;;;15006;25;15007;75;;;15005.0;0.0
1;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1200;PINA_COLADAS;15003;91;;;;;15006;91;;;;;15004.5;0.0
1;1200;BERRIES;3915;17;3914;59;;;3922;17;3923;59;;;3918.5;0.0
1;1200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2.0
1;1200;DIVING_GEAR;98904;5;98903;17;;;98906;5;98907;17;;;98905.0;0.0
1;1200;COCONUTS;8000;175;;;;;8003;175;;;;;8001.5;0.0
1;1200;BANANAS;4868;22;;;;;4874;1;4875;22;;;4871.0;46.328125
1;1300;BANANAS;4867;25;;;;;4874;25;;;;;4870.5;53.234375
1;1300;COCONUTS;7998;164;;;;;8001;164;;;;;7999.5;0.0
1;1300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;2.0
1;1300;DIVING_GEAR;98904;5;98903;12;;;98906;5;98907;12;;;98905.0;0.0
1;1300;PINA_COLADAS;14998;89;;;;;15001;89;;;;;14999.5;0.0
1;1300;BERRIES;3915;12;3914;49;;;3922;12;3923;49;;;3918.5;0.0
1;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1400;COCONUTS;7997;194;;;;;8000;194;;;;;7998.5;0.0
1;1400;BERRIES;3916;15;3915;55;;;3923;15;3924;55;;;3919.5;0.0
1;1400;PEARLS;9995;23;;;;;10000;6;10005;23;;;9997.5;4.0
1;1400;DIVING_GEAR;98909;23;;;;;98912;23;;;;;98910.5;-14.125
1;1400;BANANAS;4868;23;;;;;4875;23;;;;;4871.5;32.3984375
1;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1400;PINA_COLADAS;14997;27;14996;62;;;14999;27;15000;62;;;14998.0;0.0
1;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1500;BANANAS;4874;1;4869;21;;;4875;21;;;;;4874.5;30.84375
1;1500;COCONUTS;7997;178;;;;;7999;74;8000;104;;;7998.0;0.0
1;1500;BERRIES;3916;18;3915;56;;;3923;18;3924;56;;;3919.5;0.0
1;1500;PEARLS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;4.0
1;1500;DIVING_GEAR;98916;25;;;;;98919;25;;;;;98917.5;-34.28125
1;1500;PINA_COLADAS;14997;108;;;;;15000;108;;;;;14998.5;0.0
1;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1600;PINA_COLADAS;15000;21;14999;58;;;15002;21;15003;58;;;15001.0;0.0
1;1600;COCONUTS;7997;172;;;;;8000;172;;;;;7998.5;0.0
1;1600;BERRIES;3914;15;3913;54;;;3921;15;3922;54;;;3917.5;0.0
1;1600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-4.0
1;1600;DIVING_GEAR;98920;21;;;;;98923;21;;;;;98921.5;-46.1875
1;1600;BANANAS;4869;2;4868;28;;;4875;30;;;;;4872.0;37.0390625
1;1700;BANANAS;4868;28;;;;;4870;2;4875;28;;;4869.0;43.6328125
1;1700;COCONUTS;7998;176;;;;;8000;69;8001;107;;;7999.0;0.0
1;1700;BERRIES;3914;11;3913;52;;;3916;2;3921;11;3922;52;3915.0;0.0
1;1700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-4.0
1;1700;DIVING_GEAR;98926;10;98925;11;;;98928;10;98929;11;;;98927.0;-62.90625
1;1700;PINA_COLADAS;14999;32;14998;61;;;15001;32;15002;61;;;15000.0;0.0
1;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1800;COCONUTS;7997;175;;;;;8000;175;;;;;7998.5;0.0
1;1800;BERRIES;3914;10;3913;45;;;3921;10;3922;45;;;3917.5;0.0
1;1800;PEARLS;10000;4;9995;23;;;10002;10;10005;23;;;10001.0;-4.0
1;1800;DIVING_GEAR;98922;16;;;;;98925;16;;;;;98923.5;-51.90625
1;1800;BANANAS;4868;23;;;;;4872;10;4874;23;;;4870.0;51.4375
1;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;1800;PINA_COLADAS;14997;78;;;;;15000;78;;;;;14998.5;0.0
1;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;1900;BANANAS;4868;31;;;;;4874;32;;;;;4871.0;48.4765625
1;1900;COCONUTS;7996;219;;;;;7999;219;;;;;7997.5;0.0
1;1900;BERRIES;3914;18;3913;44;;;3921;18;3922;44;;;3917.5;0.0
1;1900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-4.0
1;1900;DIVING_GEAR;98919;24;;;;;98922;24;;;;;98920.5;-43.25
1;1900;PINA_COLADAS;14998;48;14997;69;;;15000;28;15001;69;;;14999.0;-11.90625
1;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2000;PINA_COLADAS;14998;104;;;;;15001;104;;;;;14999.5;-19.921875
1;2000;COCONUTS;7997;198;;;;;7999;55;8000;143;;;7998.0;0.0
1;2000;BERRIES;3914;20;3913;56;;;3921;20;3922;56;;;3917.5;0.0
1;2000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-4.0
1;2000;DIVING_GEAR;98927;29;;;;;98930;29;;;;;98928.5;-67.375
1;2000;BANANAS;4868;23;;;;;4875;23;;;;;4871.5;33.265625
1;2100;BANANAS;4868;28;;;;;4875;28;;;;;4871.5;34.2421875
1;2100;COCONUTS;7998;4;7997;148;;;8000;205;;;;;7999.0;-45.6875
1;2100;BERRIES;3918;6;3914;17;3913;52;3921;17;3922;52;;;3919.5;0.0
1;2100;DIVING_GEAR;98930;25;;;;;98933;25;;;;;98931.5;-76.75
1;2100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-4.0
1;2100;PINA_COLADAS;14999;79;;;;;15002;79;;;;;15000.5;-30.03125
1;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2200;COCONUTS;7999;62;7998;140;;;8001;202;;;;;8000.0;-100.75
1;2200;BERRIES;3915;14;3914;56;;;3922;14;3923;56;;;3918.5;0.0
1;2200;DIVING_GEAR;98925;22;;;;;98928;22;;;;;98926.5;-61.71875
1;2200;PEARLS;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;-4.0
1;2200;BANANAS;4868;21;;;;;4875;21;;;;;4871.5;32.703125
1;2200;PINA_COLADAS;14999;88;;;;;15002;88;;;;;15000.5;-31.953125
1;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-4.0
1;2300;BANANAS;4868;24;;;;;4871;1;4874;2;4875;22;4869.5;42.984375
1;2300;COCONUTS;7998;154;;;;;8001;154;;;;;7999.5;-92.84375
1;2300;BERRIES;3915;20;3914;47;;;3922;20;3923;47;;;3918.5;0.0
1;2300;PINA_COLADAS;15001;23;15000;54;;;15003;23;15004;54;;;15002.0;-51.453125
1;2300;DIVING_GEAR;98929;6;98928;20;;;98931;6;98932;20;;;98930.0;-72.0625
1;2400;PINA_COLADAS;15002;93;;;;;15005;93;;;;;15003.5;-67.6875
1;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;2400;BERRIES;3915;10;3914;46;;;3922;10;3923;46;;;3918.5;0.0
1;2400;COCONUTS;7999;158;;;;;8001;53;8002;105;;;8000.0;-116.0
1;2400;DIVING_GEAR;98934;17;;;;;98937;17;;;;;98935.5;-88.8125
1;2400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-4.0
1;2400;BANANAS;4868;22;;;;;4874;2;4875;20;;;4871.0;46.8515625
1;2500;PEARLS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;-4.0
1;2500;BANANAS;4868;5;4867;21;;;4874;23;;;;;4871.0;51.0625
1;2500;PINA_COLADAS;15000;31;14999;72;;;15003;103;;;;;15001.5;-40.859375
1;2500;COCONUTS;7998;59;7997;131;;;8000;190;;;;;7999.0;-47.5625
1;2500;BERRIES;3915;16;3914;43;;;3922;16;3923;43;;;3918.5;0.0
1;2500;DIVING_GEAR;98939;24;;;;;98942;24;;;;;98940.5;-103.1875
1;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2600;COCONUTS;7999;77;7998;126;;;8001;203;;;;;8000.0;-101.875
1;2600;BERRIES;3915;16;3914;60;;;3922;16;3923;60;;;3918.5;0.0
1;2600;DIVING_GEAR;98940;24;;;;;98943;24;;;;;98941.5;-105.8125
1;2600;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;4.0
1;2600;BANANAS;4867;30;;;;;4872;4;4874;30;;;4869.5;60.6328125
1;2600;PINA_COLADAS;15001;91;;;;;15004;91;;;;;15002.5;-61.703125
1;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;2700;PEARLS;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;6.0
1;2700;BANANAS;4868;7;4867;23;;;4874;23;;;;;4871.0;73.75
1;2700;PINA_COLADAS;15000;96;;;;;15003;96;;;;;15001.5;-47.296875
1;2700;COCONUTS;7998;146;;;;;7999;73;8001;146;;;7998.5;-87.5625
1;2700;BERRIES;3915;14;3914;42;;;3922;14;3923;42;;;3918.5;0.0
1;2700;DIVING_GEAR;98937;6;98936;14;;;98939;6;98940;14;;;98938.0;-96.21875
1;2800;PINA_COLADAS;15004;33;15003;51;;;15006;33;15007;51;;;15005.0;-92.234375
1;2800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;2800;COCONUTS;8000;184;;;;;8003;184;;;;;8001.5;-170.75
1;2800;BERRIES;3914;17;3913;56;;;3921;17;3922;56;;;3917.5;0.0
1;2800;DIVING_GEAR;98940;8;98939;17;;;98942;8;98943;17;;;98941.0;-104.53125
1;2800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6.0
1;2800;BANANAS;4868;27;;;;;4875;27;;;;;4871.5;50.859375
1;2900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;6.0
1;2900;BANANAS;4869;2;4868;20;;;4875;22;;;;;4872.0;31.1875
1;2900;PINA_COLADAS;15006;33;15005;66;;;15008;33;15009;66;;;15007.0;-115.796875
1;2900;COCONUTS;8000;152;;;;;8003;152;;;;;8001.5;-196.46875
1;2900;BERRIES;3914;74;;;;;3921;14;3922;60;;;3917.5;0.0
1;2900;DIVING_GEAR;98951;9;98950;14;;;98953;9;98954;14;;;98952.0;-138.1875
1;2900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;3000;COCONUTS;8000;188;;;;;8003;188;;;;;8001.5;-198.75
1;3000;BERRIES;3915;13;3914;56;;;3922;13;3923;56;;;3918.5;0.0
1;3000;DIVING_GEAR;98952;8;98951;13;;;98954;8;98955;13;;;98953.0;-141.5625
1;3000;BANANAS;4874;1;4869;30;;;4876;30;;;;;4875.0;13.5625
1;3000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;6.0
1;3000;PINA_COLADAS;15008;91;;;;;15011;91;;;;;15009.5;-147.03125
1;3000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;3100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;3100;BANANAS;4870;6;4869;28;;;4875;1;4876;27;;;4872.5;19.890625
1;3100;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;4.0
1;3100;PINA_COLADAS;15008;31;15007;66;;;15011;97;;;;;15009.5;-144.515625
1;3100;COCONUTS;8000;164;;;;;8003;164;;;;;8001.5;-184.53125
1;3100;BERRIES;3915;20;3914;43;;;3921;20;3922;43;;;3918.0;0.0
1;3100;DIVING_GEAR;98948;8;98947;20;;;98950;8;98951;20;;;98949.0;-129.0
1;3200;PINA_COLADAS;15008;36;15007;56;;;15010;36;15011;56;;;15009.0;-143.3125
1;3200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;3200;COCONUTS;8001;73;8000;100;;;8003;173;;;;;8002.0;-205.375
1;3200;BERRIES;3914;19;3913;54;;;3921;19;3922;54;;;3917.5;0.0
1;3200;BANANAS;4869;24;;;;;4876;24;;;;;4872.5;12.625
1;3200;DIVING_GEAR;98950;25;;;;;98953;25;;;;;98951.5;-136.125
1;3200;PEARLS;10002;2;9995;24;;;10005;24;;;;;10003.5;14.0
1;3300;BANANAS;4869;1;4868;24;;;4875;25;;;;;4872.0;30.1875
1;3300;DIVING_GEAR;98942;20;;;;;98945;20;;;;;98943.5;-112.5
1;3300;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;14.0
1;3300;COCONUTS;8000;191;;;;;8003;191;;;;;8001.5;-191.0
1;3300;BERRIES;3914;10;3913;47;;;3921;10;3922;47;;;3917.5;31.421875
1;3300;PINA_COLADAS;15007;91;;;;;15010;91;;;;;15008.5;-136.125
1;3300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3049.0;0.0
1;3400;COCONUTS;8000;207;;;;;8003;207;;;;;8001.5;-196.71875
1;3400;BERRIES;3914;10;3913;55;;;3921;10;3922;55;;;3917.5;30.71875
1;3400;PEARLS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;16.0
1;3400;BANANAS;4870;10;4869;29;;;4876;29;;;;;4873.0;7.578125
1;3400;DIVING_GEAR;98944;7;98943;10;;;98946;7;98947;10;;;98945.0;-117.46875
1;3400;PINA_COLADAS;15007;27;15006;63;;;15010;90;;;;;15008.5;-131.96875
1;3400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;3500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;3500;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;16.0
1;3500;BANANAS;4872;4;4869;26;;;4874;10;4876;26;;;4873.0;14.09375
1;3500;DIVING_GEAR;98942;24;;;;;98945;24;;;;;98943.5;-112.0625
1;3500;COCONUTS;7999;178;;;;;8000;51;8002;178;;;7999.5;-135.4375
1;3500;BERRIES;3914;18;3913;47;;;3921;18;3922;47;;;3917.5;28.3203125
1;3500;PINA_COLADAS;15007;105;;;;;15010;105;;;;;15008.5;-135.265625
1;3600;PINA_COLADAS;15008;33;15007;57;;;15010;33;15011;57;;;15009.0;-142.625
1;3600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;3600;BERRIES;3913;11;3912;43;;;3920;11;3921;43;;;3916.5;25.10546875
1;3600;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;16.0
1;3600;BANANAS;4869;27;;;;;4874;8;4876;27;;;4871.5;58.5625
1;3600;DIVING_GEAR;98949;7;98948;11;;;98951;7;98952;11;;;98950.0;-131.3125
1;3600;COCONUTS;8000;186;;;;;8002;65;8003;121;;;8001.0;-162.875
1;3700;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;14.0
1;3700;BANANAS;4870;4;4869;25;;;4876;25;;;;;4873.0;38.0
1;3700;DIVING_GEAR;98949;23;;;;;98952;23;;;;;98950.5;-133.78125
1;3700;COCONUTS;7999;191;;;;;8002;191;;;;;8000.5;-141.09375
1;3700;PINA_COLADAS;15008;98;;;;;15011;98;;;;;15009.5;-145.65625
1;3700;BERRIES;3914;17;3913;51;;;3921;68;;;;;3917.5;17.03125
1;3700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;3800;BERRIES;3917;2;3914;17;3913;48;3920;17;3921;48;;;3918.5;-11.90625
1;3800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;14.0
1;3800;BANANAS;4869;24;;;;;4876;24;;;;;4872.5;27.84375
1;3800;DIVING_GEAR;98956;24;;;;;98959;24;;;;;98957.5;-154.75
1;3800;COCONUTS;7998;160;;;;;8001;160;;;;;7999.5;-92.375
1;3800;PINA_COLADAS;15005;96;;;;;15008;96;;;;;15006.5;-110.46875
1;3800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3047.0;0.0
1;3900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;3900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;14.0
1;3900;BANANAS;4870;26;;;;;4876;26;;;;;4873.0;11.25
1;3900;DIVING_GEAR;98971;20;;;;;98974;20;;;;;98972.5;-200.1875
1;3900;COCONUTS;7998;198;;;;;8001;198;;;;;7999.5;-67.21875
1;3900;PINA_COLADAS;15005;22;15004;58;;;15008;80;;;;;15006.5;-105.34375
1;3900;BERRIES;3914;10;3913;46;;;3921;10;3922;46;;;3917.5;-16.3125
1;4000;PINA_COLADAS;15004;91;;;;;15007;91;;;;;15005.5;-97.546875
1;4000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;4000;BERRIES;3914;16;3913;53;;;3921;16;3922;53;;;3917.5;-17.9921875
1;4000;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;14.0
1;4000;BANANAS;4870;31;;;;;4871;1;4877;31;;;4870.5;-10.53125
1;4000;DIVING_GEAR;98970;23;;;;;98973;23;;;;;98971.5;-196.40625
1;4000;COCONUTS;7999;24;7997;198;;;8000;198;;;;;7999.5;-37.3125
1;4100;PEARLS;10000;5;9996;2;9995;22;10002;4;10004;2;10005;22;10001.0;14.0
1;4100;DIVING_GEAR;98965;8;98964;20;;;98967;8;98968;20;;;98966.0;-180.53125
1;4100;BANANAS;4870;24;;;;;4875;4;4877;24;;;4872.5;-8.015625
1;4100;COCONUTS;7998;210;;;;;8000;67;8001;143;;;7999.0;-56.34375
1;4100;PINA_COLADAS;15005;27;15004;50;;;15007;27;15008;50;;;15006.0;-103.078125
1;4100;BERRIES;3913;20;3912;49;;;3920;20;3921;49;;;3916.5;-8.28125
1;4100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;4200;BERRIES;3913;13;3912;50;;;3920;13;3921;50;;;3916.5;-9.5703125
1;4200;PEARLS;10002;5;9996;1;9995;28;10004;1;10005;28;;;10003.0;14.0
1;4200;DIVING_GEAR;98968;22;;;;;98971;22;;;;;98969.5;-190.0
1;4200;BANANAS;4870;29;;;;;4876;1;4877;28;;;4873.0;3.1875
1;4200;COCONUTS;7997;191;;;;;8000;191;;;;;7998.5;-23.40625
1;4200;PINA_COLADAS;15004;29;15003;68;;;15007;97;;;;;15005.5;-92.875
1;4200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;4300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;4300;DIVING_GEAR;98968;8;98967;18;;;98970;8;98971;18;;;98969.0;-188.71875
1;4300;PEARLS;9995;26;;;;;10002;8;10005;26;;;9998.5;24.0
1;4300;BANANAS;4869;26;;;;;4874;8;4876;26;;;4871.5;54.15625
1;4300;COCONUTS;7998;76;7997;138;;;8000;214;;;;;7999.0;-46.46875
1;4300;PINA_COLADAS;15007;107;;;;;15010;107;;;;;15008.5;-135.515625
1;4300;BERRIES;3914;18;3913;52;;;3921;18;3922;52;;;3917.5;-19.125
1;4400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3048.0;0.0
1;4400;BERRIES;3914;20;3913;48;;;3921;20;3922;48;;;3917.5;-23.6796875
1;4400;DIVING_GEAR;98969;10;98968;20;;;98971;10;98972;20;;;98970.0;-191.9375
1;4400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;24.0
1;4400;BANANAS;4870;28;;;;;4877;28;;;;;4873.5;11.125
1;4400;COCONUTS;7999;14;7998;185;;;8000;44;8001;141;;;7999.5;-56.5625
1;4400;PINA_COLADAS;15007;77;;;;;15010;77;;;;;15008.5;-139.59375
