day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;800;COCONUTS;8112;204;;;;;8114;67;8115;137;;;8113.0;0.0
0;800;BERRIES;3997;10;3996;51;;;4004;10;4005;51;;;4000.5;-26.3984375
0;800;DIVING_GEAR;99993;5;99992;10;;;99995;5;99996;10;;;99994.0;4.8046875
0;800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2.0
0;800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;45.484375
0;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;800;PINA_COLADAS;15220;100;;;;;15223;100;;;;;15221.5;0.0
0;900;BERRIES;3998;20;3997;49;;;4005;20;4006;49;;;4001.5;-32.4375
0;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;900;BANANAS;4892;2;4891;27;;;4898;29;;;;;4895.0;41.75390625
0;900;COCONUTS;8111;184;;;;;8114;184;;;;;8112.5;0.0
0;900;DIVING_GEAR;99990;9;99989;20;;;99992;9;99993;20;;;99991.0;7.9140625
0;900;PINA_COLADAS;15219;13;15218;24;15217;74;15220;24;15221;74;;;15219.5;0.0
0;900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2.0
0;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1000;PINA_COLADAS;15218;38;15217;52;;;15221;90;;;;;15219.5;0.0
0;1000;COCONUTS;8111;72;8110;140;;;8113;212;;;;;8112.0;0.0
0;1000;BERRIES;3998;16;3997;56;;;4005;16;4006;56;;;4001.5;-38.3125
0;1000;DIVING_GEAR;99986;7;99985;16;;;99988;7;99989;16;;;99987.0;11.828125
0;1000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2.0
0;1000;BANANAS;4891;28;;;;;4897;2;4898;26;;;4894.0;47.8828125
0;1100;BANANAS;4891;25;;;;;4898;25;;;;;4894.5;46.28515625
0;1100;COCONUTS;8111;205;;;;;8114;205;;;;;8112.5;0.0
0;1100;PINA_COLADAS;15220;67;15219;50;;;15222;29;15223;50;;;15221.0;0.0
0;1100;DIVING_GEAR;99989;23;;;;;99991;7;99992;16;;;99990.0;8.75
0;1100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2.0
0;1100;BERRIES;3997;16;3996;48;;;4004;16;4005;48;;;4000.5;-30.890625
0;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1200;COCONUTS;8112;169;;;;;8114;62;8115;107;;;8113.0;0.0
0;1200;BERRIES;3998;13;3997;54;;;4005;13;4006;54;;;4001.5;-39.125
0;1200;DIVING_GEAR;99991;18;;;;;99994;18;;;;;99992.5;6.515625
0;1200;PEARLS;9998;9;9996;2;9995;28;10004;2;10005;28;;;10001.0;2.0
0;1200;BANANAS;4892;9;4891;30;;;4898;30;;;;;4895.0;45.55078125
0;1200;PINA_COLADAS;15222;89;;;;;15225;89;;;;;15223.5;0.0
0;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1300;BERRIES;3997;14;3996;53;;;4000;4;4004;14;4005;53;3998.5;-24.9765625
0;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1300;BANANAS;4891;1;4890;27;;;4892;4;4897;28;;;4891.5;51.4140625
0;1300;PINA_COLADAS;15222;91;;;;;15225;27;15226;64;;;15223.5;0.0
0;1300;DIVING_GEAR;99992;10;99991;14;;;99994;10;99995;14;;;99993.0;5.859375
0;1300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2.0
0;1300;COCONUTS;8111;149;;;;;8113;43;8114;106;;;8112.0;19.1328125
0;1400;PINA_COLADAS;15223;94;;;;;15224;35;15226;94;;;15223.5;0.0
0;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1400;BERRIES;3997;15;3996;57;;;4004;15;4005;57;;;4000.5;-22.109375
0;1400;DIVING_GEAR;99986;22;;;;;99989;22;;;;;99987.5;11.7265625
0;1400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2.0
0;1400;COCONUTS;8110;182;;;;;8113;182;;;;;8111.5;25.578125
0;1400;BANANAS;4891;1;4890;24;;;4897;26;;;;;4894.0;48.6015625
0;1500;BANANAS;4896;1;4891;2;4890;20;4897;22;;;;;4896.5;48.234375
0;1500;BERRIES;3997;18;3996;54;;;4004;18;4005;54;;;4000.5;-18.34375
0;1500;PINA_COLADAS;15225;36;15224;54;;;15228;90;;;;;15226.5;0.0
0;1500;DIVING_GEAR;99986;5;99985;18;;;99988;5;99989;18;;;99987.0;11.921875
0;1500;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2.0
0;1500;COCONUTS;8111;205;;;;;8114;205;;;;;8112.5;15.234375
0;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1600;DIVING_GEAR;99990;17;;;;;99993;17;;;;;99991.5;7.546875
0;1600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;4.0
0;1600;COCONUTS;8111;63;8110;105;;;8113;168;;;;;8112.0;21.75
0;1600;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;49.734375
0;1600;PINA_COLADAS;15224;106;;;;;15227;106;;;;;15225.5;0.0
0;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1600;BERRIES;3996;10;3995;49;;;4003;10;4004;49;;;3999.5;-3.515625
0;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3000.0;0.0
0;1700;BANANAS;4890;27;;;;;4893;2;4897;27;;;4891.5;51.3046875
0;1700;BERRIES;3996;20;3995;55;;;4003;20;4004;55;;;3999.5;-2.546875
0;1700;PINA_COLADAS;15222;35;15221;75;;;15224;35;15225;75;;;15223.0;0.0
0;1700;DIVING_GEAR;99982;10;99981;20;;;99984;10;99985;20;;;99983.0;16.0234375
0;1700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;4.0
0;1700;COCONUTS;8109;219;;;;;8110;78;8112;219;;;8109.5;32.828125
0;1800;PINA_COLADAS;15220;94;;;;;15223;94;;;;;15221.5;0.0
0;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;1800;BERRIES;3997;12;3996;43;;;4004;12;4005;43;;;4000.5;-16.6015625
0;1800;DIVING_GEAR;99979;10;99978;12;;;99981;10;99982;12;;;99980.0;18.9140625
0;1800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;34.0
0;1800;COCONUTS;8109;191;;;;;8111;52;8112;139;;;8110.0;38.9921875
0;1800;BANANAS;4891;2;4890;25;;;4897;27;;;;;4894.0;51.77734375
0;1900;BANANAS;4890;31;;;;;4897;31;;;;;4893.5;55.36328125
0;1900;BERRIES;3996;17;3995;53;;;4003;17;4004;53;;;3999.5;-13.6640625
0;1900;PINA_COLADAS;15218;39;15217;66;;;15220;39;15221;66;;;15219.0;0.0
0;1900;DIVING_GEAR;99967;9;99966;17;;;99969;9;99970;17;;;99968.0;30.890625
0;1900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;34.0
0;1900;COCONUTS;8107;164;;;;;8110;164;;;;;8108.5;52.6484375
0;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2000;DIVING_GEAR;99959;10;99958;14;;;99961;10;99962;14;;;99960.0;39.0234375
0;2000;PEARLS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;34.0
0;2000;COCONUTS;8107;185;;;;;8110;185;;;;;8108.5;53.125
0;2000;BANANAS;4890;26;;;;;4895;7;4896;1;4897;25;4892.5;58.046875
0;2000;PINA_COLADAS;15217;100;;;;;15220;100;;;;;15218.5;0.0
0;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2000;BERRIES;3996;14;3995;55;;;4003;14;4004;55;;;3999.5;-3.296875
0;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2100;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;60.0859375
0;2100;BERRIES;3996;13;3995;56;;;4003;13;4004;56;;;3999.5;-2.4921875
0;2100;PINA_COLADAS;15216;99;;;;;15217;21;15219;99;;;15216.5;0.0
0;2100;DIVING_GEAR;99947;21;;;;;99950;21;;;;;99948.5;50.625
0;2100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;34.0
0;2100;COCONUTS;8107;175;;;;;8110;175;;;;;8108.5;58.109375
0;2200;PINA_COLADAS;15214;74;;;;;15217;24;15218;50;;;15215.5;0.0
0;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2200;BERRIES;3996;15;3995;48;;;4003;15;4004;48;;;3999.5;-9.78125
0;2200;DIVING_GEAR;99946;6;99945;15;;;99948;6;99949;15;;;99947.0;52.1171875
0;2200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;34.0
0;2200;COCONUTS;8107;181;;;;;8110;181;;;;;8108.5;52.796875
0;2200;BANANAS;4890;2;4889;30;;;4896;32;;;;;4893.0;62.421875
0;2300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;34.0
0;2300;BANANAS;4890;2;4889;22;;;4896;24;;;;;4893.0;115.0625
0;2300;BERRIES;3996;18;3995;60;;;4003;18;4004;60;;;3999.5;-11.421875
0;2300;DIVING_GEAR;99938;6;99937;18;;;99940;6;99941;18;;;99939.0;60.1015625
0;2300;COCONUTS;8107;162;;;;;8110;162;;;;;8108.5;52.953125
0;2300;PINA_COLADAS;15218;98;;;;;15221;98;;;;;15219.5;0.0
0;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2400;COCONUTS;8108;194;;;;;8110;79;8111;115;;;8109.0;48.8828125
0;2400;DIVING_GEAR;99939;20;;;;;99942;20;;;;;99940.5;58.40625
0;2400;PEARLS;9998;4;9996;2;9995;23;10004;2;10005;23;;;10001.0;34.0
0;2400;BANANAS;4894;3;4890;6;4889;23;4896;25;;;;;4895.0;114.625
0;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2400;PINA_COLADAS;15216;88;;;;;15219;88;;;;;15217.5;0.0
0;2400;BERRIES;3996;13;3995;58;;;4003;13;4004;58;;;3999.5;-11.375
0;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;34.0
0;2500;BANANAS;4890;21;;;;;4891;5;4896;1;4897;20;4890.5;106.84375
0;2500;BERRIES;3999;27;3996;15;3995;57;4003;15;4004;57;;;4001.0;0.71875
0;2500;COCONUTS;8107;154;;;;;8110;154;;;;;8108.5;55.484375
0;2500;DIVING_GEAR;99940;22;;;;;99943;22;;;;;99941.5;57.4296875
0;2500;PINA_COLADAS;15215;77;;;;;15218;24;15219;53;;;15216.5;0.0
0;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2600;PINA_COLADAS;15218;80;;;;;15221;80;;;;;15219.5;0.0
0;2600;BERRIES;3996;15;3995;53;;;3998;11;4003;15;4004;53;3997.0;-3.546875
0;2600;COCONUTS;8108;66;8107;102;;;8110;168;;;;;8109.0;50.9453125
0;2600;DIVING_GEAR;99939;24;;;;;99942;24;;;;;99940.5;58.609375
0;2600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;34.0
0;2600;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;109.0625
0;2700;PEARLS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;24.0
0;2700;BANANAS;4890;10;4889;24;;;4896;25;;;;;4893.0;109.546875
0;2700;BERRIES;3996;17;3995;48;;;4003;17;4004;48;;;3999.5;-7.6796875
0;2700;COCONUTS;8107;216;;;;;8110;216;;;;;8108.5;55.0625
0;2700;DIVING_GEAR;99923;27;;;;;99926;27;;;;;99924.5;74.4609375
0;2700;PINA_COLADAS;15219;39;15218;57;;;15222;96;;;;;15220.5;0.0
0;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2999.0;0.0
0;2800;COCONUTS;8106;179;;;;;8109;179;;;;;8107.5;66.7265625
0;2800;DIVING_GEAR;99920;5;99919;20;;;99922;5;99923;20;;;99921.0;77.859375
0;2800;PEARLS;9998;5;9995;29;;;10005;29;;;;;10001.5;24.0
0;2800;BANANAS;4895;1;4891;5;4890;29;4897;29;;;;;4896.0;90.96875
0;2800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;2800;PINA_COLADAS;15218;23;15217;92;;;15220;92;;;;;15219.0;0.0
0;2800;BERRIES;3997;20;3996;53;;;4004;20;4005;53;;;4000.5;-19.1484375
0;2900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;2900;PEARLS;10002;10;9996;2;9995;23;10004;2;10005;23;;;10003.0;22.0
0;2900;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;69.0
0;2900;BERRIES;3997;18;3996;59;;;4004;18;4005;59;;;4000.5;10.203125
0;2900;COCONUTS;8105;170;;;;;8108;170;;;;;8106.5;73.34375
0;2900;DIVING_GEAR;99920;7;99919;18;;;99922;7;99923;18;;;99921.0;78.1796875
0;2900;PINA_COLADAS;15216;97;;;;;15219;97;;;;;15217.5;0.0
0;3000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;3000;PINA_COLADAS;15216;94;;;;;15219;94;;;;;15217.5;0.0
0;3000;BERRIES;3998;13;3997;52;;;4005;13;4006;52;;;4001.5;-0.515625
0;3000;COCONUTS;8106;189;;;;;8109;189;;;;;8107.5;66.0703125
0;3000;DIVING_GEAR;99920;20;;;;;99923;20;;;;;99921.5;77.46875
0;3000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;22.0
0;3000;BANANAS;4891;31;;;;;4897;31;;;;;4894.0;67.484375
0;3100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3100;BERRIES;4000;7;3997;19;3996;46;4004;19;4005;46;;;4002.0;25.1875
0;3100;BANANAS;4891;27;;;;;4897;2;4898;26;;;4894.0;61.46875
0;3100;COCONUTS;8105;208;;;;;8108;208;;;;;8106.5;74.03125
0;3100;DIVING_GEAR;99911;8;99910;19;;;99913;8;99914;19;;;99912.0;87.109375
0;3100;PINA_COLADAS;15216;108;;;;;15219;108;;;;;15217.5;0.0
0;3100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;3200;COCONUTS;8105;182;;;;;8108;182;;;;;8106.5;77.921875
0;3200;DIVING_GEAR;99908;7;99907;12;;;99910;7;99911;12;;;99909.0;90.125
0;3200;PEARLS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;22.0
0;3200;BANANAS;4891;32;;;;;4896;6;4898;32;;;4893.5;38.734375
0;3200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;3200;PINA_COLADAS;15216;29;15215;63;;;15219;92;;;;;15217.5;0.0
0;3200;BERRIES;3996;12;3995;49;;;4003;12;4004;49;;;3999.5;47.65625
0;3300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;3300;DIVING_GEAR;99901;15;;;;;99904;15;;;;;99902.5;96.2890625
0;3300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;22.0
0;3300;BERRIES;3996;10;3995;52;;;4003;10;4004;52;;;3999.5;64.8515625
0;3300;BANANAS;4891;28;;;;;4897;2;4898;26;;;4894.0;54.421875
0;3300;COCONUTS;8105;72;8104;174;;;8107;174;;;;;8106.0;84.875
0;3300;PINA_COLADAS;15214;90;;;;;15217;90;;;;;15215.5;0.0
0;3400;PINA_COLADAS;15215;101;;;;;15218;101;;;;;15216.5;0.0
0;3400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2998.0;0.0
0;3400;BERRIES;3996;10;3995;54;;;4003;10;4004;54;;;3999.5;60.28125
0;3400;COCONUTS;8105;56;8104;152;;;8107;152;;;;;8106.0;81.984375
0;3400;DIVING_GEAR;99896;17;;;;;99899;17;;;;;99897.5;101.390625
0;3400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6.0
0;3400;BANANAS;4891;29;;;;;4897;2;4898;27;;;4894.0;54.078125
0;3500;DIVING_GEAR;99903;17;;;;;99906;17;;;;;99904.5;94.71875
0;3500;PEARLS;9996;2;9995;28;;;10002;9;10004;2;10005;28;9999.0;6.0
0;3500;COCONUTS;8103;49;8102;130;;;8105;49;8106;130;;;8104.0;100.0546875
0;3500;BERRIES;3995;10;3994;43;;;4002;10;4003;43;;;3998.5;72.6171875
0;3500;BANANAS;4891;30;;;;;4896;9;4897;2;4898;28;4893.5;54.03125
0;3500;PINA_COLADAS;15211;93;;;;;15214;23;15215;70;;;15212.5;0.0
0;3500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;3600;DIVING_GEAR;99898;7;99897;16;;;99900;7;99901;16;;;99899.0;99.8125
0;3600;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;6.0
0;3600;COCONUTS;8103;202;;;;;8106;202;;;;;8104.5;98.0234375
0;3600;BANANAS;4891;21;;;;;4898;21;;;;;4894.5;58.59375
0;3600;PINA_COLADAS;15215;31;15214;61;;;15217;31;15218;61;;;15216.0;0.0
0;3600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;3600;BERRIES;3996;16;3995;43;;;4003;16;4004;43;;;3999.5;52.2109375
0;3700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;3700;DIVING_GEAR;99898;7;99897;10;;;99900;7;99901;10;;;99899.0;100.0234375
0;3700;PEARLS;9996;2;9995;29;;;10000;5;10002;7;10004;2;9998.0;6.0
0;3700;COCONUTS;8102;64;8101;106;;;8104;170;;;;;8103.0;110.8359375
0;3700;BERRIES;3996;10;3995;59;;;4003;10;4004;59;;;3999.5;48.4375
0;3700;BANANAS;4892;31;;;;;4896;6;4898;31;;;4894.0;28.796875
0;3700;PINA_COLADAS;15213;33;15212;60;;;15215;33;15216;60;;;15214.0;0.0
0;3800;PINA_COLADAS;15209;93;;;;;15212;93;;;;;15210.5;0.0
0;3800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;3800;BERRIES;4000;3;3996;11;3995;50;4003;11;4004;50;;;4001.5;42.7890625
0;3800;DIVING_GEAR;99903;18;;;;;99906;18;;;;;99904.5;94.46875
0;3800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;6.0
0;3800;COCONUTS;8101;72;8100;136;;;8103;208;;;;;8102.0;121.5234375
0;3800;BANANAS;4892;30;;;;;4898;1;4899;29;;;4895.0;18.71875
0;3900;DIVING_GEAR;99900;5;99899;10;;;99902;5;99903;10;;;99901.0;98.1484375
0;3900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;6.0
0;3900;COCONUTS;8101;198;;;;;8104;198;;;;;8102.5;117.1015625
0;3900;BERRIES;3997;10;3996;47;;;4004;10;4005;47;;;4000.5;31.1015625
0;3900;BANANAS;4893;1;4892;25;;;4898;25;;;;;4895.5;29.109375
0;3900;PINA_COLADAS;15208;73;;;;;15211;73;;;;;15209.5;0.0
0;3900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;4000;DIVING_GEAR;99899;8;99898;13;;;99901;8;99902;13;;;99900.0;98.859375
0;4000;PEARLS;10002;9;9996;2;9995;27;10004;2;10005;27;;;10003.0;6.0
0;4000;COCONUTS;8102;121;;;;;8103;23;8105;169;;;8102.5;62.84375
0;4000;BANANAS;4892;2;4891;27;;;4898;29;;;;;4895.0;37.828125
0;4000;PINA_COLADAS;15212;29;15211;59;;;15215;88;;;;;15213.5;0.0
0;4000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2996.0;0.0
0;4000;BERRIES;3997;13;3996;52;;;4004;13;4005;52;;;4000.5;25.828125
0;4100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;4100;DIVING_GEAR;99900;6;99899;19;;;99902;6;99903;19;;;99901.0;98.171875
0;4100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6.0
0;4100;COCONUTS;8102;194;;;;;8104;56;8105;138;;;8103.0;104.40625
0;4100;BERRIES;3996;19;3995;45;;;4003;19;4004;45;;;3999.5;47.90625
0;4100;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;7.484375
0;4100;PINA_COLADAS;15210;98;;;;;15213;98;;;;;15211.5;0.0
0;4200;PINA_COLADAS;15209;27;15208;52;;;15211;27;15212;52;;;15210.0;0.0
0;4200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2997.0;0.0
0;4200;BERRIES;3998;12;3997;47;;;4005;12;4006;47;;;4001.5;9.640625
0;4200;DIVING_GEAR;99900;8;99899;12;;;99902;8;99903;12;;;99901.0;97.78125
0;4200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;6.0
0;4200;COCONUTS;8101;76;8100;147;;;8103;223;;;;;8102.0;169.375
0;4200;BANANAS;4892;26;;;;;4893;10;4899;28;;;4892.5;-7.375
0;4300;DIVING_GEAR;99892;20;;;;;99895;20;;;;;99893.5;105.5
0;4300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;6.0
0;4300;COCONUTS;8101;201;;;;;8104;201;;;;;8102.5;146.6875
0;4300;BERRIES;3998;10;3997;54;;;4001;1;4005;10;4006;54;3999.5;-13.1875
0;4300;BANANAS;4892;31;;;;;4899;31;;;;;4895.5;-30.640625
0;4300;PINA_COLADAS;15208;33;15207;66;;;15210;33;15211;66;;;15209.0;0.0
0;4300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2996.0;0.0
0;4400;DIVING_GEAR;99893;8;99892;18;;;99895;8;99896;18;;;99894.0;105.03125
0;4400;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-11.0
0;4400;COCONUTS;8101;150;;;;;8103;43;8104;107;;;8102.0;164.8125
0;4400;BANANAS;4892;26;;;;;4899;27;;;;;4895.5;-41.21875
0;4400;PINA_COLADAS;15207;34;15206;58;;;15209;34;15210;58;;;15208.0;0.0
0;4400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;2996.0;0.0
