day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;156300;PINA_COLADAS;14864;109;;;;;14867;109;;;;;14865.5;-2254.0
2;156300;BANANAS;4808;25;;;;;4814;2;4815;23;;;4811.0;3461.5
2;156300;PEARLS;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;23.0
2;156300;COCONUTS;7903;184;;;;;7906;184;;;;;7904.5;15875.0
2;156300;DIVING_GEAR;99305;5;99304;18;;;99307;5;99308;18;;;99306.0;-17868.0
2;156300;BERRIES;3855;18;3854;41;;;3862;18;3863;41;;;3858.5;-3828.5
2;156400;BANANAS;4808;2;4807;20;;;4814;22;;;;;4811.0;3858.0
2;156400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;156400;BERRIES;3856;18;3855;56;;;3862;18;3863;56;;;3859.0;-3996.5
2;156400;DIVING_GEAR;99299;26;;;;;99302;26;;;;;99300.5;-16724.0
2;156400;PEARLS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;19.0
2;156400;COCONUTS;7903;181;;;;;7905;42;7906;139;;;7904.0;16201.0
2;156400;PINA_COLADAS;14865;78;;;;;14868;78;;;;;14866.5;-2715.0
2;156500;DIVING_GEAR;99300;9;99299;19;;;99302;9;99303;19;;;99301.0;-16830.0
2;156500;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;19.0
2;156500;COCONUTS;7903;190;;;;;7906;190;;;;;7904.5;15865.0
2;156500;BERRIES;3856;19;3855;53;;;3863;19;3864;53;;;3859.5;-4679.0
2;156500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;156500;PINA_COLADAS;14868;101;;;;;14871;101;;;;;14869.5;-4054.0
2;156500;BANANAS;4808;22;;;;;4814;22;;;;;4811.0;3659.0
2;156600;BERRIES;3856;14;3855;51;;;3863;14;3864;51;;;3859.5;-4399.0
2;156600;DIVING_GEAR;99296;22;;;;;99299;22;;;;;99297.5;-16154.0
2;156600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;19.0
2;156600;COCONUTS;7901;167;;;;;7904;167;;;;;7902.5;17982.0
2;156600;PINA_COLADAS;14866;28;14865;53;;;14868;28;14869;53;;;14867.0;-2972.0
2;156600;BANANAS;4812;1;4807;31;;;4813;2;4814;29;;;4812.5;4516.0
2;156600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;156700;PINA_COLADAS;14866;98;;;;;14869;98;;;;;14867.5;-3292.5
2;156700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;156700;BANANAS;4807;29;;;;;4812;2;4814;29;;;4809.5;4072.5
2;156700;DIVING_GEAR;99293;20;;;;;99296;20;;;;;99294.5;-15604.0
2;156700;PEARLS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;19.0
2;156700;COCONUTS;7902;174;;;;;7904;55;7905;119;;;7903.0;17348.0
2;156700;BERRIES;3856;11;3855;42;;;3863;11;3864;42;;;3859.5;-4208.75
2;156800;BANANAS;4808;2;4807;28;;;4814;30;;;;;4811.0;3922.0
2;156800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;156800;BERRIES;3855;13;3854;48;;;3862;13;3863;48;;;3858.5;-3780.25
2;156800;DIVING_GEAR;99287;22;;;;;99290;22;;;;;99288.5;-14462.0
2;156800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;19.0
2;156800;COCONUTS;7903;73;7902;121;;;7905;194;;;;;7904.0;16372.0
2;156800;PINA_COLADAS;14867;89;;;;;14870;89;;;;;14868.5;-3476.5
2;156900;DIVING_GEAR;99286;6;99285;19;;;99288;6;99289;19;;;99287.0;-14164.0
2;156900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;19.0
2;156900;COCONUTS;7903;196;;;;;7906;196;;;;;7904.5;15438.0
2;156900;BERRIES;3855;19;3854;44;;;3862;19;3863;44;;;3858.5;-3723.75
2;156900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;156900;PINA_COLADAS;14870;105;;;;;14873;105;;;;;14871.5;-4848.0
2;156900;BANANAS;4807;28;;;;;4814;28;;;;;4810.5;4092.0
2;157000;DIVING_GEAR;99287;6;99286;15;;;99289;6;99290;15;;;99288.0;-14332.0
2;157000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;19.0
2;157000;COCONUTS;7903;152;;;;;7906;152;;;;;7904.5;15692.0
2;157000;BERRIES;3855;15;3854;53;;;3861;15;3862;53;;;3858.0;-3147.25
2;157000;PINA_COLADAS;14869;28;14868;72;;;14871;28;14872;72;;;14870.0;-4245.5
2;157000;BANANAS;4812;1;4807;29;;;4813;29;;;;;4812.5;4786.0
2;157000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157100;PINA_COLADAS;14871;30;14870;66;;;14874;96;;;;;14872.5;-5217.5
2;157100;BANANAS;4807;26;;;;;4814;26;;;;;4810.5;4309.0
2;157100;DIVING_GEAR;99288;26;;;;;99291;26;;;;;99289.5;-14644.0
2;157100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;19.0
2;157100;COCONUTS;7904;12;7903;105;;;7906;164;;;;;7905.0;15238.0
2;157100;BERRIES;3855;19;3854;59;;;3861;19;3862;59;;;3858.0;-3095.25
2;157200;BANANAS;4808;5;4807;25;;;4814;26;;;;;4811.0;3742.5
2;157200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157200;DIVING_GEAR;99304;10;99303;19;;;99306;10;99307;19;;;99305.0;-17620.0
2;157200;PEARLS;10000;2;9998;4;9996;1;10004;1;10005;25;;;10002.0;19.0
2;157200;COCONUTS;7903;182;;;;;7904;46;7906;182;;;7903.5;15941.0
2;157200;BERRIES;3855;19;3854;43;;;3862;62;;;;;3858.5;-3217.25
2;157200;PINA_COLADAS;14870;32;14869;87;;;14872;87;;;;;14871.0;-4474.0
2;157300;DIVING_GEAR;99303;16;;;;;99306;16;;;;;99304.5;-17492.0
2;157300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;19.0
2;157300;COCONUTS;7903;176;;;;;7906;176;;;;;7904.5;15408.0
2;157300;BERRIES;3855;11;3854;45;;;3862;11;3863;45;;;3858.5;-3459.5
2;157300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157300;PINA_COLADAS;14868;91;;;;;14871;91;;;;;14869.5;-4133.0
2;157300;BANANAS;4808;22;;;;;4815;23;;;;;4811.5;3393.0
2;157400;DIVING_GEAR;99304;7;99303;10;;;99306;9;99307;10;;;99305.0;-17658.0
2;157400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;19.0
2;157400;COCONUTS;7903;63;7902;147;;;7905;210;;;;;7904.0;16388.0
2;157400;BERRIES;3855;10;3854;58;;;3862;10;3863;58;;;3858.5;-3737.75
2;157400;PINA_COLADAS;14868;22;14867;51;;;14870;22;14871;51;;;14869.0;-3797.5
2;157400;BANANAS;4808;26;;;;;4809;2;4815;26;;;4808.5;3274.5
2;157400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3091.0;0.0
2;157500;PINA_COLADAS;14869;26;14868;71;;;14872;97;;;;;14870.5;-4322.0
2;157500;BANANAS;4808;25;;;;;4815;25;;;;;4811.5;2912.0
2;157500;DIVING_GEAR;99304;6;99303;16;;;99306;6;99307;16;;;99305.0;-17612.0
2;157500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;19.0
2;157500;COCONUTS;7903;52;7902;116;;;7905;168;;;;;7904.0;16365.0
2;157500;BERRIES;3856;16;3855;41;;;3862;16;3863;41;;;3859.0;-3975.75
2;157600;BANANAS;4808;21;;;;;4809;1;4813;5;4815;21;4808.5;2647.5
2;157600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157600;DIVING_GEAR;99302;23;;;;;99305;23;;;;;99303.5;-17370.0
2;157600;PEARLS;9995;21;;;;;10002;5;10005;21;;;9998.5;19.0
2;157600;COCONUTS;7902;53;7901;145;;;7904;198;;;;;7903.0;17644.0
2;157600;BERRIES;3855;16;3854;58;;;3862;16;3863;58;;;3858.5;-3729.5
2;157600;PINA_COLADAS;14868;25;14867;55;;;14870;25;14871;55;;;14869.0;-3792.0
2;157700;DIVING_GEAR;99301;7;99300;11;;;99303;7;99304;11;;;99302.0;-17068.0
2;157700;COCONUTS;7903;204;;;;;7905;56;7906;148;;;7904.0;16225.0
2;157700;BERRIES;3855;11;3854;42;;;3862;11;3863;42;;;3858.5;-3499.0
2;157700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157700;PINA_COLADAS;14870;93;;;;;14873;93;;;;;14871.5;-5035.5
2;157700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;19.0
2;157700;BANANAS;4809;32;;;;;4815;2;4816;30;;;4812.0;2309.0
2;157800;COCONUTS;7904;42;7903;164;;;7906;164;;;;;7905.0;15529.0
2;157800;DIVING_GEAR;99302;6;99301;10;;;99304;6;99305;10;;;99303.0;-17198.0
2;157800;BERRIES;3855;10;3854;54;;;3862;10;3863;54;;;3858.5;-3305.25
2;157800;PINA_COLADAS;14872;79;;;;;14875;79;;;;;14873.5;-5719.0
2;157800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;19.0
2;157800;BANANAS;4809;30;;;;;4815;30;;;;;4812.0;2388.0
2;157800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;157900;PINA_COLADAS;14872;100;;;;;14875;100;;;;;14873.5;-5832.5
2;157900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;19.0
2;157900;BANANAS;4809;29;;;;;4812;2;4815;1;4816;28;4810.5;2306.0
2;157900;COCONUTS;7904;187;;;;;7907;187;;;;;7905.5;14590.0
2;157900;DIVING_GEAR;99301;7;99300;15;;;99303;7;99304;15;;;99302.0;-17022.0
2;157900;BERRIES;3855;15;3854;43;;;3862;15;3863;43;;;3858.5;-3715.25
2;158000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;19.0
2;158000;BANANAS;4810;26;;;;;4817;26;;;;;4813.5;895.5
2;158000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;158000;COCONUTS;7904;183;;;;;7907;183;;;;;7905.5;14342.0
2;158000;BERRIES;3856;11;3855;44;;;3863;11;3864;44;;;3859.5;-4465.5
2;158000;DIVING_GEAR;99305;19;;;;;99308;19;;;;;99306.5;-17970.0
2;158000;PINA_COLADAS;14874;37;14873;59;;;14876;37;14877;59;;;14875.0;-6429.5
2;158100;COCONUTS;7903;203;;;;;7905;73;7906;130;;;7904.0;16137.0
2;158100;BERRIES;3856;12;3855;40;;;3863;12;3864;40;;;3859.5;-4417.75
2;158100;DIVING_GEAR;99308;22;;;;;99311;22;;;;;99309.5;-18548.0
2;158100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;158100;PINA_COLADAS;14872;84;;;;;14875;84;;;;;14873.5;-5715.0
2;158100;PEARLS;9998;1;9996;1;9995;23;10004;1;10005;23;;;10001.0;19.0
2;158100;BANANAS;4810;24;;;;;4817;24;;;;;4813.5;752.0
2;158200;COCONUTS;7903;178;;;;;7904;69;7906;178;;;7903.5;15564.0
2;158200;BERRIES;3857;16;3856;40;;;3863;16;3864;40;;;3860.0;-4910.5
2;158200;DIVING_GEAR;99303;26;;;;;99306;26;;;;;99304.5;-17548.0
2;158200;PINA_COLADAS;14875;87;;;;;14878;21;14879;66;;;14876.5;-7287.0
2;158200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;19.0
2;158200;BANANAS;4810;26;;;;;4811;1;4817;27;;;4810.5;887.5
2;158200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158300;PINA_COLADAS;14872;111;;;;;14875;111;;;;;14873.5;-5875.5
2;158300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;19.0
2;158300;BANANAS;4811;28;;;;;4817;28;;;;;4814.0;258.5
2;158300;COCONUTS;7902;211;;;;;7904;68;7905;143;;;7903.0;17403.0
2;158300;BERRIES;3857;12;3856;44;;;3864;12;3865;44;;;3860.5;-5350.5
2;158300;DIVING_GEAR;99304;10;99303;12;;;99306;10;99307;12;;;99305.0;-17612.0
2;158400;BANANAS;4811;26;;;;;4817;1;4818;25;;;4814.0;-7.0
2;158400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;9.0
2;158400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158400;COCONUTS;7902;187;;;;;7905;187;;;;;7903.5;16523.0
2;158400;BERRIES;3857;20;3856;54;;;3863;20;3864;54;;;3860.0;-4905.0
2;158400;DIVING_GEAR;99306;5;99305;20;;;99308;5;99309;20;;;99307.0;-18046.0
2;158400;PINA_COLADAS;14872;90;;;;;14875;90;;;;;14873.5;-5919.5
2;158500;COCONUTS;7903;167;;;;;7906;167;;;;;7904.5;15651.0
2;158500;BERRIES;3857;16;3856;49;;;3864;16;3865;49;;;3860.5;-5183.25
2;158500;DIVING_GEAR;99304;22;;;;;99307;22;;;;;99305.5;-17778.0
2;158500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158500;PINA_COLADAS;14873;98;;;;;14874;22;14876;98;;;14873.5;-6265.5
2;158500;BANANAS;4816;4;4812;6;4811;22;4818;23;;;;;4817.0;-594.0
2;158500;PEARLS;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;9.0
2;158600;COCONUTS;7903;210;;;;;7906;210;;;;;7904.5;15424.0
2;158600;BERRIES;3861;25;3858;19;3857;41;3865;19;3866;41;;;3863.0;-6126.75
2;158600;PINA_COLADAS;14876;94;;;;;14879;94;;;;;14877.5;-7675.0
2;158600;BANANAS;4811;27;;;;;4816;6;4818;27;;;4813.5;-479.5
2;158600;DIVING_GEAR;99303;24;;;;;99306;24;;;;;99304.5;-17562.0
2;158600;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;9.0
2;158600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158700;PINA_COLADAS;14877;38;14876;75;;;14879;38;14880;75;;;14878.0;-7845.0
2;158700;BANANAS;4816;1;4812;4;4811;26;4817;26;;;;;4816.5;232.5
2;158700;DIVING_GEAR;99303;19;;;;;99306;19;;;;;99304.5;-17508.0
2;158700;PEARLS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;9.0
2;158700;COCONUTS;7903;162;;;;;7904;56;7906;162;;;7903.5;15499.0
2;158700;BERRIES;3858;11;3857;42;;;3865;11;3866;42;;;3861.5;-6374.75
2;158800;BANANAS;4812;3;4811;30;;;4817;30;;;;;4814.5;246.0
2;158800;DIVING_GEAR;99307;23;;;;;99310;23;;;;;99308.5;-18306.0
2;158800;PEARLS;9998;3;9995;30;;;10005;30;;;;;10001.5;9.0
2;158800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158800;COCONUTS;7903;206;;;;;7904;69;7905;77;7906;129;7903.5;16084.0
2;158800;BERRIES;3861;4;3858;18;3857;41;3865;18;3866;41;;;3863.0;-5984.0
2;158800;PINA_COLADAS;14875;73;;;;;14878;73;;;;;14876.5;-7101.0
2;158900;BERRIES;3859;15;3858;52;;;3865;15;3866;52;;;3862.0;-6569.0
2;158900;PINA_COLADAS;14877;112;;;;;14880;112;;;;;14878.5;-7891.5
2;158900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;158900;BANANAS;4811;30;;;;;4817;2;4818;28;;;4814.0;-39.5
2;158900;DIVING_GEAR;99308;20;;;;;99311;20;;;;;99309.5;-18580.0
2;158900;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;9.0
2;158900;COCONUTS;7903;156;;;;;7906;156;;;;;7904.5;15288.0
2;159000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159000;BERRIES;3858;17;3857;45;;;3865;17;3866;45;;;3861.5;-6060.25
2;159000;PINA_COLADAS;14877;21;14876;92;;;14879;92;;;;;14878.0;-7451.0
2;159000;BANANAS;4811;23;;;;;4816;8;4818;23;;;4813.5;-278.0
2;159000;DIVING_GEAR;99306;10;99305;17;;;99308;10;99309;17;;;99307.0;-17994.0
2;159000;PEARLS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;7.0
2;159000;COCONUTS;7903;72;7902;117;;;7905;189;;;;;7904.0;16418.0
2;159100;PINA_COLADAS;14875;84;;;;;14878;84;;;;;14876.5;-7124.5
2;159100;BANANAS;4811;22;;;;;4817;2;4818;20;;;4814.0;-11.5
2;159100;DIVING_GEAR;99306;5;99305;16;;;99308;5;99309;16;;;99307.0;-17996.0
2;159100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;7.0
2;159100;COCONUTS;7905;15;7903;185;;;7906;185;;;;;7905.5;15989.0
2;159100;BERRIES;3858;16;3857;45;;;3864;16;3865;45;;;3861.0;-5633.25
2;159100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159200;BANANAS;4811;30;;;;;4817;30;;;;;4814.0;57.0
2;159200;DIVING_GEAR;99313;23;;;;;99316;23;;;;;99314.5;-19544.0
2;159200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;7.0
2;159200;COCONUTS;7903;48;7902;129;;;7905;177;;;;;7904.0;16368.0
2;159200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159200;PINA_COLADAS;14875;34;14874;40;14873;61;14876;40;14877;61;;;14875.5;-6510.5
2;159200;BERRIES;3857;62;;;;;3860;1;3864;16;3865;46;3858.5;-5588.75
2;159300;BERRIES;3858;20;3857;56;;;3864;20;3865;56;;;3861.0;-5624.75
2;159300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159300;PINA_COLADAS;14871;95;;;;;14874;95;;;;;14872.5;-5471.5
2;159300;BANANAS;4811;26;;;;;4817;2;4818;24;;;4814.0;-133.5
2;159300;DIVING_GEAR;99308;7;99307;20;;;99310;7;99311;20;;;99309.0;-18456.0
2;159300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;7.0
2;159300;COCONUTS;7902;171;;;;;7904;66;7905;105;;;7903.0;17298.0
2;159400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159400;PINA_COLADAS;14872;102;;;;;14875;102;;;;;14873.5;-5686.5
2;159400;BERRIES;3858;15;3857;46;;;3864;15;3865;46;;;3861.0;-5599.5
2;159400;BANANAS;4812;5;4811;28;;;4817;28;;;;;4814.5;130.0
2;159400;DIVING_GEAR;99312;25;;;;;99315;25;;;;;99313.5;-19304.0
2;159400;PEARLS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;7.0
2;159400;COCONUTS;7901;198;;;;;7904;198;;;;;7902.5;17825.0
2;159500;PINA_COLADAS;14872;101;;;;;14875;36;14876;65;;;14873.5;-5954.5
2;159500;BANANAS;4812;9;4811;27;;;4818;27;;;;;4815.0;-498.5
2;159500;DIVING_GEAR;99311;5;99310;12;;;99313;5;99314;12;;;99312.0;-19070.0
2;159500;PEARLS;9998;9;9996;1;9995;26;10000;5;10004;1;10005;26;9999.0;7.0
2;159500;COCONUTS;7903;63;7902;121;;;7905;184;;;;;7904.0;16382.0
2;159500;BERRIES;3857;12;3856;45;;;3864;12;3865;45;;;3860.5;-5409.5
2;159500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159600;BANANAS;4811;29;;;;;4818;29;;;;;4814.5;-556.5
2;159600;DIVING_GEAR;99333;22;;;;;99336;22;;;;;99334.5;-23586.0
2;159600;PEARLS;10002;3;9996;1;9995;28;10004;1;10005;28;;;10003.0;7.0
2;159600;COCONUTS;7905;214;;;;;7907;214;;;;;7906.0;13747.0
2;159600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;159600;PINA_COLADAS;14874;96;;;;;14877;96;;;;;14875.5;-6683.5
2;159600;BERRIES;3857;12;3856;56;;;3864;12;3865;56;;;3860.5;-4990.5
2;159700;BERRIES;3857;11;3856;40;;;3864;11;3865;40;;;3860.5;-5543.0
2;159700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159700;PINA_COLADAS;14875;97;;;;;14878;97;;;;;14876.5;-7172.0
2;159700;BANANAS;4811;26;;;;;4815;10;4817;26;;;4813.0;136.0
2;159700;DIVING_GEAR;99338;8;99337;11;;;99340;8;99341;11;;;99339.0;-24402.0
2;159700;PEARLS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;13.0
2;159700;COCONUTS;7904;161;;;;;7907;161;;;;;7905.5;14488.0
2;159800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;159800;PINA_COLADAS;14877;94;;;;;14880;94;;;;;14878.5;-7938.5
2;159800;BERRIES;3857;18;3856;40;;;3864;18;3865;40;;;3860.5;-5441.25
2;159800;BANANAS;4812;3;4811;22;;;4818;22;;;;;4815.0;-660.0
2;159800;DIVING_GEAR;99338;28;;;;;99341;28;;;;;99339.5;-24528.0
2;159800;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;9.0
2;159800;COCONUTS;7904;180;;;;;7907;180;;;;;7905.5;14314.0
2;159900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5.0
2;159900;BANANAS;4812;27;;;;;4818;27;;;;;4815.0;-1049.0
2;159900;DIVING_GEAR;99338;5;99337;10;;;99340;5;99341;10;;;99339.0;-24458.0
2;159900;COCONUTS;7903;166;;;;;7906;166;;;;;7904.5;15691.0
2;159900;PINA_COLADAS;14877;105;;;;;14880;35;14881;70;;;14878.5;-8170.5
2;159900;BERRIES;3858;10;3857;40;;;3864;10;3865;40;;;3861.0;-5736.5
2;159900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;9.0
2;160000;BANANAS;4812;29;;;;;4818;1;4819;28;;;4815.0;-1327.5
2;160000;COCONUTS;7904;70;7903;128;;;7906;198;;;;;7905.0;15073.0
2;160000;DIVING_GEAR;99329;22;;;;;99332;22;;;;;99330.5;-22694.0
2;160000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3090.0;0.0
2;160000;PINA_COLADAS;14876;98;;;;;14879;98;;;;;14877.5;-7712.0
2;160000;BERRIES;3858;16;3857;50;;;3865;16;3866;50;;;3861.5;-6371.5
2;160100;BERRIES;3858;12;3857;44;;;3865;12;3866;44;;;3861.5;-6106.0
2;160100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160100;PEARLS;9998;4;9996;2;9995;24;10004;2;10005;24;;;10001.0;9.0
2;160100;BANANAS;4814;4;4813;26;;;4819;2;4820;24;;;4816.5;-2343.0
2;160100;COCONUTS;7904;221;;;;;7907;221;;;;;7905.5;14583.0
2;160100;DIVING_GEAR;99326;17;;;;;99329;17;;;;;99327.5;-22142.0
2;160100;PINA_COLADAS;14877;96;;;;;14880;96;;;;;14878.5;-8145.5
2;160200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160200;PINA_COLADAS;14877;102;;;;;14880;102;;;;;14878.5;-8129.0
2;160200;BERRIES;3858;17;3857;43;;;3865;17;3866;43;;;3861.5;-5942.25
2;160200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;9.0
2;160200;BANANAS;4813;32;;;;;4814;1;4820;32;;;4813.5;-2791.5
2;160200;COCONUTS;7904;206;;;;;7907;206;;;;;7905.5;14580.0
2;160200;DIVING_GEAR;99339;10;99338;17;;;99341;10;99342;17;;;99340.0;-24608.0
2;160300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;9.0
2;160300;BANANAS;4814;28;;;;;4820;28;;;;;4817.0;-3241.0
2;160300;COCONUTS;7904;152;;;;;7907;152;;;;;7905.5;14654.0
2;160300;DIVING_GEAR;99341;15;;;;;99344;15;;;;;99342.5;-25100.0
2;160300;PINA_COLADAS;14879;30;14878;59;;;14881;30;14882;59;;;14880.0;-8660.0
2;160300;BERRIES;3858;10;3857;52;;;3865;10;3866;52;;;3861.5;-6295.25
2;160300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;9.0
2;160400;BANANAS;4814;24;;;;;4820;2;4821;22;;;4817.0;-3590.0
2;160400;COCONUTS;7905;161;;;;;7908;161;;;;;7906.5;13312.0
2;160400;DIVING_GEAR;99340;4;99339;10;;;99342;7;99343;10;;;99341.0;-24816.0
2;160400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160400;PINA_COLADAS;14881;96;;;;;14884;96;;;;;14882.5;-9726.5
2;160400;BERRIES;3858;10;3857;56;;;3865;10;3866;56;;;3861.5;-6369.75
2;160500;BERRIES;3859;17;3858;52;;;3866;17;3867;52;;;3862.5;-6808.0
2;160500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3088.0;0.0
2;160500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;9.0
2;160500;BANANAS;4815;26;;;;;4821;26;;;;;4818.0;-4319.0
2;160500;COCONUTS;7906;196;;;;;7908;196;;;;;7907.0;12497.0
2;160500;DIVING_GEAR;99340;7;99339;17;;;99342;7;99343;17;;;99341.0;-24866.0
2;160500;PINA_COLADAS;14882;20;14881;68;;;14884;20;14885;68;;;14883.0;-10009.0
2;160600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3089.0;0.0
2;160600;PINA_COLADAS;14882;90;;;;;14885;90;;;;;14883.5;-10331.0
2;160600;BERRIES;3859;12;3858;41;;;3866;12;3867;41;;;3862.5;-7124.5
2;160600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;9.0
2;160600;BANANAS;4814;24;;;;;4815;11;4821;24;;;4814.5;-4003.0
2;160600;COCONUTS;7906;182;;;;;7908;71;7909;111;;;7907.0;12336.0
2;160600;DIVING_GEAR;99340;17;;;;;99343;17;;;;;99341.5;-24982.0
2;160700;BANANAS;4813;29;;;;;4818;1;4820;29;;;4815.5;-2705.0
2;160700;PEARLS;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;-26.0
2;160700;COCONUTS;7905;212;;;;;7908;212;;;;;7906.5;12845.0
2;160700;DIVING_GEAR;99335;25;;;;;99338;25;;;;;99336.5;-23888.0
2;160700;PINA_COLADAS;14880;83;;;;;14883;83;;;;;14881.5;-9446.5
2;160700;BERRIES;3859;20;3858;52;;;3866;20;3867;52;;;3862.5;-7045.5
2;160700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3088.0;0.0
